id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week26,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 35 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 36 prediction
12,11.245831604971876,1.6065473721388397,1,,,0.0,0.0,0.0,1.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,42,100.0,100.0,1.874831604971876,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153256,,,0,0,-1,1,49.3,301,162,,,0,3,0.0,1.0,0,Mohamed Naser,0.0,1.0,1.4472597776443172,1.4227164813702646,,7.0,26,,,,,,,,,,,,,,,,,,,0.0,2.1165945529937744,3.4180848598480225,,1.963289499282837,1.946054220199585,1.946054220199585,1.7983342409133911,1.7637375593185425,1.7983342409133911,,,,,,,6,0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,10.1,400,177,False,44.4,403,168,171,,2022-01-01T17:00:18.558719Z,44,0,0,,0,,153256.jpg,1.6,0,0,El Sayed Elneny,0.3,False,,a,1,3,Arsenal,7.0,406,197,11,35704,181,71933,275,0.3651244027588272,0.22727272727272727,,0.7658914085926001,0.0,4.316139844330874,2.5,Elneny,0.2,0.6000000000000001,,,0.1,0.0,0.1,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,0.0,0.2,0.028571428571428574,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,1.3,1.0,1.3,2.936298888221587,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,18.991015315055847,0,2.2405319213867188
13,13.04266469139643,1.6303330864245538,0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,44,0.0,0.0,2.14266469139643,2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154043,,,0,0,-3,3,41.3,323,168,,,0,3,0.0,0.0,0,Ainsley,0.0,,0.7,1.4622029090235067,,8.0,26,,,,,,,,,,,,,,,,,,,0.0,2.2879652976989746,3.783626556396485,,2.134660005569458,2.117425441741944,2.117425441741944,1.9697048664093015,1.935108304023743,1.9697048664093015,,,,,,,4,0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.3,408,180,False,42.6,405,170,263,Season-long loan to Roma,2022-01-10T11:28:00.855474Z,52,0,0,,0,,154043.jpg,1.5,0,0,Maitland-Niles,0.0,False,,u,1,3,Arsenal,9.0,397,192,12,4745,0,9568,32,0.3135255935431834,,,0.7149483537951173,0.0,3.986062201169821,2.3,Maitland-Niles,0.3,0.8999999999999999,,,0.2,-0.1,,,,,,,,,,,,,,,,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.3,0.0375,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,3.1488116360940266,0.7,,,,,,,,,,,,,,,,1.0,3.09658530379141,1.0,1.0,1.0,,1.0,20.72752344608307,0,2.411902666091919
14,14.699326419887504,2.099903774269644,0,,,,,,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,,,,,,0,,,,,,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,,,,,,83,100.0,100.0,7.499326419887504,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156074,,,0,0,-4,4,3.4,430,161,,,0,2,0.0,1.6,0,Rob,0.3,2.8252614127906126,2.46020913023249,2.46020913023249,3.0130613194252667,7.0,26,,,,,,,,,,,,,,,,,,,0.0,3.1218440532684326,4.7009992599487305,,2.947646379470825,2.864922046661377,2.864922046661377,2.6146514415740967,2.519214630126953,2.6146514415740967,,,,,,,8,0,,,,,,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,,,,,,16.2,374,137,False,128.2,310,119,427,,2021-09-11T17:30:15.865590Z,41,0,0,,0,,156074.jpg,2.0,0,0,Holding,0.6,False,,a,1,3,Arsenal,30.0,350,124,14,68846,654,178984,1483,0.5121716522608888,0.6890881494611251,0.73489300473787,1.0370685539811533,0.1,6.637893246441353,3.4,Holding,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,,,,,,0.2,0.2,0.028571428571428574,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.2000000000000002,,,,,,,,0.0,,,0.0,0.1,,0.0,,0.1,0.0,,,0.0,,,,,,,,,,,,,,,1.0,,,5.274923012311918,0.8200928802256289,,0.0,,5.026122638850533,1.0,,,0.0894830874246624,,,,,,,27.215362310409542,2,2.966511011123657
15,48.49199555564197,2.6939997530912203,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,239,100.0,100.0,4.820995555641967,8,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,167199,,,0,0,0,0,188.6,152,94,3.0,,0,3,0.0,5.6,5,Thomas,2.3,2.836874296524902,2.748567621601592,2.956966275849131,3.013190647917312,18.0,26,,,,,,,,,,,,,,,,,,,0.0,2.9262924194335938,4.655008792877197,,2.8541269302368164,2.836891889572144,2.836891889572144,2.5135183334350586,2.351645946502685,2.5135183334350586,,,,,,,17,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,74.2,139,75,False,258.4,186,71,1503,,2022-01-20T22:30:17.159532Z,50,0,0,,0,,167199.jpg,2.7,0,0,Partey,0.2,False,,a,1,3,Arsenal,293.0,98,57,48,66122,553,60589,438,0.538799950618244,0.5673748593049803,0.6026381295834624,1.2047933158559236,0.5,5.223172187805176,9.6,Partey,0.8,2.4000000000000004,,0.0,,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,,,0.1999999999999999,,,0.0,,0.1,,0.0,0.0,0.1,0.1999999999999999,0.1,0.0,1.7,2.5,0.1388888888888889,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,8.5,,0.0,,0.1,0.0,0.0999999999999998,0.0,0.0,0.1,0.0999999999999998,0.1,,,0.0,,,0.1,,0.0999999999999998,,0.1,0.0,0.1,0.0999999999999999,0.1,0.6,4.119811636094024,,2.3011942119122017,,2.512277339903069,2.8187307530779795,2.665298888221586,2.3678794411714423,2.848811636094025,3.1703200460356404,2.723130160148429,2.31873075307798,,,2.782683524052735,,,1.9065696597406,,4.119811636094024,,0.5,2.3011942119122017,3.13287108369808,2.3465969639416064,3.2493289641172223,6.22313016014843,26.11586093902588,4,2.6279664039611816
16,67.32564987686966,3.960332345698216,3,0.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11,0.0,,,,,,3.0,3.0,1.0,0.0,1.0,0.0,,0.0,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,356,100.0,100.0,18.21264987686965,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,192895,,,0,0,1,-1,252.3,104,21,,,3,2,0.0,6.4,2,Kieran,2.7,4.9425865364925965,5.600763340501116,5.162779434249578,4.949215940729679,17.0,26,,,,,,,,,,,,,,,,,,,0.0,4.381584644317627,6.81316614151001,,4.131220817565918,3.938490152359009,3.938490152359009,3.851172924041748,3.783635139465332,3.7052736282348633,,,,,,,16,1,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,72.7,145,39,False,279.2,172,72,1466,,2021-10-22T22:30:11.717934Z,51,0,0,,0,,192895.jpg,5.3,0,0,Tierney,12.8,False,,a,1,3,Arsenal,194.0,158,31,90,1722798,12925,1165994,50913,0.7765357540584737,0.9691346149985484,0.97043449818229,1.7536646385181314,0.5,7.60552116468841,17.6,Tierney,1.2,3.6,0.6,,,,,,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,0.0,,0.1999999999999999,,0.0,0.0,,0.0,0.0999999999999999,0.1,0.0,0.0,0.0,0.0,,0.7,1.9,0.11176470588235293,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,4.199999999999999,0.1,,,,,,0.0,0.0,0.0,0.1,0.1999999999999999,0.0,,0.0,,0.0,0.0,,0.0999999999999999,0.0,0.1,0.0,0.0,0.0,0.0999999999999999,,4.795246544376102,4.4901271721360505,,,,,,7.542517764685769,8.266246544376102,5.681280184142561,3.4925206405937192,7.474923012311917,1.2200928802256288,,3.1017340962109388,,6.426122638850534,3.626278638962399,,4.795246544376102,0.3894830874246623,5.88634121516564,3.204776847648807,3.331484334792319,2.9863878557664254,3.397315856468888,,38.78815793991089,0,4.245124340057373
17,35.29133086424554,3.5291330864245536,3,0.0,0.0,,,,,,0.0,,,1.0,0.0,,,,,,,0.0,,1.0,0.0,,0.0,1.0,,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,82,100.0,100.0,2.678330864245537,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,195735,1.0,,0,0,-6,6,191.4,148,91,2.0,,0,3,0.0,1.6,1,Nicolas,0.3,2.6355,2.090333333333333,2.131888160686204,3.5,10.0,26,,,,,,,,,,,,,,,,,,,0.0,3.9026901721954346,6.292223930358887,,3.285311698913574,3.2994422912597656,3.2994422912597656,3.020615816116333,2.8418188095092773,3.051981210708618,,,,,,,7,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,56.7,202,98,False,80.4,361,150,516,,2022-01-01T17:00:18.580071Z,69,0,0,3.0,0,,195735.jpg,2.6,0,0,Pépé,0.8,False,,a,1,3,Arsenal,294.0,96,55,26,127362,399,346545,663,0.5114685632499353,0.3819565217391304,0.5072463768115941,1.343518004803574,0.0,4.787423334259918,3.8,Pépé,1.6,4.800000000000001,0.2,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,0.3,0.1999999999999999,,0.0,0.1,,2.1,3.7,0.37,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,10.5,0.3,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,0.5,,1.2,0.3999999999999999,,0.0,0.2000000000000001,,3.5,4.372531793034012,1.0,,,,,,1.0,,,1.771,2.055023220056407,,,,,,,3.5,,10.167585303791409,4.901194211912202,,1.0,4.520328964117223,,33.03322100639343,0,4.039694786071777
18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,198849,,,0,0,0,0,0.0,604,232,,,0,3,0.0,0.0,0,Lucas,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,0.0,2.678804636001587,4.406983375549316,,2.4136109352111816,2.396375894546509,2.336735725402832,2.2980473041534424,2.203810214996338,2.2980473041534424,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,610,232,False,0.0,608,231,0,Joined Fiorentina on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.179808Z,45,0,0,,0,,198849.jpg,0.0,0,0,Torreira,0.1,False,,u,1,3,Arsenal,0.0,585,229,0,6292,0,33749,39,,,,,0.0,5.328066296047634,0.0,Torreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.976298332214355,0,2.943882942199707
20,8.1,1.35,0,,,,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,0,,,,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,19,100.0,100.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,205533,,,0,0,-1,1,35.1,338,49,,,0,4,0.0,2.4,1,Edward,0.7,1.0,1.35,1.35,1.0,6.0,26,,,,,,,,,,,,,,,,,,,0.0,2.5502281188964844,3.793206214904785,,2.2408039569854736,2.1580796241760254,2.1580796241760254,2.010359764099121,1.929965257644653,2.010359764099121,,,,,,,3,0,,,,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,6.9,423,54,False,12.0,452,53,66,,2021-08-08T18:00:05.173437Z,54,0,0,,0,,205533.jpg,1.0,0,0,Nketiah,0.2,False,,a,1,3,Arsenal,21.0,370,54,6,47382,642,42023,929,0.25,0.18518518518518517,0.18518518518518517,0.5809475019311126,0.1,3.9740293555789523,1.1,Nketiah,0.3,0.8999999999999999,,,,,,0.0,0.3,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,0.3,0.6,0.09999999999999999,,,,,,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,,,,,,,,1.2,,,,,,0.0,0.3,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,1.0,,,,,,1.0,3.1,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,21.459758520126343,0,2.6086761951446533
21,76.86649481491564,3.660309276900745,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,363,100.0,100.0,5.624494814915629,7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,209289,3.0,,0,0,3,-3,336.1,66,48,,,1,3,0.0,9.0,11,Emile,4.0,3.1221917565438084,3.155164927700929,3.592780747548185,3.851780765268886,21.0,26,,,,,,,,,,,,,,,,,,,0.0,4.158892631530762,6.756134986877441,,3.8860368728637695,3.7256340980529785,3.7256340980529785,3.5774641036987305,3.402916669845581,3.4342963695526123,,,,,,,21,9,0.0,1.0,1.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0.0,,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,123.1,40,27,False,478.4,43,16,1373,,2022-01-10T00:00:11.929210Z,58,0,0,,0,,209289.jpg,4.9,0,0,Smith Rowe,14.0,False,,a,1,3,Arsenal,418.0,55,31,103,3691463,37108,3106386,27963,0.6310878063621974,0.538308923542036,0.6641001319429114,1.5198607015665915,0.7,6.3442090461994045,17.8,Smith Rowe,1.9,5.699999999999999,0.4,0.2999999999999999,0.0,0.0,0.3,0.1,,,0.1,0.0,0.0,0.0,,0.0,,0.2999999999999998,0.0,,0.0,0.0,0.0999999999999999,0.0,0.0999999999999999,0.0,0.0999999999999999,0.2,3.8,5.699999999999999,0.2714285714285714,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,19.0,0.1,0.2000000000000001,0.2999999999999998,0.0,0.3000000000000002,0.0,,,0.1999999999999997,0.3000000000000002,0.6999999999999997,0.1,,0.0,,0.2000000000000001,0.0,,0.0999999999999996,0.0,0.2,0.5,0.2,0.0999999999999998,0.1999999999999999,0.0,6.048811636094024,3.9725317930340127,5.201194211912202,4.048811636094026,2.0122773399030685,5.218730753077981,2.465298888221587,,,2.2999999999999985,2.5000000000000013,4.499999999999998,2.555023220056407,,1.0,,4.506530659712634,1.0,,6.048811636094024,2.0223707718561656,2.3,4.801194211912202,6.40387108369808,2.746596963941605,3.749328964117222,6.5941301601484295,36.79641246795654,0,4.1294026374816895
22,94.51516098776474,4.1093548255549885,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,,0.0,0.0,,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,345,100.0,100.0,6.160160987764735,11,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,223340,4.0,,0,0,0,0,540.9,13,11,,,2,3,0.0,9.6,10,Bukayo,4.3,5.546825205551721,4.79553963409238,4.384541681247343,5.08730398518242,23.0,26,,,,,,,,,,,,,,,,,,,0.0,4.800128936767578,7.828911304473877,,4.289512634277344,4.16500186920166,4.16500186920166,4.092831134796143,4.01881217956543,3.949663162231445,,,,,,,17,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,1.0,,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,176.7,14,10,False,460.8,52,19,1730,,2022-01-13T23:00:13.665796Z,65,0,0,,0,,223340.jpg,4.7,0,0,Saka,20.5,False,,a,1,3,Arsenal,767.0,9,6,109,3110886,53294,2399773,70443,0.6322084347007675,0.8533577239310339,0.7826621515665262,1.6118215725985816,0.7,6.4794452373798075,16.8,Saka,3.5,10.5,0.0,0.1999999999999999,0.1999999999999999,0.0,0.2000000000000001,0.0,0.2999999999999998,0.3999999999999999,0.4000000000000003,0.0999999999999996,0.3000000000000002,0.1,,0.0,,0.0,0.2999999999999998,,0.1,0.0,0.3,0.0,0.1999999999999999,0.0,0.0999999999999999,0.3,5.2,8.7,0.3782608695652174,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,0.0,0.6000000000000014,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,26.0,0.0,0.0999999999999998,0.0,0.1999999999999999,0.3999999999999999,0.1,0.0,0.3999999999999999,0.3000000000000002,0.9999999999999996,0.3000000000000007,0.0,,0.0999999999999996,,0.2000000000000001,0.0,,0.5,0.1,0.4,0.0999999999999999,0.2,0.0999999999999999,0.0,0.7000000000000001,8.348811636094027,1.0,4.172194211912201,3.1488116360940266,3.0122773399030685,5.41873075307798,1.5000000000000004,3.267879441171442,5.519811636094026,6.141320046035643,7.523130160148427,8.218730753077983,2.355023220056407,,1.682683524052733,,3.606530659712634,3.306569659740599,,8.348811636094027,1.5,5.39658530379141,3.572194211912202,7.703871083698081,2.7465969639416064,0.2999999999999999,6.62313016014843,42.11639404296875,3,4.806530952453613
