id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 24 prediction
188,43.27743353465041,3.0912452524750296,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221,100.0,100.0,2.806433534650417,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87873,2.0,,0,0,-4,4,277.8,31,22,,,0,3,2.8,2.8,2,Stuart,2.8,3.423619473452091,3.1584067089823327,3.1584067089823327,3.218444817413874,14.0,14,,,,,,2.806740522384644,2.4137303829193115,2.120616912841797,2.9580109119415283,2.4137303829193115,,3.4309842586517334,3.2904412746429443,2.618093252182007,3.5732548236846924,,,,,,,,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.1,49,30,False,253.4,74,25,1247,,2021-10-02T17:30:10.439737Z,51,0,0,,0,,87873.jpg,2.6,0,0,Dallas,4.4,False,,a,10,2,Leeds United,147.0,102,56,36,248838,2520,985021,10650,0.606126520093143,0.6712979359709983,0.6310676112576223,1.3688264052235182,0.5,5.697369996239158,7.1,Dallas,1.4,4.199999999999999,0.0,0.3,0.1999999999999999,0.3,0.0,0.0999999999999998,0.1,0.1,0.0,0.0,0.0999999999999999,0.1,0.0,0.0999999999999999,1.1,2.5,0.17857142857142858,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,5.5,0.0,0.0999999999999999,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,2.13287108369808,2.99413016014843,3.806569659740599,2.9678794411714424,5.049568619222636,2.135335283236613,2.13287108369808,2.422456428252982,2.5465969639416066,2.018315638888734,2.2725317930340125,3.4353352832366126,6.618730753077982,2.110803158362334,3.706569659740599,29.056586980819706,1,3.4309842586517334
189,25.542,5.1084,2,0.0,,,,,,1.0,0.0,0.0,1.0,,,,,2,0.0,,,,,,0.0,2.0,0.0,0.0,,,,,60,75.0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106617,,,0,0,-3,3,43.8,249,35,,,0,4,0.0,0.0,0,Patrick,0.0,6.670999999999999,5.2684,5.2684,,5.0,14,,,,,,3.856846809387207,3.3169636726379395,2.9325788021087646,4.586337566375732,3.3169636726379395,,4.181829929351807,4.560396194458008,3.797385215759277,4.92777156829834,,,,,,,,12,1,0.0,,,,,,0.0,1.0,0.0,0.0,,,,,37.7,156,31,False,93.8,264,32,436,Lack of match fitness - 75% chance of playing,2021-09-21T09:30:13.986206Z,77,0,0,1.0,0,,106617.jpg,4.2,0,0,Bamford,3.3,False,,d,10,2,Leeds United,240.0,55,23,21,853750,1144,1967706,2319,0.6634285714285714,0.8663636363636362,,1.8409395737735972,0.0,5.150506929917769,2.7,Bamford,0.6,1.7999999999999998,0.0,,,,,,0.5,0.0,0.0,0.0999999999999999,,,,,2.8,3.4,0.6799999999999999,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,11.2,0.2,,,,,,0.6000000000000001,0.8999999999999999,0.4000000000000001,0.8999999999999999,,,,,,2.8,,,,,,5.671,7.6,3.6000000000000005,6.670999999999999,,,,,39.65890336036682,1,4.181829929351807
190,28.81838152757261,2.8818381527572616,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,4,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,3.0,0.0,0.0,168,100.0,100.0,8.018381527572618,3,,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,149915,,,0,0,0,0,20.3,310,102,,,1,2,3.8,3.8,7,Diego,3.8,3.714163829125142,3.269969848876756,3.269969848876756,3.0337792696554944,10.0,14,,,,,,2.813413143157959,2.243046998977661,2.077552080154419,3.044108867645264,2.243046998977661,,3.310743570327759,3.304293155670166,2.5981109142303467,3.562276840209961,,,,,,,,8,1,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,25.8,244,79,False,178.0,140,58,817,,2021-09-12T22:30:16.751659Z,45,0,0,,0,,149915.jpg,3.7,0,0,Llorente,0.6,False,,a,10,2,Leeds United,59.0,228,61,37,73868,1538,43682,1923,0.6404084783905026,0.8253697398055871,0.6741731710345543,1.358511533397849,0.8,6.3349635865953235,8.2,Llorente,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.3,0.3,0.03,,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,1.7999999999999998,,0.0999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.1,0.0,0.1,4.331484334792316,,4.226278638962396,3.4715177646857693,1.598274476890541,1.5413411329464508,4.331484334792316,,2.986387855766426,0.0,,,8.87492301231193,1.4432126334493358,4.226278638962396,28.507336139678955,3,3.310743570327759
191,25.07605492008247,2.2796413563711337,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,122,100.0,100.0,2.2050549200824703,2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,155405,6.0,,0,0,-2,2,106.7,143,86,2.0,,0,3,1.8,1.8,3,Kalvin,1.8,2.4443108291476707,2.340168696751335,2.340168696751335,2.365577760766551,11.0,14,,,,,,2.361929416656494,2.091205596923828,1.954890847206116,2.4423298835754395,2.091205596923828,,2.504187822341919,2.484618663787842,2.2987215518951416,2.5845882892608643,,,,,,,,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,34.9,174,88,False,160.8,166,55,945,,2021-10-16T18:30:16.547993Z,48,0,0,,0,,155405.jpg,2.2,0,0,Phillips,1.4,False,,a,10,2,Leeds United,80.0,195,105,24,96372,2195,182362,2381,0.47492528257731953,0.509231422739098,0.49282870015969815,1.0405091615884527,0.4,4.85788864394029,5.0,Phillips,0.2,0.6000000000000001,,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,,0.5,0.7,0.06363636363636363,,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,2.5,,0.0,0.2,0.0,0.0,0.0999999999999999,0.0,0.1,0.0,0.0,0.1,0.0,,,3.13287108369808,,3.177569659740599,3.3678794411714423,1.149568619222635,1.0,3.13287108369808,2.422456428252982,1.7465969639416066,2.018315638888734,2.2725317930340125,2.635335283236613,2.8187307530779826,,,23.31786549091339,2,2.504187822341919
192,1.2004595381893155,1.2004595381893155,0,0.0,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,1,0.0,0.0,0.2004595381893154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165808,,,0,0,-1,1,0.4,409,192,,,0,3,0.0,0.0,0,Hélder Wander,0.0,,1.22313016014843,1.22313016014843,,1.0,14,,,,,,1.6031324863433838,1.4053727388381958,1.4077801704406738,1.770717740058899,1.4053727388381958,,1.8543598651885984,1.918718695640564,1.5284661054611206,2.0219452381134038,,,,,,,,0,0,0.0,,,,,,,,,,,,,,0.0,618,252,False,0.0,618,252,21,Joined Valencia on a season-long loan - Expected back 01 Jul,2021-09-01T07:00:13.695322Z,54,0,0,,0,,165808.jpg,1.0,0,0,Sousa de Azevedo e Costa,0.1,False,,u,10,2,Leeds United,1.0,385,186,1,1668,0,14733,31,0.22230732188691027,,,0.516595533244785,0.0,3.105597341502154,0.2,Costa,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,0.0,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,16.770225644111633,0,1.8543598651885984
193,25.006433534650416,1.7861738239036011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,,,2.806433534650417,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173821,,,0,0,-2,2,122.2,127,78,,,0,3,1.2,1.2,2,Tyler,1.2,1.6243674242060415,1.6333431715863462,1.6333431715863462,1.826574216739616,14.0,14,,,,,,1.9584656953811648,1.7585201263427734,1.5722962617874146,2.1365890502929688,1.7585201263427734,,2.2024173736572266,2.2198479175567627,1.8952573537826536,2.380540370941162,,,,,,,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,204,97,False,46.0,333,143,436,,,48,0,0,,0,,173821.jpg,1.0,0,0,Roberts,0.1,False,,a,10,2,Leeds United,142.0,106,59,14,5297,140,7380,98,0.3721195466465836,0.3384098800429253,0.38053629515408666,0.8152730791477188,0.3,4.184348260362944,2.9,Roberts,0.9,2.7,0.3,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.1,0.1999999999999999,0.0,0.0999999999999999,0.1,1.3,2.2,0.15714285714285717,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,6.5,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0999999999999999,2.13287108369808,1.9,1.0,1.0,1.0,4.0,2.13287108369808,1.0,1.0,2.5,1.3,0.5999999999999999,2.0,1.410803158362334,1.8000000000000005,20.084871649742126,3,2.2024173736572266
194,0.8018381527572619,0.8018381527572619,0,0.0,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,14,0.0,0.0,0.8018381527572619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193645,,,0,0,-2,2,0.3,412,151,,,0,2,0.0,0.0,0,Robin,0.0,,0.8925206405937193,0.8925206405937193,,1.0,14,,,,,,1.9396852254867556,1.5222928524017334,1.5247002840042114,2.223593711853028,1.5222928524017334,,2.3899099826812744,2.446180582046509,1.7889238595962524,2.745539903640747,,,,,,,,5,0,0.0,,,,,,,,,,,,,,1.5,417,148,False,14.4,390,146,90,Pelvic - Unknown return date,2021-08-21T18:00:14.706157Z,43,0,0,,0,,193645.jpg,0.0,0,0,Koch,0.1,False,,i,10,2,Leeds United,0.0,458,182,0,2422,22,19887,96,0.18647398901331672,,,0.386680693709572,0.0,4.7658207527426795,0.0,Koch,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,0.0,0.0,,,,,,,,,,,,,,,0.8925206405937193,,,,,,,,,,,,,,20.49302923679352,0,2.3899099826812744
195,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,215460,,,0,0,0,0,0.0,539,211,,,0,3,0.0,0.0,0,Ian Carlo,0.0,,,,,,14,,,,,,2.1634840965271,1.95337176322937,1.955779194831848,2.4787685871124268,1.95337176322937,,2.4147117137908936,2.62677001953125,2.1978492736816406,2.7299959659576416,,,,,,,,0,0,,,,,,,,,,,,,,,0.0,550,211,False,0.0,547,209,0,Joined Blackburn Rovers on a season-long loan - Expected back 01 Jul,2021-08-23T23:30:15.771302Z,45,0,0,,0,,215460.jpg,0.0,0,0,Poveda-Ocampo,0.0,False,,u,10,2,Leeds United,0.0,520,206,0,551,0,5520,22,,,,,0.0,5.099656502405803,0.0,Poveda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.94845426082611,0,2.4743518829345703
196,54.92551445827179,4.577126204855983,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8,0.0,2.0,3.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,0.0,181,100.0,100.0,2.4055144582717856,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,219961,1.0,,0,0,2,-2,334.4,11,8,1.0,,0,3,5.0,5.0,8,Raphael,5.0,5.133656662149418,4.6733127073689245,4.6733127073689245,5.310663866961683,12.0,14,,,,,,3.661501884460449,3.259801387786865,2.904745578765869,4.310122966766357,3.259801387786865,,3.955172061920166,4.324716567993164,3.552600145339966,4.532276630401611,,,,,,,,16,6,0.0,1.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,101.2,12,8,False,337.6,16,7,997,,2021-11-21T21:00:09.697933Z,67,0,0,3.0,0,,219961.jpg,5.1,0,0,Dias Belloli,20.7,False,,a,10,2,Leeds United,340.0,31,15,61,2272009,79258,1906374,30335,0.683153164903878,0.7662174122611072,0.7926363980539824,1.768298123341152,0.7,5.62924039897634,9.1,Raphinha,2.0,6.0,0.2,0.1999999999999999,0.3,,0.0,0.0,0.0,0.0999999999999999,0.5,0.3,0.2999999999999998,0.0,,0.1,3.8,5.8,0.48333333333333334,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,18.52,0.3,0.2999999999999998,0.2000000000000001,,0.0,0.7999999999999998,0.2,0.5,0.0,0.5,0.3,0.5999999999999999,,0.1,6.332871083698079,3.32313016014843,6.506569659740598,6.267879441171443,,2.135335283236613,6.332871083698079,3.122456428252982,5.046596963941607,3.518315638888734,6.672531793034013,5.535335283236612,5.818730753077982,,1.8000000000000007,37.71591067314148,3,3.955172061920166
197,14.07513584370384,1.56390398263376,1,,0.0,,,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,78,100.0,100.0,1.8041358437038395,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,221610,,,0,0,0,0,27.1,291,157,,,0,3,0.0,0.0,0,Jamie,0.0,1.554001216308304,1.5721120571286809,1.5721120571286809,0.7032848298702995,9.0,14,,,,,,2.3192830085754395,2.0564990043640137,1.901206970214844,2.399683713912964,2.0564990043640137,,2.502511501312256,2.4829423427581787,2.256075143814087,2.582911968231201,,,,,,,,5,0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,19.1,284,129,False,103.4,245,100,531,,2021-10-26T22:30:15.130072Z,45,0,0,,0,,221610.jpg,1.7,0,0,Shackleton,0.1,False,,a,10,2,Leeds United,58.0,232,123,15,19391,43,17928,235,0.34753421836305776,0.3453336036240675,0.15628551774895544,0.7372314074966535,0.0,5.124472035302056,3.3,Shackleton,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.011111111111111112,,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,0.5,,0.0,,,0.0,,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,,,1.406569659740599,,,0.0,,1.0,2.271,,1.0,2.135335283236613,2.8187307530779826,2.110803158362334,1.406569659740599,23.060124158859253,3,2.502511501312256
198,19.522057833087143,1.626838152757262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,109,75.0,100.0,9.622057833087142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222694,,,0,0,-1,1,71.3,203,51,,,0,2,0.8,1.0,0,Pascal,1.0,2.083195269118805,1.5028580301935426,1.5028580301935426,2.1192141761077417,12.0,14,,,,,,2.237544298171997,1.813735842704773,1.8352917432785036,2.434267997741699,1.813735842704773,,2.664472818374634,2.633558988571167,2.098241090774536,2.9329183101654053,,,,,,,,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.7,250,82,False,160.0,168,71,837,Knock - 75% chance of playing,2021-12-01T11:00:09.694533Z,44,0,0,,0,,222694.jpg,0.8,1,0,Struijk,0.2,False,,d,10,2,Leeds United,16.0,328,107,9,9212,34,28729,726,0.3697359438084686,0.4734534702542738,0.48163958547903213,0.7755646587057277,0.2,5.256418125195936,2.0,Struijk,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.1,0.2,0.016666666666666666,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,0.6000000000000001,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.8925206405937193,3.626278638962396,3.4715177646857693,2.198274476890541,1.3,0.0,1.4898257130119277,1.9863878557664256,-3.0,,,1.0,1.4432126334493358,3.626278638962396,23.12823975086212,3,2.664472818374634
199,45.22573413860167,3.2304095813286904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,,,11.225734138601666,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,437495,,,0,0,-1,1,0.0,598,65,,,1,1,4.8,4.8,8,Illan,4.8,3.854477893808364,3.4990554073579028,3.4990554073579028,3.713779269655495,14.0,14,,,,,,3.7849490642547607,3.5500593185424805,3.0932908058166504,3.9880876541137695,3.5500593185424805,,4.334601879119873,4.082210063934326,3.639944076538086,4.476873397827148,,,,,,,,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3,171,5,False,364.6,10,4,1260,,,49,0,0,,0,,437495.jpg,3.3,0,45,Meslier,2.6,False,,a,10,2,Leeds United,0.0,589,62,46,132955,4737,232005,3064,0.6592672614956511,0.7866281415935436,0.7579141366643867,1.459350293175658,1.0,7.925444379144785,9.4,Meslier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.331484334792316,1.8925206405937192,3.626278638962396,3.4715177646857693,1.598274476890541,4.541341132946451,5.331484334792316,3.4898257130119275,2.986387855766426,2.073262555554937,5.09012717213605,1.5413411329464508,5.27492301231193,3.443212633449336,4.626278638962396,38.83467745780945,1,4.334601879119873
267,29.27605492008248,2.661459538189316,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,79,100.0,100.0,2.2050549200824703,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221399,3.0,,0,0,-4,4,205.9,63,44,,,0,3,2.5,2.5,0,Jack,2.5,2.6058794516762327,2.622877759360489,2.622877759360489,3.082588250842823,11.0,14,,,,,,1.9884884357452397,1.7901527881622314,1.811708688735962,2.068888664245605,1.7901527881622314,,2.377630710601806,2.354804992675781,1.9252796173095703,2.458031415939331,,,,,,,,18,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,43.5,126,66,False,99.4,254,105,819,,2021-09-23T13:00:17.406201Z,56,0,0,,0,,221399.jpg,2.1,0,0,Harrison,1.0,False,,a,10,2,Leeds United,134.0,113,62,23,71153,378,336840,2411,0.4752606318195208,0.4653356163707559,0.5504621876505041,1.1246719262442468,0.4,3.7397801450320656,4.1,Harrison,1.1,3.3000000000000003,0.1,0.0999999999999999,0.0,0.4000000000000001,0.0,,0.1,0.0999999999999999,0.2,,0.0,,0.0,0.0999999999999999,0.8,1.9000000000000001,0.17272727272727273,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,4.0,0.0,0.0,0.4,0.0,0.0,,0.1,0.0,0.0,,0.1,,0.0999999999999999,0.1,,2.5231301601484297,1.706569659740599,4.367879441171443,4.120568619222636,2.135335283236613,,2.922456428252982,2.546596963941606,2.6183156388887343,,1.5,,2.610803158362334,1.8000000000000005,20.942768812179565,1,2.377630710601806
287,39.47605492008247,3.5887322654620424,1,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,,,2.2050549200824703,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200617,,,0,0,0,0,113.4,135,84,,,0,3,4.0,4.0,3,Daniel,4.0,3.62718594512843,3.1400516221060246,3.1400516221060246,4.572644817413874,11.0,14,,,,,,3.142916679382324,2.7643847465515137,2.734585285186768,3.577254295349121,2.7643847465515137,,3.3694052696228027,3.590451717376709,3.007455825805664,3.760866641998291,,,,,,,,9,1,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,67,42,False,105.8,240,96,959,,,60,0,0,,0,,200617.jpg,2.7,0,0,James,0.7,False,,a,10,2,Leeds United,384.0,24,11,35,116555,2795,85081,4174,0.5981220442436738,0.6045309908547384,0.762107469568979,1.4650938123073851,0.7,5.346851746241252,5.8,James,1.0,3.0,0.0,0.1999999999999999,0.0,0.0,0.1,0.6,,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.9,2.9,0.2636363636363636,0.6,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,0.7999999999999999,1.8000000000000005,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,9.5,0.2,0.3,0.3,0.5,0.1999999999999999,0.0999999999999998,,0.0,-0.2,0.2,0.0,0.2,0.0999999999999999,0.0,4.6328710836980775,3.5488116360940265,5.2775696597406,3.8678794411714414,5.649568619222635,3.435335283236613,4.6328710836980775,,1.0,0.0,3.5725317930340124,1.0,3.818730753077983,2.610803158362334,2.4065696597405988,32.08111047744751,0,3.3694052696228027
