id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 34 prediction
210,70.49085049733732,4.146520617490431,2,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11,0.0,0.0,0.0,,,,,3.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,335,100.0,100.0,2.628850497337332,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166989,4.0,,0,0,-1,1,376.4,44,31,2.0,,2,3,1.2,0.7,1,Youri,1.7,3.4922508994110504,3.657658658514887,4.609153910541735,1.967830122602987,17.0,24,,,,,,,,,,,,,,,,,3.9031076431274414,4.087774753570557,4.777943134307861,4.337642669677734,4.01837682723999,,4.10643196105957,4.103169918060303,3.969515323638916,4.656357288360596,,,,,,,28,5,0.0,0.0,0.0,,,,,2.0,,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,112.9,40,27,False,477.6,30,13,1380,,2021-11-07T23:30:11.876693Z,64,0,0,2.0,0,,166989.jpg,4.4,0,0,Tielemans,3.7,False,,a,9,13,Leicester City,282.0,89,49,75,872389,1332,1044166,13512,0.6478938464828798,0.5456642030329766,0.3074734566567167,1.639056189514698,0.3,6.597762703895569,11.7,Tielemans,3.1,9.3,0.1,0.1999999999999997,0.0,,,,,0.0,,,0.0,0.0,0.0,,0.0,0.2000000000000001,0.0,0.1,0.0,1.0,0.5,0.1999999999999999,0.5,0.3000000000000002,3.1,6.2,0.3647058823529412,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,3.6999999999999993,1.3999999999999986,2.8000000000000043,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,15.02,0.0,0.0,0.6000000000000001,,,,,1.1,,,0.0,0.6,0.0,,0.1,0.1,0.0,0.0,0.0,0.2,0.1999999999999999,0.0,0.1999999999999999,0.0,1.0,2.63287108369808,3.006569659740598,5.301194211912202,,,,,11.048811636094028,,,2.033373269960326,5.082084998623899,1.0,,2.52472352647034,3.346596963941608,1.0,2.4826835240527343,2.060810062625218,7.017596963941607,7.819811636094026,1.8465969639416064,7.7725317930340125,6.2011942119122025,42.22568130493164,1,4.265361785888672
211,15.879106116394038,1.9848882645492547,2,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,,,2.0,0.0,0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,37,100.0,100.0,1.2371061163940384,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168580,,,0,0,-3,3,93.2,228,136,,,0,3,-0.2,-0.7,0,Ayoze,0.3,1.1666666666666667,1.475,2.2070000000000003,1.0,8.0,24,,,,,,,,,,,,,,,,,1.7562973499298096,1.9770591259002688,2.0995352268218994,1.930893898010254,1.6925699710845947,,1.9034557342529297,1.6925699710845947,1.8309638500213623,2.153969049453736,,,,,,,9,0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,26.7,311,142,False,68.8,365,150,216,,2021-12-13T12:00:13.618842Z,57,0,0,5.0,0,,168580.jpg,1.6,1,0,Pérez,0.1,False,,a,9,13,Leicester City,110.0,208,113,13,10547,44,27727,90,0.34822601132443065,0.20467836257309943,0.17543859649122806,0.8313782071287762,0.1,3.325965739133065,2.3,Pérez,0.7,2.1,0.2,,,,,0.2999999999999999,0.0,,,,0.0,0.0999999999999999,,,,0.0,,,,,,,0.1,0.0,1.0,1.7,0.2125,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,3.6999999999999993,1.3999999999999986,2.8000000000000043,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,5.0,0.0,,,,,0.0999999999999999,0.0999999999999999,,,,0.0,0.1,,,,0.0,,,,,,,0.5,0.2,,2.93287108369808,,,,,2.4,1.5,,,,1.0,-1.2000000000000002,,,,1.0,,,,,,,5.3420000000000005,2.0000000000000004,18.95800471305847,0,1.9206905364990237
212,86.40240355553435,4.11440016931116,5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,,,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,312,100.0,100.0,3.247403555534351,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172780,1.0,,-1,1,-1,1,332.0,57,40,1.0,,3,3,3.5,3.0,2,James,4.0,5.064451093789784,4.996869491407414,4.372715288343246,3.951601032812874,21.0,24,,,,,,,,,,,,,,,,,3.87105941772461,4.189118385314941,5.008013725280762,4.581006050109863,4.085085391998291,,4.189118385314941,4.169878482818604,3.931903600692749,4.916981220245361,,,,,,,30,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.5,31,20,False,395.0,67,25,1429,,2021-12-29T00:30:19.724577Z,69,0,0,4.0,0,,172780.jpg,4.5,0,0,Maddison,11.3,False,,a,9,13,Leicester City,497.0,39,21,94,1815454,8974,1743210,119644,0.596289879610313,0.7339784193898238,0.5726958018569382,1.5663253754016766,0.6,6.276647975479347,13.6,Maddison,2.6,7.800000000000001,0.2,0.0999999999999999,0.0,0.3,0.6,0.1,-0.1,0.3999999999999999,,,0.3999999999999999,0.0999999999999999,0.1,,0.0,0.1,0.1,0.0,0.1,0.0,0.0999999999999999,0.0,0.0,0.0,5.1,7.699999999999999,0.36666666666666664,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,3.6999999999999993,1.3999999999999986,2.8000000000000043,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,25.5,0.0,0.1999999999999999,0.0,0.1,0.4999999999999998,0.2000000000000001,0.3999999999999999,0.3000000000000002,,,0.7999999999999998,0.0,0.0999999999999996,,0.5,0.3000000000000007,0.1999999999999993,0.4,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,0.9,3.360810062625214,2.93287108369808,3.706569659740599,1.0,2.4000000000000004,10.902810062625218,6.501896517994657,2.849568619222634,8.79081163609403,,,8.004373269960325,2.3820849986238986,2.8742735782143325,,5.524723526470339,4.04659696394161,3.360810062625214,4.182683524052735,2.360810062625218,1.0,1.2999999999999998,1.5,2.7725317930340125,7.801194211912202,43.308871030807495,2,4.366706371307373
213,43.084,2.8722666666666665,4,0.0,0.0,,0.0,,,0.0,,,,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6,0.0,0.0,,0.0,,,0.0,,,,3.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,142,100.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173515,,,0,0,-6,6,147.3,171,28,,,1,4,-0.2,-0.7,1,Kelechi,0.3,3.8605,2.907,3.362181818181817,1.1500000000000004,15.0,24,,,,,,,,,,,,,,,,,2.166587829589844,2.768819093704224,2.831162691116333,2.1650280952453613,2.0803444385528564,,2.705212116241455,2.0803444385528564,2.4166181087493896,2.857818365097046,,,,,,,14,2,0.0,0.0,,0.0,,,0.0,,,,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.6,182,34,False,182.8,234,30,615,,2021-12-31T18:00:20.436860Z,69,0,0,3.0,0,,173515.jpg,3.0,0,0,Iheanacho,1.9,False,,a,9,13,Leicester City,219.0,126,40,45,349608,3312,1190079,2200,0.41627053140096615,0.5594927536231884,0.1666666666666667,1.093453232497218,0.0,3.5919399192367774,6.5,Iheanacho,2.2,6.6000000000000005,0.0,0.0,,0.0,,,0.0,,,,0.8,0.0,0.1,,,,0.0,0.0,0.3,0.1,0.5,0.2999999999999999,0.0,0.1,2.1,4.300000000000001,0.28666666666666674,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,3.6999999999999993,1.3999999999999986,2.8000000000000043,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,8.4,0.0,0.0,,0.0,,,0.0,,,,0.8,0.0,0.0,,,,0.0,0.1,0.1999999999999999,0.0,0.1,0.5,0.2999999999999999,0.1,1.0,1.0,1.0,,1.0,,,1.0,,,,12.142,1.0,1.3000000000000005,,,,1.0,1.4,2.7,1.3,3.671,7.899999999999999,3.970999999999999,2.7000000000000006,24.784385442733765,0,2.7124502658843994
214,4.618553058197019,1.1546382645492548,0,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,,0,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,,26,100.0,100.0,0.6185530581970192,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,197469,,,0,0,-1,1,2.4,425,200,,,0,3,-0.2,-0.7,0,Hamza,0.3,1.008241175490113,1.008241175490113,1.0061808816175848,1.0123617632351696,4.0,24,,,,,,,,,,,,,,,,,1.7135511636734009,1.913601994514465,2.036078691482544,1.826467037200928,1.588143229484558,,1.8399989604949951,1.588143229484558,1.7882174253463743,2.09051251411438,,,,,,,4,0,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,,4.6,430,189,False,36.8,406,174,223,,2021-12-13T12:00:13.642861Z,44,0,0,,0,,197469.jpg,1.0,0,0,Choudhury,0.1,False,,a,9,13,Leicester City,6.0,406,197,4,11521,44,15307,107,0.2624177873975579,0.2291457217022984,0.23008221891708397,0.5504521946795848,0.1,4.145897274667566,0.9,Choudhury,0.0,0.0,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,,2.599999999999998,-0.0999999999999978,3.6999999999999993,1.3999999999999986,2.8000000000000043,,,,,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.0,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,1.0,,1.0,,1.0247235264703394,,,,,,,1.0,,,18.24194800853729,1,1.8572337627410889
215,61.783850497337326,3.634344146902196,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,156,100.0,100.0,2.628850497337332,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201666,,,0,0,-5,5,227.6,106,71,,,1,3,3.2,2.7,1,Harvey,3.7,4.871595443851653,4.179287801179035,4.015837198135968,4.562865654647202,17.0,24,,,,,,,,,,,,,,,,,3.526484489440918,3.833107471466065,4.452136993408203,4.119416236877441,3.589468002319336,,3.798252582550049,3.589468002319336,3.668890953063965,4.51781702041626,,,,,,,22,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,96.6,59,40,False,211.0,210,78,1114,,2021-12-24T14:00:17.983289Z,65,0,0,,0,,201666.jpg,3.5,0,0,Barnes,2.1,False,,a,9,13,Leicester City,529.0,30,16,60,262477,695,1054266,2607,0.559129868754184,0.7494762221310236,0.7019793314841849,1.4255070557050786,0.6,6.008034522716816,9.2,Barnes,2.1,6.300000000000001,0.0,0.0,0.0,0.0,0.0999999999999999,0.1,0.0999999999999999,0.8,,,,0.0,,,0.1999999999999999,0.6000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,,,3.4,5.5,0.3235294117647059,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,3.6999999999999993,1.3999999999999986,2.8000000000000043,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,17.0,0.1,0.3999999999999999,0.0,0.0,0.3,0.1999999999999999,0.2999999999999998,0.0,,,,0.0,,,0.1,1.0,0.0,0.1999999999999999,0.0,0.1,0.4,0.3,,,1.0,2.8328710836980795,3.0,5.301194211912202,1.0,4.631810062625218,3.501896517994656,4.949568619222633,5.719811636094028,,,,2.0820849986238987,,,2.871,9.817596963941606,1.0,3.1826835240527345,2.060810062625218,3.3465969639416064,3.5488116360940265,3.5175969639416067,,,39.0522243976593,2,3.9571826457977295
216,32.435935703689566,2.3168525502635404,1,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,185,100.0,100.0,2.164935703689568,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203341,,,0,0,-2,2,37.9,315,164,,,0,3,0.2,-0.3,2,Wilfred,0.7,2.333365974039053,2.344885330247213,2.3554491242013333,2.067541820419776,14.0,24,,,,,,,,,,,,,,,,,2.243330955505371,2.7004616260528564,2.720080614089966,2.2605948448181152,2.1179230213165283,,2.6268579959869385,2.1179230213165283,2.3529810905456543,2.7467362880706787,,,,,,,22,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,42.8,229,109,False,249.0,171,62,1260,,2021-12-31T18:00:20.459921Z,48,0,0,,0,,203341.jpg,2.2,0,0,Ndidi,0.8,False,,a,9,13,Leicester City,139.0,179,96,31,80492,416,160197,361,0.4826776146382376,0.4861179112581361,0.43073787925412,1.0574936701605941,0.1,5.110621303319931,6.5,Ndidi,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.9,0.9,0.0642857142857143,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,3.6999999999999993,1.3999999999999986,2.8000000000000043,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,4.5,0.0,,0.1,0.0,0.0999999999999999,0.1999999999999999,0.0,0.1,,,,0.0,0.0,,,,0.0,0.0,0.1,0.1999999999999999,0.0,,,,2.060810062625218,2.3328710836980795,,1.801194211912202,2.0907179532894125,2.560810062625218,2.972896517994656,2.149568619222635,3.048811636094028,,,,2.0820849986238987,2.074273578214334,,,,2.060810062625218,2.1826835240527345,2.560810062625218,2.2465969639416064,2.5488116360940265,,,,24.53098225593567,3,2.644092798233032
217,40.23395504754634,2.2352197248636854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,100.0,100.0,11.133955047546346,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218031,,,0,0,-1,1,38.3,314,105,,,0,2,0.5,0.0,0,Çaglar,1.0,2.369700745728609,2.358172956129198,2.7633202057754715,2.3426409808238926,18.0,24,,,,,,,,,,,,,,,,,2.429728984832764,2.8392491340637207,2.970052480697632,2.5340304374694824,2.3139541149139404,,2.775642156600952,2.3139541149139404,2.615473985671997,3.133204936981201,,,,,,,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.5,210,65,False,388.0,71,24,1597,,2021-12-15T15:30:18.895746Z,49,0,0,,0,,218031.jpg,1.9,0,0,Söyüncü,1.5,False,,a,9,13,Leicester City,58.0,297,93,35,148555,413,279431,952,0.4561672907885072,0.48361239708747117,0.47808999608650865,1.0097693430720205,0.2,5.450647120573082,7.1,Söyüncü,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.4000000000000001,0.07777777777777778,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,3.6999999999999993,1.3999999999999986,2.8000000000000043,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,7.800000000000001,0.0,0.0,0.3,0.0,-0.1,0.0,0.0,0.0,,,,0.0,,,0.1,0.0,,0.0,0.0,0.2,0.0,0.0,0.8,0.0,,3.331484334792318,2.626278638962396,5.004776847648808,1.3628718131576505,0.9432402505008712,1.8075860719786232,1.598274476890539,3.1952465443761104,,,,0.3283399944955952,,,1.6988941058813585,2.986387855766427,,2.7307340962109388,1.243240250500872,3.1863878557664256,3.1952465443761064,1.9863878557664247,6.890127172136051,2.204776847648809,26.708170890808105,3,2.782880544662476
218,5.755659174591058,1.9185530581970192,0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,27,100.0,100.0,1.8556591745910576,0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,220627,,,0,0,-1,1,35.6,324,110,,,0,2,0.5,0.0,1,James,1.0,1.7098760354224332,1.7098760354224332,1.7098760354224332,1.7098760354224332,3.0,24,,,,,,,,,,,,,,,,,2.281768798828125,2.74749755859375,2.9811582565307617,2.6721630096435547,2.227674722671509,,2.6838908195495605,2.227674722671509,2.421071767807007,3.265866041183472,,,,,,,5,0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,9.4,395,145,False,50.2,383,146,217,,2021-06-22T11:30:10.582426Z,49,0,0,,0,,220627.jpg,1.0,0,0,Justin,0.2,False,,a,9,13,Leicester City,8.0,399,145,3,20606,855,8485,1373,0.39154144044837125,0.34895429294335367,0.34895429294335367,0.8667139251120226,0.2,5.346917278912603,0.6,Justin,0.3,0.8999999999999999,,,,,,,,,,,,,,,0.1,0.1999999999999999,0.0,,,,,,,,0.0,0.3,0.09999999999999999,,,,,,,,,,,,,,,3.6999999999999993,1.3999999999999986,2.8000000000000043,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,1.2432402505008708,,,,,,,,,,,,,,,0.3,3.586387855766428,1.2432402505008708,,,,,,,,26.199894666671756,0,2.691128969192505
219,29.612189756561254,2.277860750504712,1,0.0,0.0,,,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,1,1.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,225,100.0,100.0,8.04118975656125,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244619,,,0,0,-2,2,122.6,185,44,,,0,2,0.8,0.3,1,Luke,1.3,2.121962360033227,2.3101841481674485,2.3101841481674485,2.031680604781159,13.0,24,,,,,,,,,,,,,,,,,2.491550207138061,2.906724452972412,3.071330547332764,2.689393997192383,2.469318151473999,,2.843117475509644,2.469318151473999,2.6308529376983643,3.200680017471313,,,,,,,23,0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,40.8,238,74,False,252.4,166,69,1132,,2022-01-08T09:30:12.877385Z,43,0,0,,0,,244619.jpg,2.4,0,0,Thomas,0.7,False,,a,9,13,Leicester City,31.0,339,116,31,153442,647,143818,1918,0.5297350582569098,0.49347961861237843,0.4724838615770138,1.0984819968346053,0.3,6.423870131026867,7.2,Thomas,1.2,3.6,0.0,0.0,,,0.3,0.1,0.1999999999999999,0.0,,,0.3999999999999999,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.2,1.4,0.10769230769230768,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,3.6999999999999993,1.3999999999999986,2.8000000000000043,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,1.2000000000000002,0.0,0.1,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.1,0.0,0.0,,,,,,,1.2432402505008708,4.331484334792318,3.226278638962396,,,2.143240250500872,2.878586071978624,2.198274476890539,4.19524654437611,,,0.3334930798413038,0.3283399944955952,2.297094312857336,,1.0,3.586387855766428,1.2432402505008708,2.7307340962109388,,,,,,,27.622641563415527,0,2.850355625152588
