id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 25 prediction
257,56.56032044301082,4.040022888786488,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,248,100.0,100.0,28.56032044301082,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,121160,,,0,0,0,0,0.0,633,73,,,0,1,4.2,4.7,3,Ederson,3.2,3.8935003735313742,4.274923279915538,4.274923279915538,4.629761418783505,14.0,15,,,,,,,3.6567559242248535,3.900089025497437,4.0275187492370605,3.781405925750733,,3.6080667972564697,3.9233412742614746,3.2964084148406982,3.845451831817627,3.6080667972564697,,,,,,,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.2,298,21,False,182.4,152,21,1260,,2021-10-13T23:00:12.931847Z,60,0,0,,0,,121160.jpg,4.0,0,20,Santana de Moraes,9.2,False,,a,12,43,Manchester City,0.0,633,73,56,462058,16100,575919,12855,0.6733371481310814,0.6489167289218957,0.7716269031305841,1.6493324377819611,0.5,6.279103914896647,9.3,Ederson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.986341215165639,3.09012717213605,1.4715177646857691,3.98634121516564,5.274923012311923,5.27492301231193,3.626278638962396,4.986341215165639,5.619349672143839,5.619349672143838,3.797315856468887,6.681280184142556,4.963272882726872,2.4715177646857693,,2.9863878557664254,37.67462348937988,2,4.0275187492370605
258,20.400114443932434,4.080022888786487,0,0.0,,,0.0,,0.0,,,,,0.0,,,0.0,,0,0.0,,,0.0,,0.0,,,,,0.0,,,0.0,,81,75.0,,10.200114443932437,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,126184,,,0,0,-2,2,12.6,346,124,,,0,2,1.4,2.3,0,Nathan,0.8,2.699265467882721,3.4138407519853544,3.4138407519853544,2.313139319481198,5.0,15,,,,,,,3.116639375686645,3.294524908065796,3.3224239349365234,3.114087581634521,,3.0211188793182373,3.317777395248413,2.339661836624145,3.160242080688477,3.0211188793182373,,,,,,,,2,0,0.0,,,0.0,,0.0,,,,,0.0,,,0.0,,8.8,358,125,False,69.8,313,120,374,Back injury - 75% chance of playing,2021-12-08T00:00:12.936363Z,48,0,0,,0,,126184.jpg,3.4,0,0,Aké,0.4,False,,d,12,43,Manchester City,6.0,368,132,17,37895,224,55360,778,0.8500047684971848,0.5623469724755669,0.48190402489191625,1.8622671427714588,0.2,6.464587251345317,3.5,Aké,0.0,0.0,0.0,,,0.0,,0.0,,,,,0.0,,,0.0,,0.2,0.2,0.04,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,1.2000000000000002,0.2,,,0.0,,0.0,,,,,0.0,,,0.0,,,4.29012717213605,,,1.0,,3.626278638962396,,,,,4.681280184142556,,,3.4715177646857693,,31.03001880645752,0,3.3224239349365234
259,46.54025177665135,4.230931979695577,0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2,,0.0,,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,207,100.0,100.0,22.44025177665136,6,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,146941,,,0,0,0,0,69.2,213,55,,,1,2,3.0,3.5,2,Aymeric,2.0,3.503610438456791,4.414990791673717,4.414990791673717,5.578729079929832,11.0,15,,,,,,,3.222353458404541,3.805232048034668,3.927279472351074,3.634040594100952,,3.126832962036133,3.828484058380127,2.6476917266845703,3.4358232021331787,3.126832962036133,,,,,,,,7,1,,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,41.9,150,41,False,194.8,134,55,912,,2021-11-28T22:30:17.425912Z,55,0,0,,0,,146941.jpg,3.9,1,0,Laporte,2.8,False,,a,12,43,Manchester City,157.0,109,16,43,621609,4469,623488,3916,0.7692603599446504,0.6370200797194165,1.0143143781690602,1.804075457845916,0.4,6.305790901184082,7.8,Laporte,0.1,0.3,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,1.8,1.9000000000000001,0.17272727272727273,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,10.8,,0.0,,0.0,0.1999999999999999,,0.5,0.3,0.3,0.0999999999999999,,0.3,0.0,0.1,0.0,6.986341215165639,,-3.0,,4.274923012311923,5.47492301231193,,6.986341215165639,9.41934967214384,7.419349672143838,3.697315856468887,,5.763272882726873,2.4715177646857693,3.07151776468577,2.9863878557664254,34.68184995651245,5,3.927279472351074
260,5.040022888786487,5.040022888786487,0,,,,,,,,,,,,,,0.0,,1,,,,,,,,,,,,,,1.0,,29,100.0,100.0,2.040022888786487,1,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,164484,,,0,0,0,0,0.0,534,57,,,0,1,1.0,1.5,0,Zack,0.0,4.471517764685769,4.471517764685769,4.471517764685769,,1.0,15,,,,,,,3.399688482284546,3.5591371059417725,3.7752795219421382,3.4404537677764893,,3.3041677474975586,3.5823898315429688,2.999631404876709,3.4731836318969727,3.3041677474975586,,,,,,,,0,0,,,,,,,,,,,,,,0.0,,2.3,406,27,False,23.0,376,27,90,,2021-09-06T08:30:10.313702Z,45,0,0,,0,,164484.jpg,7.0,0,2,Steffen,0.2,False,,a,12,43,Manchester City,0.0,511,50,7,15075,87,22689,263,1.120005086396997,0.9936706143746155,,2.375889574664225,0.0,7.6918619473775225,1.6,Steffen,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,,,,,,,1.0,1.4000000000000004,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,4.471517764685769,,34.61337876319885,0,3.7752795219421382
261,66.68208011075271,4.763005722196622,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12,,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,345,,,7.140080110752705,7,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,165809,5.0,,2,-2,6,-6,336.6,16,12,,,3,3,9.8,10.3,15,Bernardo Mota,8.8,5.039925528161704,4.76391012212899,4.76391012212899,6.167440354695877,14.0,15,,,,,,,3.636810779571533,4.234387397766113,4.541460990905762,4.124950408935547,,3.588122129440308,4.2576398849487305,3.4585180282592773,3.944888591766357,3.588122129440308,,,,,,,,8,7,,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,118.8,7,5,True,413.8,3,2,1208,,,76,0,0,,0,,165809.jpg,6.0,0,0,Veiga de Carvalho e Silva,23.5,False,,a,12,43,Manchester City,435.0,21,9,84,2168197,539132,312794,5564,0.6267112792363977,0.6631480958107505,0.811505309828405,1.7277237652958668,1.2,5.252152806834171,11.1,Bernardo,2.5,7.5,,0.0,0.0,0.0,0.1,0.1999999999999999,0.8,0.0,0.0,0.4,0.0999999999999999,0.0,0.4,0.2999999999999999,0.1999999999999999,2.9,5.4,0.38571428571428573,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,14.5,,0.0,0.4000000000000001,0.6000000000000001,0.0999999999999996,0.2000000000000001,0.3999999999999999,0.0,0.1,0.5,0.0,0.0,0.0,0.5000000000000001,0.0999999999999998,9.89658530379141,,1.3678794411714423,4.496585303791411,5.818730753077981,3.618730753077981,7.0065696597406,9.89658530379141,2.90483741803596,2.271,8.149328964117222,2.970320046035639,2.740818220681718,2.5678794411714425,8.767879441171443,4.117596963941606,39.9163613319397,3,4.541460990905762
262,63.43132044301082,4.5308086030722015,1,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,288,,,28.56032044301082,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,171314,,,0,0,0,0,125.7,136,32,,,0,2,4.2,4.7,2,Rúben Santos,3.2,3.4407311499411604,4.531785921893258,4.531785921893258,4.618471020401402,14.0,15,,,,,,,3.6776700019836426,3.9210031032562256,4.048431873321533,3.740565776824951,,3.628981351852417,3.944255828857422,2.770042657852173,3.8046116828918457,3.628981351852417,,,,,,,,9,1,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7,103,24,False,308.8,39,12,1188,,,60,0,0,,0,,171314.jpg,4.4,0,0,Gato Alves Dias,23.5,False,,a,12,43,Manchester City,91.0,181,41,62,1322000,33546,1525082,28318,0.7551347671787002,0.5734551916568601,0.7697451700669004,1.8496948666231894,0.5,6.202162583669026,10.3,Dias,1.1,3.3000000000000003,0.0,0.0,0.0,,0.0,0.0,0.0,0.6,0.0999999999999999,0.3,0.1,0.0,0.0,0.0,0.0,0.3,1.4000000000000001,0.1,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,1.7999999999999998,0.0,0.0,0.0,,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,3.98634121516564,3.09012717213605,2.4715177646857693,3.98634121516564,,5.87492301231193,4.626278638962396,3.98634121516564,10.19034967214384,5.919349672143838,5.697315856468887,7.581280184142557,3.963272882726872,1.4715177646857691,1.0,3.586387855766425,37.21297550201416,2,4.048431873321533
263,60.226000000000006,4.632769230769231,6,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,,1.0,8,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,,0.0,218,75.0,100.0,0.0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,205651,,,0,0,2,-2,306.9,27,3,,,2,4,2.2,3.5,1,Gabriel Fernando,2.0,4.176625,4.601999999999999,4.601999999999999,3.44275,13.0,15,,,,,,,3.0318233966827397,3.6753089427948,3.848166465759277,3.5658717155456543,,2.9831345081329346,3.698561429977417,2.9022376537323,3.2880327701568604,2.9831345081329346,,,,,,,,7,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,107.5,14,3,False,258.6,81,8,956,Knock - 75% chance of playing,2021-12-06T14:30:13.092010Z,87,0,0,,0,,205651.jpg,4.5,0,0,de Jesus,8.9,False,,d,12,43,Manchester City,508.0,8,4,58,1615069,13832,1239241,116067,0.532502210433245,0.48007183908045975,0.39571839080459775,1.5706558680410356,0.2,3.887866420307379,6.7,Jesus,2.4,7.199999999999999,0.1,0.3,0.1,,0.1,0.1999999999999997,0.0,0.6,0.6000000000000001,0.0,0.0,0.0,0.3,,0.0999999999999998,4.1,6.5,0.5,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,16.4,0.0,0.3999999999999999,0.4000000000000003,,0.4000000000000003,0.3999999999999994,0.0,0.1,0.5,0.4,0.3,0.5999999999999999,0.1,,0.3999999999999999,1.0,1.3,4.5,3.9000000000000017,,3.9000000000000017,4.9709999999999965,1.0,8.742,9.571,3.6,3.2,6.4,4.071000000000001,,4.670999999999999,33.824437856674194,0,3.848166465759277
264,11.020068666359462,3.673356222119821,0,0.0,,,,,0.0,,,0.0,,,,,,,0,0.0,,,,,0.0,,,0.0,,,,,,,33,100.0,100.0,6.120068666359462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206325,7.0,,0,0,-2,2,25.5,310,104,,,0,2,1.5,2.0,0,Oleksandr,0.5,4.526278638962396,2.538801937032816,2.538801937032816,4.526278638962396,3.0,15,,,,,,,2.835007667541504,3.0637941360473637,3.1886324882507324,2.892362356185913,,2.703594923019409,3.0870466232299805,1.941091537475586,2.592186450958252,2.703594923019409,,,,,,,,1,0,0.0,,,,,0.0,,,0.0,,,,,,,7.4,370,131,False,29.4,368,139,146,,2021-09-18T18:00:16.744487Z,53,0,0,,0,,206325.jpg,1.3,0,0,Zinchenko,0.7,False,,a,12,43,Manchester City,19.0,320,104,4,24959,480,103805,917,0.6930860796452493,0.8540148375400748,0.8540148375400748,1.5956039806698623,0.1,5.319989357354506,0.8,Zinchenko,0.1,0.3,0.0,,,,,0.1,,,0.0,,,,,,,0.1,0.2,0.06666666666666667,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,0.6000000000000001,0.0,,,,,0.1,,,0.0,,,,,,,,1.0,,,,,4.526278638962396,,,1.0,,,,,,,28.19594359397888,0,3.1886324882507324
265,54.70305149976959,6.078116833307733,3,,0.0,0.0,0.0,,,1.0,,,,0.0,0.0,0.0,1.0,1.0,5,,0.0,0.0,0.0,,,2.0,,,,0.0,0.0,0.0,0.0,3.0,168,75.0,100.0,4.590051499769596,3,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,209244,1.0,,0,0,1,-1,269.8,43,29,,,1,3,2.2,3.5,7,Phil,2.0,6.46215301446506,5.9108026795244974,5.9108026795244974,6.05472353586094,9.0,15,,,,,,,5.287307262420654,5.528482913970947,5.875089168548584,5.5517354011535645,,5.1077070236206055,5.5517354011535645,5.0632429122924805,5.401691436767578,5.1077070236206055,,,,,,,,6,3,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,1.0,0.0,2.0,81.9,38,25,False,208.4,124,42,685,Ankle injury - 75% chance of playing,2021-12-08T00:00:12.952011Z,81,0,0,,0,,209244.jpg,5.3,0,0,Foden,6.6,False,,d,12,43,Manchester City,338.0,37,19,48,1506872,21762,1118158,45365,0.7503847942355226,0.7977966684524765,0.7474967328223383,2.135632564206935,0.2,6.709850334826811,5.9,Foden,3.1,9.3,,0.1999999999999999,0.3,0.3999999999999999,,,1.1,,,,0.0,0.6,0.0999999999999999,0.0,0.4000000000000001,3.5,6.6,0.7333333333333333,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,,,,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,17.5,,0.0,0.1999999999999997,0.2000000000000001,,,0.3999999999999999,,,,0.1,0.0,0.5,0.2,1.9,10.56758530379141,,2.9678794411714424,4.396585303791409,3.2000000000000006,,,10.56758530379141,,,,1.5,4.540818220681718,5.167879441171443,4.138879441171443,16.717596963941606,54.34978771209717,0,5.875089168548584
266,54.14006866635947,4.511672388863289,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,224,100.0,100.0,6.120068666359462,7,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,220566,,,0,0,0,0,195.9,73,50,,,0,3,5.0,5.5,2,Rodrigo,4.0,4.272825528161704,4.022096852446629,4.022096852446629,4.087440354695877,12.0,15,,,,,,,3.072795867919922,3.71628212928772,3.7880377769470215,3.606844902038574,,3.024106740951538,3.739534616470337,3.181173324584961,3.329005002975464,3.024106740951538,,,,,,,,8,2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,58.0,85,50,False,266.8,70,23,1170,,2021-09-18T18:00:16.761069Z,55,0,0,4.0,0,,220566.jpg,3.3,0,0,Hernandez,1.2,False,,a,12,43,Manchester City,115.0,153,80,43,147258,5729,104134,8372,0.8203040707024162,0.7768773687566735,0.7431709735810685,1.9237835705349629,0.7,6.230895432558927,7.8,Rodrigo,3.0,9.0,,0.0,0.0999999999999996,-0.0999999999999996,0.2999999999999998,0.0,0.0,0.0,0.4,0.1999999999999999,,0.0999999999999998,0.7000000000000002,0.0,0.6000000000000001,2.7,5.7,0.47500000000000003,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,13.02,,0.1,0.3,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.3,,0.2,0.0999999999999999,0.0,0.7999999999999999,2.49658530379141,,2.867879441171443,4.296585303791408,4.518730753077982,3.718730753077982,5.406569659740599,2.49658530379141,2.90483741803596,3.1048374180359595,3.5493289641172217,,4.040818220681718,4.967879441171442,2.3678794411714423,8.046596963941607,34.2699248790741,2,3.7880377769470215
268,25.31102288878649,6.327755722196622,1,0.0,,,,,,,0.0,1.0,0.0,,,,,,2,0.0,,,,,,,0.0,2.0,0.0,,,,,,65,0.0,0.0,2.040022888786487,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,224444,,,0,0,-3,3,30.0,294,156,,,1,3,0.0,0.0,0,Ferran,0.0,,6.325633898305789,6.325633898305789,,4.0,15,,,,,,,3.1114983558654785,3.8685340881347656,3.995648860931397,3.891786575317383,,3.1050055027008057,3.891786575317383,2.642026662826538,3.449281930923462,3.1050055027008057,,,,,,,,1,2,0.0,,,,,,,0.0,2.0,0.0,,,,,,32.3,210,99,False,88.6,282,117,303,Foot injury - Expected back 01 Jan,2021-10-14T12:00:10.242757Z,67,0,0,,0,,224444.jpg,6.5,0,0,Torres,2.2,False,,i,12,43,Manchester City,204.0,79,42,26,1732046,45,1813794,2726,0.9444411525666601,,,2.4446253102329725,0.0,5.232272076962599,3.9,Torres,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,2.5,2.5,0.625,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,12.5,0.5,,,,,,,0.0999999999999999,1.1,0.7,,,,,,,4.7725317930340125,,,,,,,3.40483741803596,11.17583741803596,5.949328964117222,,,,,,35.056222915649414,0,3.995648860931397
453,22.080045777572973,2.7600057221966217,0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,2,0.0,,,,2.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,67,,,4.080045777572974,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27789,,,0,0,-2,2,52.0,238,139,,,0,3,3.5,4.0,0,Fernando,2.5,1.88131393194812,2.4186776873512814,2.4186776873512814,3.2032848298703,8.0,15,,,,,,,1.976928472518921,1.9518144130706787,2.226082324981689,2.1018974781036377,,1.668319582939148,1.975066900253296,1.4353454113006592,1.9367475509643557,1.668319582939148,,,,,,,,4,1,0.0,,,,1.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,15.7,315,142,False,63.6,323,136,277,,,48,0,0,,0,,27789.jpg,2.4,0,0,Luiz Rosa,0.4,False,,a,12,43,Manchester City,41.0,275,140,19,33847,688,47867,1181,0.5750011921242962,0.3919404024891917,0.6673510062229792,1.2597644940753556,0.5,3.9930425087610883,4.0,Fernandinho,0.5,1.5,0.3,,,,0.0,0.0,,,,0.0,0.2,0.0,,0.0,0.0,0.7,1.2,0.15,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,3.5,0.2,,,,0.1999999999999999,0.0,,,,0.2,0.0999999999999999,0.0,,0.0,0.0,,4.172531793034013,,,,4.0,2.4065696597405988,,,,2.0,3.770320046035639,1.0,,1.0,1.0,19.166604042053223,0,2.226082324981689
507,8.401017166589865,2.800339055529955,1,,,,1.0,,,,0.0,,,,,,0.0,,0,,,,0.0,,,,0.0,,,,,,0.0,,27,100.0,100.0,1.5300171665898654,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244851,,,0,0,0,0,30.5,291,155,,,0,3,2.5,3.0,0,Cole,1.5,3.34486537653899,2.563243584359327,2.563243584359327,5.689730753077981,3.0,15,,,,,,,2.007675886154175,2.210869073867798,2.5298402309417725,2.3145103454589844,,1.6576200723648071,2.234121561050415,1.3889319896697998,1.847744107246399,1.6576200723648071,,,,,,,,0,0,,,,0.0,,,,0.0,,,,,,0.0,,9.9,349,158,False,10.6,401,174,108,,2021-11-17T15:30:15.240826Z,45,0,0,,0,,244851.jpg,2.7,0,0,Palmer,0.1,False,,a,12,43,Manchester City,58.0,240,127,8,11958,208,9762,687,0.6222975678955456,0.7433034170086645,1.264384611795107,1.3200924905245086,0.3,4.528616348902385,1.8,Palmer,0.2,0.6000000000000001,,,,0.2,,,,0.0,,,,,,0.0,,0.3,0.5,0.16666666666666666,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,1.5,,,,0.3,,,,0.0,,,,,,0.0,,,,,,5.689730753077981,,,,1.0,,,,,,1.0,,20.37877357006073,0,2.5298402309417725
508,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,490503,,,0,0,-2,2,0.0,595,241,,,0,3,1.0,1.5,0,Samuel,0.0,,,,,,15,,,,,,,1.6072940826416016,1.9814019203186035,2.092719793319702,2.134434461593628,,1.5245319604873655,2.0046544075012207,1.220300555229187,1.6446658372879028,1.46489155292511,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,600,240,False,0.0,600,240,0,,,48,0,0,,0,,490503.jpg,0.0,0,0,Edozie,0.0,False,,a,12,43,Manchester City,0.0,583,239,0,686,9,1845,21,,,,,0.0,3.7015863259633384,0.0,Edozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.767614364624023,0,2.092719793319702
