id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 33 prediction
361,68.13964732382173,3.586297227569565,1,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.0,2.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,369,75.0,100.0,26.068647323821715,8,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93264,,,0,0,1,-1,80.2,241,66,2.0,,0,2,0.8,0.0,1,Eric,0.5,3.9094319383930576,4.187150769791335,3.797938332499936,4.425660993363048,19.0,23,,,,,,,,,,,,,,,,4.290533065795898,4.176799774169922,7.534811973571777,4.138552188873291,4.290533065795898,3.913215160369873,,3.8019094467163086,4.58975887298584,4.339221477508545,,,,,,,19,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2,175,51,False,361.4,76,26,1631,Thigh injury - 75% chance of playing,2022-02-06T11:00:18.380827Z,46,1,0,,0,,93264.jpg,3.7,0,0,Dier,5.3,False,,d,17,6,Tottenham,101.0,218,52,70,1218210,8350,1016442,15137,0.7796298320803403,0.8498765083463169,0.9621002159484888,1.6721197042437632,0.1,9.779079789700717,15.2,Dier,1.3,3.9,0.0,0.0,0.0,0.3,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.1,0.0,0.0,0.4,0.5,0.0,0.0,0.4,1.7000000000000002,0.08947368421052633,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,2.4000000000000004,0.0,0.0,0.0,0.2,,0.0,0.0,,,0.0,0.0,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.4715177646857693,3.5982744768905404,2.204776847648809,6.195246544376106,7.202484334792319,,4.963272882726869,2.8075860719786205,,,1.8925206405937192,5.27492301231193,3.586387855766425,4.681280184142561,5.27492301231193,,2.4715177646857693,5.495246544376106,1.0,1.5982744768905404,3.9973158564688855,5.831484334792319,2.2812801841425565,3.0901271721360497,44.98376703262329,0,3.9084320068359375
362,67.33016183095543,3.543692727945023,3,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,222,100.0,100.0,6.517161830955429,7,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95715,,,-1,1,0,0,345.0,47,33,,,1,3,2.0,1.0,1,Lucas,1.5,4.418163300622595,4.04754340981724,3.7008599353092015,5.420518333260879,19.0,23,,,,,,,,,,,,,,,,4.204745769500732,4.072762966156006,7.6253180503845215,4.149628162384033,4.204745769500732,3.9828710556030273,,3.836456537246704,4.46861743927002,4.253434181213379,,,,,,,14,2,0.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,99.9,48,31,False,288.0,134,51,1332,,2021-09-16T20:00:12.562080Z,65,0,0,,0,,95715.jpg,3.2,0,0,Rodrigues Moura da Silva,5.2,False,,a,17,6,Tottenham,364.0,57,32,61,912622,7179,549669,46421,0.5451834966069267,0.6797174308650147,0.8339258974247505,1.3899506438437323,0.2,6.868744410001316,9.4,Lucas Moura,2.5,7.5,0.2,0.0999999999999999,0.0999999999999999,0.4,,0.0,0.1,,,0.0,0.7,0.0,0.0,0.4000000000000001,0.2999999999999998,0.0,0.0,0.0,,0.0,0.0999999999999999,0.1,0.0,3.2,5.7,0.3,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,16.0,0.4,0.0,0.0999999999999998,0.1,,0.0999999999999998,0.1,,,0.0,1.2000000000000002,0.0,0.0999999999999996,0.2000000000000001,0.2000000000000001,0.0,0.0999999999999999,0.0,,0.0999999999999999,0.0,0.2,0.3,1.0,3.7495686192226354,1.2999999999999998,3.348811636094025,4.80387108369808,,3.2408182206817164,4.001896517994656,,,1.0,15.460730753077982,2.2465969639416064,1.4999999999999982,5.018730753077984,4.12313016014843,1.0,1.5,1.0907179532894125,,2.949328964117221,2.63287108369808,3.97032004603564,3.772531793034013,44.64683866500855,2,3.8482587337493896
364,41.7343747664231,3.794034069674828,2,,0.0,0.0,0.0,,0.0,2.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,3,,0.0,0.0,0.0,,0.0,3.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,160,100.0,100.0,15.092374766423095,4,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,115556,,,0,0,0,0,104.1,204,49,,,1,2,1.5,0.5,1,Ben,1.0,4.660803028147599,4.435712892385042,4.032466265804583,3.730060400433495,11.0,23,,,,,,,,,,,,,,,,4.14610767364502,3.9974982738494873,7.377915859222412,4.012020111083984,4.061315059661865,3.9065582752227774,,3.692567825317383,4.305905818939209,4.156835556030273,,,,,,,14,0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,36.0,251,78,False,161.0,250,95,930,,2021-10-02T00:30:17.331380Z,45,0,0,,0,,115556.jpg,3.5,0,0,Davies,1.9,False,,a,17,6,Tottenham,95.0,226,57,39,261513,3457,127952,8564,0.8431186821499618,1.035734006255022,0.8289023112074434,1.78852481247991,0.2,9.678788132137722,8.7,Davies,0.5,1.5,,0.0,0.0,0.0,,0.0,0.3,,,0.0,,,0.1,0.0999999999999999,0.0,0.0,,0.0,,,,,,1.1,1.6,0.14545454545454548,,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,,0.3999999999999986,0.1999999999999993,1.5,1.0,,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,6.6000000000000005,,0.2,0.0,0.3,,0.0999999999999999,0.5000000000000001,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,2.4715177646857693,,2.4047768476488094,4.195246544376106,5.131484334792319,,5.563272882726869,11.24958607197862,,,0.8925206405937193,,,4.981280184142561,5.57492301231193,1.8925206405937192,2.4715177646857693,,0.0,,,,,,43.55454659461975,2,3.897822141647339
365,61.28816183095543,3.2256927279450225,1,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0.0,0.0,0.0,3.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,328,,,6.517161830955429,8,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132015,,,-1,1,-1,1,230.6,99,66,4.0,,2,3,2.5,1.5,2,Pierre-Emile,2.0,3.505929413169693,3.5088104197205614,3.466295080205573,3.399758230702296,19.0,23,,,,,,,,,,,,,,,,3.7311434745788574,3.935743570327759,7.096258163452148,3.6641829013824463,3.83440375328064,3.5358381271362305,,3.5358381271362305,4.171115875244141,3.92057728767395,,,,,,,22,2,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.5,72,47,False,407.0,49,19,1697,,,49,0,0,,0,,132015.jpg,3.4,0,0,Højbjerg,3.1,False,,a,17,6,Tottenham,237.0,101,55,64,561884,2804,552563,12808,0.658304638356127,0.7154957986060598,0.6938282103474074,1.457219436021163,0.4,8.386219958869779,13.1,Højbjerg,1.0,3.0,0.1,0.0,0.0,0.1999999999999999,,0.0,0.2,,,,0.0,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,0.1,0.0,0.2,0.0,1.6,2.6,0.1368421052631579,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,8.0,0.0,0.0,0.0,0.2,,0.3,0.0999999999999999,,,,0.0,0.2,0.0,0.0999999999999999,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,2.667879441171442,2.449568619222635,2.301194211912202,2.5488116360940265,6.932871083698079,,4.240818220681717,3.301896517994656,,,,2.8187307530779826,2.2465969639416064,2.6703200460356404,3.3187307530779826,5.52313016014843,2.667879441171442,2.5488116360940265,2.0907179532894125,2.149568619222636,2.749328964117221,5.83287108369808,4.04132004603564,2.2725317930340125,41.09247779846192,1,3.667376518249512
366,22.32907665676836,2.481008517418706,2,,,,0.0,,0.0,,,,1.0,,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,1,,,,0.0,,0.0,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,111,,,3.0870766567683607,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157668,2.0,,0,0,-1,1,149.9,165,101,,,0,3,4.0,3.0,2,Harry,3.5,2.787743301250657,2.722761555886003,2.507416361400253,3.1080824118388777,9.0,23,,,,,,,,,,,,,,,,2.667487144470215,2.9512410163879395,5.455245494842529,2.7772178649902344,2.8314478397369385,2.764864921569824,,2.6945478916168213,3.0799238681793213,2.8948721885681152,,,,,,,7,0,,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,27.8,298,138,False,118.8,304,128,524,,,44,0,0,,0,,157668.jpg,2.1,0,0,Winks,1.2,False,,a,17,6,Tottenham,9.0,382,183,19,149483,2499,160635,2808,0.563865572140615,0.6335780230115129,0.7063823663270176,1.182774402479204,0.8,7.036959854039278,4.3,Winks,1.4,4.199999999999999,,,,0.0,,0.0,,,,0.1,,0.0,0.7000000000000001,0.0,0.5,0.0999999999999998,,0.0,,,,,,0.1,1.5,0.16666666666666666,,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,0.5,,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.1,,0.0,,,,,,3.1678794411714417,,,,2.3328710836980795,,1.0,,,,3.2941301601484296,,1.0,3.77032004603564,1.0,4.49413016014843,3.1678794411714417,,1.0,,,,,,30.962623357772827,2,2.8457751274108887
367,53.10847697544757,3.7934626411033983,0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,5,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,,277,100.0,100.0,19.20847697544757,7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173904,,,0,0,1,-1,61.0,264,74,,,2,2,1.0,0.0,1,Davinson,0.5,4.83231802616814,4.439838245482791,3.977805460528546,5.079032922809182,14.0,23,,,,,,,,,,,,,,,,4.472733497619629,4.27729082107544,7.70340633392334,4.32075309753418,4.387940406799316,4.215291976928711,,4.019193172454834,4.714169025421143,4.436628818511963,,,,,,,11,2,0.0,,,0.0,,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,53.8,179,53,False,308.0,119,47,1109,,2021-10-13T23:00:13.066676Z,46,0,0,,0,,173904.jpg,4.6,0,0,Sánchez,3.2,False,,a,17,6,Tottenham,168.0,155,27,64,506008,9980,327379,11453,0.824665791544217,1.0505039187322045,1.1041375919150396,1.7687110763544593,0.1,10.141642611959707,13.9,Sánchez,0.1,0.3,0.0,,,0.1,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.6,1.7000000000000002,0.12142857142857144,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,9.6,0.1,,,0.0,,0.3,0.1999999999999999,,,0.1,0.1999999999999999,0.0,0.0,0.3999999999999999,0.2000000000000001,0.0,0.1,,0.0,0.0,,,,2.4715177646857693,2.19827447689054,,,1.3,,6.763272882726869,4.00758607197862,,,2.49252064059372,5.47492301231193,4.986387855766425,4.681280184142561,10.674923012311927,2.09252064059372,2.4715177646857693,4.795246544376106,,1.0,2.7973158564688854,,,,46.65155601501465,3,4.104148864746094
368,10.088136278699308,2.522034069674827,0,,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,,,0,,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,,,31,100.0,100.0,5.488136278699308,1,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,184349,,,0,0,-2,2,15.5,365,129,,,0,2,0.5,-0.5,0,Ryan,0.0,1.7667022375241137,1.575026678143085,1.575026678143085,0.0,4.0,23,,,,,,,,,,,,,,,,2.455387830734253,2.9285266399383545,5.095016479492188,2.812077045440674,2.743244409561157,2.5621180534362797,,2.337395668029785,3.379146099090576,2.8721578121185303,,,,,,,4,0,,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,,,5.9,420,152,False,28.0,418,158,219,,2021-12-22T23:00:19.566266Z,43,0,0,,0,,184349.jpg,2.0,0,0,Sessegnon,0.1,False,,a,17,6,Tottenham,16.0,369,132,8,3850,159,11567,134,0.586519551087169,0.41086098547072414,0.0,1.2162328273699183,0.0,6.970814826876618,1.9,Sessegnon,0.2,0.6000000000000001,,,,0.0,,,0.0,,,0.2,,,,,,0.0,,,,,,,,0.0,0.2,0.05,,,,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,,0.3999999999999986,0.1999999999999993,1.5,1.0,,,,,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,1.0,,,2.8075860719786205,,,2.4925206405937192,,,,,,0.0,,,,,,,,29.974503755569454,0,2.789433717727661
369,31.97208517418707,3.197208517418708,2,1.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,1.0,,,,,,0.0,3,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,3.0,0.0,0.0,,,,,,0.0,90,100.0,100.0,3.4300851741870675,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,194252,,,0,0,-1,1,83.8,232,139,,,1,3,8.0,7.0,2,Steven,7.5,2.8335758882342885,2.309697063024492,2.309697063024492,4.055959813723814,10.0,23,,,,,,,,,,,,,,,,3.4709672927856445,3.712671041488648,6.909296035766602,3.6317427158355713,3.5742275714874268,3.599206686019897,,3.2372496128082275,4.029417514801025,3.677635908126831,,,,,,,4,2,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,2.0,0.0,0.0,,,,,,0.0,38.8,241,114,False,117.6,309,132,410,,2021-12-29T00:30:20.169192Z,59,0,0,,0,,194252.jpg,3.5,0,0,Bergwijn,0.4,False,,a,17,6,Tottenham,186.0,143,78,35,138680,5071,154694,1514,0.5418997487150352,0.48026709970072684,0.6874508158853921,1.316269916156549,1.3,6.689992112628484,5.9,Bergwijn,0.5,1.5,0.1,0.0,,,,0.0,0.0,,,,0.0999999999999999,0.3,,,0.0,0.0,0.0,,,,,,0.0,1.9,2.4,0.24,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,9.5,0.5,0.0,,,,0.0,0.0,,,,0.0,0.0999999999999999,,,0.8999999999999999,0.1999999999999999,0.2,,,,,,0.0,3.3678794411714423,5.720568619222635,1.0,,,,1.0,1.0,,,,1.2999999999999998,3.6465969639416063,,,7.5,3.3678794411714423,4.319811636094026,,,,,,1.0,39.47095346450806,1,3.628539085388184
370,79.30961325414688,4.406089625230383,3,0.0,,0.0,0.0,,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9,1.0,,0.0,1.0,,3.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,327,100.0,100.0,24.69661325414689,7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,199249,3.0,,0,0,4,-4,343.9,48,11,,,2,2,1.0,0.0,0,Sergio,0.5,4.510948506849207,5.029349759924893,4.407114950980059,4.485591666304395,18.0,23,,,,,,,,,,,,,,,,4.5377349853515625,4.342292785644531,7.944614410400391,4.385754585266113,4.45294189453125,4.321140766143799,,4.125041961669922,4.935593128204346,4.5016303062438965,,,,,,,17,1,0.0,,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.7,66,8,False,351.6,82,29,1361,,2021-12-06T00:00:17.779296Z,54,0,0,,0,,199249.jpg,4.3,0,0,Reguilón,17.1,False,,a,17,6,Tottenham,200.0,134,21,77,2935155,23131,1871666,64149,0.8159425231908115,0.835360834601705,0.8306651233897028,1.8960790822682834,0.1,8.836782773335774,14.3,Reguilón,3.3,9.9,0.1,,0.2,0.4,,1.1,0.0,,,0.0,0.5,0.0,0.0,0.1,0.2999999999999998,,0.0,0.0,0.1,0.3,0.0,0.0999999999999999,0.0999999999999999,1.4,4.699999999999999,0.26111111111111107,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,8.399999999999999,0.0,,0.4,0.6,,0.1,0.0,,,0.0,0.0999999999999998,0.0,0.0,0.0,0.1999999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.89827447689054,,6.195246544376107,9.13148433479232,,12.63427288272687,0.0,,,1.0,8.37492301231193,2.986387855766426,0.0,5.574923012311931,3.9925206405937184,,7.195246544376106,1.36287181315765,1.8982744768905404,4.468315856468886,3.331484334792319,4.752280184142556,3.390127172136049,47.718626976013184,3,4.171882152557373
371,27.692374766423097,2.5174886151293725,0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,133,50.0,100.0,15.092374766423095,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,199584,,,0,0,-3,3,48.1,280,82,,,0,2,0.2,-0.5,-1,Japhet,0.0,2.355005944976854,2.517752343279432,1.5133142574595737,2.4558145509685496,11.0,23,,,,,,,,,,,,,,,,2.901355743408203,3.3330483436584477,5.842141151428223,3.1274094581604004,3.147765874862671,2.95167088508606,,2.829805850982666,3.649775505065918,3.276679515838623,,,,,,,11,0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,27.5,300,100,False,118.0,307,115,735,Knee injury - 50% chance of playing,2022-02-04T15:00:15.497126Z,42,0,0,,0,,199584.jpg,2.6,1,0,Tanganga,1.1,False,,d,17,6,Tottenham,108.0,211,51,29,404268,1037,394055,3159,0.5994020512212791,0.5607157011849652,0.584717750230607,1.2284086615759282,0.0,8.14803469748724,6.9,Tanganga,0.4,1.2000000000000002,0.3,,,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.1,0.0,,0.0,,,,0.4,0.8,0.07272727272727274,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,2.4000000000000004,0.0,,,0.0,,0.1,0.0,,,,0.0,0.0,,,0.2,0.0,0.1,0.0,,0.0,,,,-1.0,3.4982744768905403,,,3.331484334792319,,1.6,2.8075860719786205,,,,5.27492301231193,1.9863878557664256,,,3.09252064059372,-1.0,5.0952465443761055,-3.0,,0.0,,,,34.22174572944641,2,3.1620934009552
