id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 26 prediction
319,36.29271875859036,2.419514583906024,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,253,0.0,100.0,10.892718758590366,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83428,,,0,0,-1,1,50.2,250,70,,,0,2,0.0,3.0,1,Grant,4.0,3.2383854184887886,2.5779761752048627,2.6688671723876354,3.674772210836717,15.0,16,,,,,,,,2.96392035484314,2.4992799758911133,2.7438759803771973,,2.875112295150757,2.577134609222412,2.638582944869995,3.353342056274414,2.875112295150757,1.844107747077942,,,,,,,,30,1,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8,124,33,False,325.6,39,12,1277,Shoulder injury - Unknown return date,2021-12-11T22:30:17.023030Z,44,0,0,,0,,83428.jpg,2.5,0,0,Hanley,0.2,False,,i,15,45,Norwich City,132.0,141,26,38,20099,221,24344,768,0.54988967816046,0.7359966860201792,0.8351755024628902,1.1534583199442547,0.9,6.014183299107984,8.6,Hanley,0.2,0.6000000000000001,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.06666666666666667,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,4.800000000000001,0.4,0.0,,0.0,0.0999999999999999,0.0999999999999999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,1.0,3.941341132946451,2.926278638962393,,4.471517764685769,6.563272882726869,3.9314843347923207,2.407586071978621,1.0,0.268822050958999,2.0901271721360506,1.499148273471456,1.59827447689054,1.489825713011928,4.471517764685769,4.226278638962396,-0.8524673303950399,26.46240651607513,1,2.0919382572174072
320,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,89470,,,0,0,-1,1,0.0,604,245,,,0,3,0.0,0.0,0,Onel,0.0,,,,,,16,,,,,,,,2.391106605529785,2.1978492736816406,2.374838590621948,,2.336585998535156,2.389766216278076,2.1634840965271,2.968888521194458,2.2769458293914795,1.8961389064788816,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,609,244,False,0.0,609,244,0,Joined Middlesbrough on a season-long loan - Expected back 01 Jul,2021-08-30T08:30:14.673710Z,49,0,0,,0,,89470.jpg,0.0,0,0,Hernández,0.0,False,,u,15,45,Norwich City,0.0,593,243,0,392,0,4724,3,,,,,0.0,4.683464449279162,0.0,Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.948975801467896,0,1.95337176322937
321,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,100.0,0.0,,0,,,,,,,,,,,,,,,,,113564,,,0,0,-1,1,0.0,513,201,,,0,2,-0.5,0.0,0,Sam,0.0,,,,,,16,,,,,,,,2.8018524646759038,2.3931398391723637,2.697772264480591,,2.757328510284424,2.575103282928467,2.4348695278167725,3.5776758193969727,2.697688341140747,1.8431743383407595,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,526,201,False,0.0,523,200,0,,2021-10-29T15:30:16.920652Z,44,0,0,,0,,113564.jpg,0.0,0,0,Byram,0.0,False,,a,15,45,Norwich City,0.0,481,195,0,1536,22,2791,44,,,,,0.0,5.836139104583046,0.0,Byram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.679012060165405,0,1.9004076719284055
322,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,167522,,,0,0,-1,1,0.0,627,81,,,0,4,0.0,0.0,0,Jordan,0.0,,,,,,16,,,,,,,,2.492151260375977,2.3245952129364014,2.485880136489868,,2.447627544403076,2.4550106525421143,2.2745256423950195,3.079930305480957,2.3879873752593994,1.8961389064788816,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,630,80,False,0.0,630,80,0,Joined West Bromwich Albion on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.591924Z,54,0,0,,0,,167522.jpg,0.0,0,0,Hugill,0.0,False,,u,15,45,Norwich City,0.0,625,80,0,507,0,3401,6,,,,,0.0,4.406892370294641,0.0,Hugill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.797218799591064,0,1.95337176322937
323,12.089271875859035,2.014878645976506,0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,,,,,,0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,,,,,,22,,,1.0892718758590367,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,171270,6.0,,0,0,-4,4,74.4,209,122,2.0,,0,3,-0.1,-0.6,0,Kieran,0.4,1.929343204525733,2.053431977294159,1.9504158616179017,1.3,6.0,16,,,,,,,,1.941911220550537,1.680592060089111,1.868409752845764,,1.8277500867843628,1.7844499349594116,1.755258321762085,2.101874828338623,1.8277500867843628,1.5240978002548218,,,,,,,,4,0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,,,,,,12.3,345,157,False,30.6,370,161,232,,,51,0,0,,0,,171270.jpg,1.7,0,0,Dowell,0.0,False,,a,15,45,Norwich City,17.0,339,170,10,1458,33,5216,52,0.39507424430911886,0.37830258912269277,0.25490196078431376,0.8922032607168329,0.1,3.49682045917885,2.0,Dowell,0.5,1.5,0.1,0.0,0.1999999999999999,,0.2,,0.0,,,,0.0,,,,,,0.1,0.6,0.09999999999999999,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,0.5,0.0,0.0,0.0,,0.0,,0.0,,,,0.1,,,,,,,1.3,2.4065696597405983,2.710803158362334,,1.6,,1.0,,,,2.549787068367864,,,,,,17.833784341812134,0,1.5216902494430542
324,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,192303,,,0,0,-1,1,0.0,517,202,,,0,2,0.0,0.0,0,Christoph,0.0,,,,,,16,,,,,,,,2.8018524646759038,2.3931398391723637,2.697772264480591,,2.757328510284424,2.575103282928467,2.4348695278167725,3.5776758193969727,2.697688341140747,1.8431743383407595,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,528,202,False,0.0,525,201,0,Ankle injury - Expected back 28 Dec,2021-09-10T13:00:15.879133Z,44,0,0,,0,,192303.jpg,0.0,0,0,Zimmermann,0.0,False,,i,15,45,Norwich City,0.0,488,197,0,1725,24,7581,61,,,,,0.0,5.836139104583046,0.0,Zimmermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.679012060165405,0,1.9004076719284055
325,10.37081718850221,1.4815453126431728,0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,40,100.0,100.0,1.2708171885022097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193111,,,0,0,-2,2,46.3,260,148,,,0,3,-0.1,-0.6,1,Todd,0.4,1.0,1.2232895509622936,1.3678675127157678,1.0,7.0,16,,,,,,,,1.976596117019653,1.6743069887161257,1.862124800682068,,1.862435340881348,1.7781648635864258,1.7489734888076782,2.265537738800049,1.862435340881348,1.4950125217437744,,,,,,,,14,0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,8.9,364,164,False,33.0,367,159,378,,2021-12-01T00:00:11.643077Z,53,0,0,,0,,193111.jpg,1.1,0,0,Cantwell,0.2,False,,a,15,45,Norwich City,10.0,358,175,8,26215,176,67690,210,0.2795368514421081,0.18867924528301888,0.18867924528301888,0.6435421602079278,0.1,3.399658900386883,1.5,Cantwell,0.2,0.6000000000000001,0.2,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.1,0.30000000000000004,0.042857142857142864,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,0.5,0.1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.235335283236613,,,1.0,,,,1.0,2.0672055127397497,1.2725317930340123,1.0,1.0,,,,,18.01819217205048,2,1.4926049709320068
326,36.689900009163054,2.293118750572691,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,226,,,11.618900009163058,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,232980,,,0,0,-2,2,211.2,72,13,,,0,2,2.7,2.2,2,Max,3.2,2.810102253279488,2.6098146812842566,2.543035084513144,3.857240437426006,16.0,16,,,,,,,,2.8616456985473637,2.4610722064971924,2.7056679725646973,,2.7728376388549805,2.499940872192383,2.600374937057495,3.2510673999786377,2.7728376388549805,1.8008157014846802,,,,,,,,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,93,18,False,240.8,103,42,1440,,,43,1,0,,0,,232980.jpg,2.1,0,0,Aarons,1.2,False,,a,15,45,Norwich City,117.0,158,32,33,71070,2180,150564,1378,0.5332834303657421,0.6535121519254624,0.897032659866513,1.1058400578480638,0.7,5.98189675530722,7.7,Aarons,0.9,2.7,0.0,0.0,0.0,0.0,0.1,0.0999999999999999,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0999999999999999,0.1999999999999999,0.0,0.6,1.5,0.09375,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,3.6,0.0,0.0999999999999999,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,2.541341132946451,1.5413411329464508,3.226278638962393,1.4432126334493358,4.242517764685769,7.063272882726869,3.631484334792321,1.8075860719786203,2.541341132946451,0.268822050958999,4.9901271721360505,2.099148273471456,1.59827447689054,2.089825713011928,2.771517764685769,4.226278638962396,-2.85246733039504,25.722156047821045,3,1.9958959817886357
327,5.652362501145382,2.826181250572691,0,,,,,,,0.0,0.0,,,,,,,,,0,,,,,,,0.0,0.0,,,,,,,,,20,,,1.4523625011453822,0,,,,,,,0.0,0.0,,,,,,,,,235546,,,0,0,-2,2,5.3,375,137,,,0,2,0.1,-0.4,2,Jacob,0.6,2.3706705664732253,2.3706705664732253,2.3706705664732253,2.3706705664732253,2.0,16,,,,,,,,2.535780429840088,2.0655267238616943,2.3480827808380127,,2.431616306304932,2.1500730514526367,2.231727123260498,2.974419593811035,2.431616306304932,1.842950820922852,,,,,,,,1,0,,,,,,,0.0,0.0,,,,,,,,,6.1,381,135,False,21.0,384,143,78,,,43,0,0,,0,,235546.jpg,1.5,0,0,Sørensen,0.0,False,,a,15,45,Norwich City,34.0,295,95,3,901,32,4234,14,0.6572514536215561,0.5513187363891222,0.5513187363891222,1.3629056222412792,0.1,5.314496866492338,0.7,Sørensen,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,0.2,0.2,0.1,,,,,,,1.6000000000000014,2.0,,,,,,,,,1.2000000000000002,,,,,,,0.0,0.2,,,,,,,,,3.741341132946451,,,,,,,1.0,3.741341132946451,,,,,,,,,22.852336525917053,0,1.840543389320373
328,3.363090625286345,1.6815453126431728,0,,,,,,,,0.0,,,,,,,,,0,,,,,,,,0.0,,,,,,,,,9,100.0,100.0,0.3630906252863455,1,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,428626,,,0,0,-3,3,10.7,360,175,,,0,3,0.1,-0.4,3,Przemyslaw,0.6,2.135335283236613,2.135335283236613,2.135335283236613,2.135335283236613,2.0,16,,,,,,,,2.000152349472046,1.6978634595870972,1.88568115234375,,1.8859918117523196,1.8017213344573972,1.7725298404693604,2.467594623565674,1.8859918117523196,1.5185688734054563,,,,,,,,0,0,,,,,,,,0.0,,,,,,,,,3.9,394,178,False,7.0,420,183,71,,2021-08-13T13:30:15.129315Z,47,0,0,,0,,428626.jpg,2.0,0,0,Placheta,0.0,False,,a,15,45,Norwich City,21.0,319,162,4,1887,110,2772,34,0.35777559843471757,0.45432665600778993,0.45432665600778993,0.7756390143140076,0.1,3.9217567443847656,0.9,Placheta,0.0,0.0,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,2.135335283236613,,,,,,,,2.135335283236613,,,,,,,,,18.4322566986084,0,1.5161614418029783
329,17.0,1.7,0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,26,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432735,,,0,0,-1,1,28.4,306,43,,,0,4,0.1,-0.4,0,Adam,0.6,1.7333333333333334,1.6444444444444446,1.7,3.2,10.0,16,,,,,,,,1.7755385637283323,1.5222463607788086,1.6663849353790283,,1.69467031955719,1.5756136178970337,1.5812084674835205,2.183722257614136,1.69467031955719,1.3619054555892944,,,,,,,,2,0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,8.8,366,48,False,15.2,399,49,143,,,49,0,0,2.0,0,,432735.jpg,1.1,0,0,Idah,0.4,False,,a,15,45,Norwich City,48.0,264,49,11,55784,1172,63420,1317,0.346938775510204,0.35374149659863946,0.6530612244897959,0.7679817174694634,0.1,3.3462835331352387,2.2,Idah,0.4,1.2000000000000002,0.0,0.0,0.0,,,0.0,0.2,,,0.0,0.2,0.0,,0.0,0.0,,1.2,1.6,0.16,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,4.8,0.3,0.0,0.0,,,0.0999999999999999,0.6,,,0.2,0.0,0.0,,0.0,0.0,,,2.2,1.0,1.0,,,1.4,5.0,,,1.8,1.6,1.0,,1.0,1.0,,16.39678931236267,0,1.3408290147781372
330,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,439485,,,0,0,0,0,0.0,619,250,,,0,3,0.0,0.0,0,Josh,0.0,,,,,,16,,,,,,,,2.391106605529785,2.1978492736816406,2.374838590621948,,2.336585998535156,2.389766216278076,2.1634840965271,2.968888521194458,2.2769458293914795,1.8961389064788816,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,622,249,False,0.0,622,249,0,Season long loan to Milton Keynes Dons,2021-07-02T08:46:00.301629Z,50,0,0,,0,,439485.jpg,0.0,0,0,Martin,0.0,False,,u,15,45,Norwich City,0.0,613,249,0,0,0,29,0,,,,,0.0,4.589795160293579,0.0,Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.948975801467896,0,1.95337176322937
331,13.430906252863457,2.6861812505726914,0,,0.0,0.0,,,,0.0,,,,0.0,,,,,0.0,3,,3.0,0.0,,,,0.0,,,,0.0,,,,,0.0,74,0.0,100.0,3.630906252863456,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,466404,,,0,0,-1,1,5.7,373,135,,,1,2,0.0,-0.8,0,Andrew,0.2,2.6692693360975874,2.575245123572361,2.575245123572361,3.0075860719786207,5.0,16,,,,,,,,2.866751194000244,2.3259103298187256,2.545448064804077,,2.762587070465088,2.335099458694458,2.4766716957092285,3.2300333976745605,2.762587070465088,2.0348145961761475,,,,,,,,9,1,,1.0,0.0,,,,0.0,,,,0.0,,,,,0.0,16.8,317,108,False,126.4,231,91,381,Back injury - Expected back 28 Dec,2021-12-11T22:30:17.070039Z,39,0,0,,0,,466404.jpg,2.8,0,0,Omobamidele,3.8,False,,i,15,45,Norwich City,35.0,291,94,14,477483,707,320507,11284,0.6887644232237671,0.6844280348968173,0.771175915891954,1.3602007497884998,0.1,6.510463555653891,3.6,Omobamidele,0.0,0.0,,0.0,0.0,,,,0.0,,,,0.0,,,,,0.0,0.3,0.3,0.06,,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,,,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,1.7999999999999998,,0.1,0.0,,,,0.1999999999999999,,,,0.0,,,,,0.0,,,6.226278638962393,1.4432126334493358,,,,3.0075860719786207,,,,2.199148273471456,,,,,0.0,25.39080786705017,1,2.0509049892425537
448,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,107265,,,0,0,0,0,0.0,450,22,,,0,1,-0.5,-1.0,0,Angus,0.0,,,,,,16,,,,,,,,3.3339664936065674,2.761949300765991,3.382704734802246,,3.131704330444336,3.0718202590942383,3.1713500022888184,3.8617095947265625,3.072064161300659,2.5846850872039795,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,467,42,False,0.0,463,42,0,,,40,0,0,,0,,107265.jpg,0.0,0,0,Gunn,1.4,False,,a,15,45,Norwich City,0.0,412,13,0,65488,433,68221,604,,,,,0.0,7.753468036651611,0.0,Gunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.013872146606445,0,2.641918182373047
449,32.63108906436125,2.510083774181634,1,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,2.360089064361246,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212723,1.0,,0,0,-3,3,182.2,88,61,1.0,,0,3,0.0,0.0,0,Milot,1.0,2.88529578285087,2.5655313670793736,2.5939778221683927,3.70434883092658,13.0,16,,,,,,,,2.5159835815429688,2.199891328811645,2.3168439865112305,,2.425118923187256,2.248713493347168,2.263099431991577,2.692309856414795,2.425118923187256,1.839926838874817,,,,,,,,22,0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1,140,73,False,101.2,275,114,804,Groin Injury - Expected back 26 Dec,2021-12-01T00:00:11.850114Z,52,0,0,,0,,212723.jpg,1.9,0,0,Rashica,0.1,False,,i,15,45,Norwich City,177.0,101,56,25,14532,48,24715,260,0.4827084181118527,0.5548645736251673,0.7123747751781885,1.1007445516392282,0.2,4.409107634654412,4.8,Rashica,1.0,3.0,0.1,0.1999999999999999,0.1,0.3999999999999999,0.1999999999999999,,,,0.0,0.1,0.0,0.0,0.0999999999999999,0.0,0.2,0.0,1.1,2.1,0.16153846153846155,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,5.5,0.1,0.4,0.0999999999999999,0.1,0.0,,,,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0999999999999999,,2.935335283236613,5.777569659740598,2.9108031583623344,4.067879441171442,3.340818220681717,,,,2.0672055127397497,3.0725317930340124,1.0,3.149568619222635,1.2999999999999998,1.0,1.6,1.5,22.927359700202945,0,2.0003533363342285
456,25.714175006872296,2.142847917239358,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,199,75.0,100.0,8.714175006872294,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83312,,,0,0,-1,1,31.4,295,95,,,0,2,1.1,1.0,0,Ben,2.0,2.357800345110755,2.2828343360902745,2.4710432358282888,3.2934652635458948,12.0,16,,,,,,,,2.8151042461395264,2.4145309925079346,2.6591265201568604,,2.726296186447144,2.4923853874206543,2.5538337230682373,3.204525947570801,2.726296186447144,1.8589826822280884,,,,,,,,25,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,37.4,195,60,False,255.4,92,36,1054,Groin Injury - 75% chance of playing,2021-12-11T22:30:17.402721Z,44,0,0,,0,,83312.jpg,1.9,1,0,Gibson,0.1,False,,d,15,45,Norwich City,85.0,197,47,23,3672,36,7651,137,0.4870108902816722,0.5358637147978988,0.7485148326240669,1.0215626617652815,0.5,5.776505145159635,5.2,Gibson,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.08333333333333333,2.0,0.9000000000000021,2.2,1.0,0.3000000000000007,1.099999999999998,1.6000000000000014,2.0,2.7,1.2999999999999998,3.0,1.9000000000000004,2.1,1.0,0.9000000000000004,3.299999999999999,6.0,0.5,,0.0,0.2999999999999999,0.0,0.0,-0.1999999999999999,,0.0,0.0,,,0.4,0.0,0.0,0.0,,4.541341132946451,,2.443212633449336,5.271517764685769,3.963272882726869,3.331484334792321,0.6075860719786208,,0.268822050958999,2.0901271721360506,,,3.889825713011928,3.4715177646857693,3.626278638962396,-3.85246733039504,25.416622638702396,1,1.9655407667160036
