id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 31 prediction
525,54.413,3.4008125,3,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,3,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,133,100.0,100.0,0.0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,155511,,,0,0,-2,2,164.4,129,20,,,1,4,0.4,0.4,0,Adam,0.4,2.6285000000000003,3.3442,3.360866666666668,1.8000000000000007,16.0,21,,,,,,,,,,,,,,3.193645477294922,2.307961940765381,2.456785202026367,2.742115259170532,2.99341344833374,3.766720771789551,3.118041753768921,3.6401288509368896,,3.6479580402374263,,,,,,,22,2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,84.8,58,17,False,172.0,218,29,1170,,2021-12-11T18:00:19.746379Z,58,0,0,,0,,155511.jpg,3.0,0,0,Armstrong,1.8,False,,a,16,20,Southampton,516.0,22,11,48,803013,2150,798933,4478,0.5863469827586206,0.45318965517241383,0.310344827586207,1.4121105297754852,0.1,5.3559227236386,8.3,A.Armstrong,1.7,5.1,,0.7000000000000001,0.0,0.3,0.0,0.0999999999999998,0.0,0.0,,,,0.1,0.0,,0.3,0.0999999999999999,0.0,0.0999999999999999,0.0,,0.0,4.0,5.7,0.35625,2.4,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,1.5,2.3999999999999986,0.0,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,16.0,,1.0000000000000002,0.0999999999999996,0.2000000000000001,0.7000000000000002,0.0,0.0,0.0999999999999996,,,,0.3,0.2000000000000001,,0.3,0.0999999999999998,0.1999999999999999,0.2000000000000001,0.0999999999999998,,0.0,,,8.871,5.399999999999999,4.471000000000001,4.800000000000001,2.3,1.0,1.3999999999999986,,,,3.5,1.8000000000000007,,4.871,2.7,2.8,3.1000000000000005,2.3999999999999995,,1.0,31.06435179710388,1,3.197581052780152
546,2.9557254568052675,2.9557254568052675,0,,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,,,,,,,,0.0,,,,,,,,,10,,,0.9557254568052674,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,213482,,,0,0,-1,1,1.1,413,153,,,0,2,0.4,0.4,0,Yan,0.4,2.3628718131576507,2.3628718131576507,2.3628718131576507,2.3628718131576507,1.0,21,,,,,,,,,,,,,,2.8272361755371094,1.7554048299789429,1.8917367458343504,2.081578016281128,2.436311960220337,3.1345224380493164,2.6876258850097656,3.2856481075286865,,2.860350608825684,,,,,,,1,0,,,,,,,,,,,,,0.0,,,,,,,,,1.7,441,160,False,15.0,426,161,90,,,39,0,0,,0,,213482.jpg,2.0,0,0,Valery,0.5,False,,a,16,20,Southampton,1.0,404,152,2,58298,1319,40756,853,0.757878322257761,0.6058645674763207,0.6058645674763207,1.4966897641990242,0.1,6.513005067140628,0.5,Valery,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,2.3999999999999986,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2.3628718131576507,,,,,,,,,25.40071976184845,0,2.44030499458313
567,16.14580365444214,2.0182254568052675,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,55,75.0,75.0,7.6458036544421395,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,212721,,,0,0,-1,1,32.9,309,99,,,0,2,0.2,0.2,0,Lyanco Evangelista,0.2,1.5454042514092112,1.4090531885569086,1.4090531885569086,2.4047768476488094,8.0,21,,,,,,,,,,,,,,2.7340939044952397,1.7658480405807495,2.0123491287231445,2.219101905822754,2.3698630332946777,3.030514001846313,2.5944838523864746,3.0031394958496094,,2.7841200828552246,,,,,,,8,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,14.3,357,125,False,80.6,332,130,347,Illness - 75% chance of playing,2021-12-26T18:30:18.609242Z,44,0,0,,0,,212721.jpg,0.9,0,0,Silveira Neves Vojnovic,0.0,False,,d,16,20,Southampton,30.0,324,109,7,1652,1,1909,29,0.45868760381937895,0.3512282389566389,0.5465401926474567,0.9621512348634593,0.0,5.678992135958238,1.6,Lyanco,0.1,0.3,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,,,,,,,,,,,,0.2,0.30000000000000004,0.037500000000000006,,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,,2.3999999999999986,0.0,,,,,,,,1.2000000000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3628718131576492,1.0,3.504776847648809,1.0,2.4047768476488094,,,,,,,,,,,,,24.987565398216248,1,2.4740519523620605
637,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,198044,,,0,0,0,0,0.0,473,28,,,0,1,0.0,0.0,0,Harry,0.0,,,,,,21,,,,,,,,,,,,,,3.5523340702056885,2.5846850872039795,2.703222751617432,3.098646402359009,3.2479138374328613,3.7273011207580566,3.4127237796783447,3.8617095947265625,,3.62080717086792,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,490,50,False,0.0,487,50,0,,,40,0,0,,0,,198044.jpg,0.0,0,0,Lewis,0.0,False,,a,16,20,Southampton,0.0,436,18,0,4750,72,2814,88,,,,,0.0,8.30382525920868,0.0,Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.21530103683472,0,3.4059572219848637
641,3.911450913610535,1.9557254568052675,0,,,,,,,,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,0.0,0.0,,,,,,,,,,,,,23,,,1.9114509136105349,0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,20310,,,-1,1,-1,1,0.0,531,52,,,0,1,0.4,0.4,0,Willy,0.4,2.048648744121264,2.048648744121264,2.048648744121264,2.204776847648809,2.0,21,,,,,,,,,,,,,,3.02394700050354,2.2335519790649414,2.1644296646118164,2.5446970462799072,2.802996158599853,3.160350799560547,2.8843369483947754,3.153618574142456,,3.05385684967041,,,,,,,5,0,,,,,,,,0.0,0.0,,,,,,,,,,,,,5.4,407,28,False,53.2,356,28,180,,,44,0,0,,0,,20310.jpg,1.0,0,6,Caballero,0.0,False,,a,16,20,Southampton,0.0,502,43,2,8589,96,5314,204,0.4444830583648335,0.4656019873002873,0.5010856471929112,0.9323555289495346,0.1,6.331998109817504,0.5,Caballero,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,1.5,1.1999999999999993,0.0,1.8000000000000007,,2.3999999999999986,0.0,,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.8925206405937192,2.204776847648809,,,,,,,,,,,,,27.86079168319702,1,2.8390066623687744
665,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,248853,,,0,0,0,0,0.0,487,183,,,0,2,0.0,0.0,0,Dynel,0.0,,,,,,21,,,,,,,,,,,,,,3.037510633468628,1.8604649305343628,2.2852015495300293,2.5385422706604004,2.5802719593048096,3.4811999797821045,2.8979005813598637,3.594966411590576,,3.157531976699829,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,504,183,False,0.0,501,183,0,,,40,0,0,,0,,248853.jpg,0.0,0,0,Simeu,0.0,False,,a,16,20,Southampton,0.0,450,171,0,169,20,81,18,,,,,0.0,7.079339534044266,0.0,Simeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.317358136177063,0,2.88376784324646
667,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,491551,,,0,0,0,0,0.0,509,200,,,0,2,0.0,0.0,0,Thierry,0.0,,,,,,21,,,,,,,,,,,,,,3.037510633468628,1.8604649305343628,2.2852015495300293,2.5385422706604004,2.5802719593048096,3.4811999797821045,2.8979005813598637,3.594966411590576,,3.157531976699829,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,526,200,False,0.0,523,200,0,,,40,0,0,,0,,491551.jpg,0.0,0,0,Small,0.0,False,,a,16,20,Southampton,0.0,473,189,0,165,96,100,84,,,,,0.0,7.079339534044266,0.0,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.317358136177063,0,2.88376784324646
352,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,15749,,,0,0,0,0,0.0,549,58,,,0,1,0.0,0.0,0,Joe,0.0,,,,,,21,,,,,,,,,,,,,,6.670934677124023,2.7952916622161865,3.376789093017578,3.5109031200408936,2.9301390647888184,3.672767877578736,3.5147244930267334,3.400087356567383,,3.126425743103028,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,559,72,False,0.0,557,72,0,Transferred to Celtic,2021-08-04T08:23:39.667120Z,45,0,0,,0,,15749.jpg,0.0,0,0,Hart,0.0,False,,u,17,6,Tottenham,0.0,526,50,0,0,0,1685,5,,,,,0.0,8.186707496643066,0.0,Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8401837348938,0,3.84212064743042
353,75.6955179360032,4.205306552000177,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.0,0.0,0.0,0.0,,1.0,0.0,,,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,,,25.195517936003192,8,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37915,,,0,0,-1,1,23.0,340,4,,,3,1,9.5,5.5,8,Hugo,4.5,4.889427162693993,4.410742101829482,4.362882456977259,5.030911712340036,18.0,21,,,,,,,,,,,,,,8.727617263793945,3.486855745315552,4.53981351852417,4.53277063369751,3.355673551559448,4.582276821136475,4.53981351852417,4.384973526000977,,4.086153984069824,,,,,,,20,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,212,9,False,393.6,39,11,1620,,,54,0,0,,0,,37915.jpg,4.5,0,49,Lloris,8.8,False,,a,17,6,Tottenham,0.0,650,75,81,1048249,23860,832892,11872,0.7787604725926254,0.9054494745729615,0.9316503171000067,1.8096758046215133,0.8,8.704972973576298,15.0,Lloris,0.5,1.5,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.027777777777777776,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27492301231193,6.59827447689054,2.204776847648809,4.195246544376106,5.331484334792319,,5.963272882726869,2.8075860719786205,,,2.892520640593719,5.27492301231193,7.986387855766425,4.681280184142561,7.27492301231193,4.495246544376106,1.36287181315765,3.5982744768905404,3.797315856468885,4.531484334792319,3.681280184142557,4.09012717213605,47.00685405731201,0,4.770905494689941
355,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,55605,,,0,0,0,0,0.0,638,228,,,0,2,0.0,0.0,0,Toby,0.0,,,,,,21,,,,,,,,,,,,,,5.641073226928711,2.057802677154541,2.8375649452209477,3.007571220397949,2.192650318145752,3.1811869144439697,2.87769103050232,2.870591640472412,,2.545382261276245,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,641,228,False,0.0,641,228,0,Transferred to Al-Duhail SC,2021-07-27T14:30:07.238332Z,50,0,0,,0,,55605.jpg,0.0,0,0,Alderweireld,0.0,False,,u,17,6,Tottenham,0.0,632,228,0,0,0,2227,0,,,,,0.0,6.16380500793457,0.0,Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.81902503967285,0,3.607510805130005
356,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,62974,,,0,0,0,0,0.0,665,272,,,0,3,0.0,0.0,0,Erik,0.0,,,,,,21,,,,,,,,,,,,,,5.269789695739746,2.1160008907318115,2.390743494033813,2.49526047706604,2.2508485317230225,2.767399549484253,2.5286788940429688,2.597674369812012,,2.385514497756958,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,668,272,False,0.0,668,272,0,Transferred to Sevilla,2021-07-27T08:24:25.288357Z,60,0,0,,0,,62974.jpg,0.0,0,0,Lamela,0.0,False,,u,17,6,Tottenham,0.0,665,272,0,0,0,390,0,,,,,0.0,4.6181776126225795,0.0,Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.709065675735477,0,2.9071552753448486
357,72.791,4.281823529411764,1,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,157,100.0,100.0,0.0,6,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78830,,,0,0,-3,3,218.8,83,13,1.0,,2,4,10.5,6.0,2,Harry,5.0,5.528571428571429,5.055916666666666,4.310058823529412,6.1000000000000005,17.0,21,,,,,,,,,,,,,,8.709145545959473,3.5999722480773926,4.363631248474121,4.180419445037842,3.4099786281585693,4.610893726348877,4.398739814758301,4.266049861907959,,4.068783283233643,,,,,,,20,4,,0.0,0.0,0.0,,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.4,24,6,False,286.0,113,12,1431,,2021-08-13T14:30:15.738576Z,122,0,0,1.0,0,,78830.jpg,3.1,0,0,Kane,9.5,False,,a,17,6,Tottenham,693.0,8,4,53,1631261,53853,1934246,21156,0.35096914175506266,0.4531615925058549,0.5000000000000001,1.2258825103835522,0.4,3.7927592582389957,4.3,Kane,2.7,8.100000000000001,,0.0,0.3,0.0,,0.4999999999999998,0.0,,,0.3000000000000002,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.2999999999999999,0.8,0.0,7.6,10.3,0.6058823529411765,,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,29.92,,0.1,0.0,0.6999999999999997,,0.6000000000000001,0.3999999999999999,,,2.0,0.5,0.3,1.0,0.2999999999999998,0.1,0.0,0.0999999999999999,0.6000000000000001,0.5999999999999999,0.3,0.0,3.2,,2.4000000000000004,2.9000000000000004,4.799999999999999,,5.9,3.6,,,10.9,4.0,1.5,6.300000000000001,3.2,2.3000000000000003,2.0,2.4,4.4,5.299999999999999,9.371,2.0,46.27166295051575,3,4.66404914855957
358,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,80226,,,0,0,-1,1,0.0,629,225,,,0,2,0.0,0.0,0,Serge,0.0,,,,,,21,,,,,,,,,,,,,,5.641073226928711,2.057802677154541,2.8375649452209477,3.007571220397949,2.192650318145752,3.1811869144439697,2.87769103050232,2.870591640472412,,2.545382261276245,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,634,225,False,0.0,634,225,0,Left the club by mutual consent,2021-08-31T22:00:09.650513Z,49,0,0,,0,,80226.jpg,0.0,0,0,Aurier,0.2,False,,u,17,6,Tottenham,0.0,620,223,0,7608,0,47316,59,,,,,0.0,6.28959694687201,0.0,Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.81902503967285,0,3.607510805130005
359,99.80394173488963,5.870820102052332,5,0.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,2.0,0.0,0.0,11,2.0,0.0,0.0,0.0,,0.0,2.0,,,0.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,2.0,2.0,0.0,348,100.0,100.0,5.948941734889642,8,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85971,1.0,,1,-1,7,-7,508.1,4,3,3.0,,3,3,14.1,7.8,6,Heung-Min,6.8,6.931356790673498,6.507268858790705,5.961345780553996,7.643227928085009,17.0,21,,,,,,,,,,,,,,10.212366104125977,4.51772403717041,5.110629558563232,5.567163944244385,4.209083080291748,5.186529159545898,5.145738124847412,5.145738124847412,,4.993974685668945,,,,,,,17,8,1.0,0.0,0.0,0.0,,1.0,1.0,,,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,0.0,160.5,5,3,True,446.8,21,8,1483,,2021-09-07T10:30:11.021005Z,107,0,0,3.0,0,,85971.jpg,6.4,0,0,Son,30.9,False,,a,17,6,Tottenham,646.0,11,6,108,3915839,368943,3062615,20276,0.5486747758927414,0.6477903542685512,0.7143203671107485,1.7947620744266255,0.6,5.241764193383333,10.1,Son,3.5,10.5,0.1,0.0999999999999998,0.0,0.0,,0.0,0.8,,,0.6000000000000001,0.1,0.0,0.3999999999999999,0.3999999999999999,0.1,,0.0,0.2,0.0999999999999999,0.3,0.3,6.9,10.4,0.611764705882353,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,34.5,0.2,0.3000000000000002,0.0,0.0,,0.7999999999999998,0.2999999999999998,,,0.9000000000000004,0.2000000000000001,0.2,0.5,1.0,0.1999999999999999,,0.3,0.2999999999999999,0.7,0.7000000000000002,0.1999999999999997,9.789730753077984,5.449568619222635,4.101194211912203,2.5488116360940265,2.3328710836980795,,6.740818220681716,8.872896517994654,,,8.523130160148432,4.118730753077983,3.2465969639416064,8.14132004603564,9.789730753077984,5.848811636094026,,3.6495686192226353,4.549328964117221,9.67487108369808,9.07032004603564,4.172531793034011,56.08687686920166,0,5.99793004989624
360,14.099003985778488,3.524750996444622,0,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,0,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,17,100.0,100.0,5.599003985778487,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87835,,,0,0,-3,3,58.8,257,72,,,0,2,0.9,1.2,0,Matt,0.2,3.25,2.5,2.5,5.499999999999999,4.0,21,,,,,,,,,,,,,,7.050610542297363,2.999002456665039,3.6346428394317623,3.6687979698181152,3.0014095306396484,3.873709201812744,3.83124589920044,3.5608034133911133,,3.2510335445404053,,,,,,,0,0,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,13.0,361,128,False,18.0,419,157,99,,2021-10-13T11:30:09.928583Z,47,0,0,,0,,87835.jpg,1.0,0,0,Doherty,0.2,False,,a,17,6,Tottenham,53.0,283,87,4,12519,158,54959,295,0.7499470205201323,0.6914893617021276,1.1702127659574466,1.6258463973755368,0.0,8.301613077204278,0.9,Doherty,0.1,0.3,0.0,,0.0,,,,0.0,,,,,,0.1,,,,,,,,,0.7,0.7999999999999999,0.19999999999999998,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,4.199999999999999,0.0,,0.0,,,,0.0,,,,,,0.7,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,5.499999999999999,,,,,,,,,39.01758146286011,0,4.146326065063477
