id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 35 prediction
195,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,215460,,,0,0,0,0,0.0,605,233,,,0,3,0.0,0.0,0,Ian Carlo,0.0,,,,,,25,,,,,,,,,,,,,,,,,,3.993608236312866,1.9828081130981443,2.3304033279418945,2.680924892425537,,2.373133897781372,2.104121208190918,2.590659618377685,1.9188495874404907,2.3389036655426025,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,612,233,False,0.0,610,232,0,Joined Blackburn Rovers on a season-long loan - Expected back 01 Jul,2021-08-23T23:30:15.771302Z,45,0,0,,0,,215460.jpg,0.0,0,0,Poveda-Ocampo,0.0,False,,u,10,2,Leeds United,0.0,585,230,0,551,0,5756,4,,,,,0.0,5.385482125812107,0.0,Poveda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.23466956615448,0,1.9212570190429688
196,96.303593287449,4.585885394640429,2,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10,0.0,2.0,3.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,0.0,301,100.0,100.0,3.5015932874489946,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,219961,1.0,,0,0,0,0,603.5,6,5,1.0,,0,3,1.9,1.7,1,Raphael,1.7,4.716908107803538,4.784185842642157,4.816929112985067,4.160699042480479,21.0,25,,,,,,,,,,,,,,,,,,7.2406768798828125,3.3664040565490723,4.3589372634887695,4.910859107971191,,3.936771869659424,4.161307334899902,4.566403865814209,2.9384212493896484,3.816473484039306,,,,,,,40,8,0.0,1.0,1.0,,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,168.7,13,10,False,520.8,22,10,1753,,2022-02-02T22:30:15.868405Z,65,0,0,2.0,0,,219961.jpg,4.5,0,0,Dias Belloli,14.5,False,,a,10,2,Leeds United,562.0,28,15,95,3213804,35782,3399563,67136,0.7055208299446813,0.7256781704313136,0.6401075449969967,1.7987322395670535,0.3,6.474729537963867,14.6,Raphinha,4.4,13.2,0.2,0.1999999999999999,0.3,,0.0,0.0,0.6000000000000001,0.1,0.0,0.0,,0.0,,0.0999999999999996,0.9000000000000004,0.2999999999999998,0.4000000000000003,0.0,0.0999999999999999,0.5,0.3,0.2999999999999998,0.0,,0.1,6.7,11.100000000000001,0.5285714285714287,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,1.0,2.8000000000000007,3.5,3.2,0.0,2.1,0.0,1.0,2.0,1.3999999999999986,1.7000000000000028,2.1000000000000014,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,32.06,0.3,0.2999999999999998,0.2000000000000001,,0.0,0.7999999999999998,0.0,0.9000000000000004,0.0,1.2000000000000002,,0.2,,0.3999999999999994,0.1000000000000005,0.2999999999999998,0.0,0.0,0.5,0.0,0.5,0.3,0.5999999999999999,,0.1,1.0,3.32313016014843,6.506569659740598,6.267879441171443,,2.135335283236613,6.332871083698079,4.938879441171443,6.86081006262522,2.0301973834223186,8.040762203978366,,3.122456428252982,,4.667879441171438,7.106335283236616,4.646596963941605,3.382683524052735,1.0,5.046596963941607,3.518315638888734,6.672531793034013,5.535335283236612,5.818730753077982,,1.8000000000000007,42.08574199676514,4,2.789486885070801
197,15.105167912473284,1.3731970829521167,1,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,83,100.0,100.0,1.834167912473283,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,221610,,,0,0,-1,1,27.7,353,178,,,0,3,-1.5,0.0,0,Jamie,0.0,0.5,0.3333333333333333,1.359751064269766,,11.0,25,,,,,,,,,,,,,,,,,,3.2403292655944824,1.6419504880905151,1.742323637008667,2.1422367095947266,,2.0096890926361084,1.800316572189331,2.051971197128296,1.5784064531326294,1.97545862197876,,,,,,,10,0,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,20.7,344,156,False,118.2,319,135,626,,2021-12-14T23:30:14.682691Z,44,0,0,,0,,221610.jpg,1.5,0,0,Shackleton,0.1,False,,a,10,2,Leeds United,58.0,299,155,16,21411,56,22759,91,0.31209024612548103,0.11363636363636363,,0.6546460231280098,0.0,4.496055543422699,3.6,Shackleton,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.009090909090909092,,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,1.0,2.8000000000000007,3.5,3.2,0.0,2.1,0.0,1.0,2.0,1.3999999999999986,1.7000000000000028,2.1000000000000014,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,0.5,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,,,,0.1,,0.0,0.0,0.0,0.0,0.0,,,1.406569659740599,,,0.0,,,0.0,1.0,,,1.0,,,,,,,2.271,,1.0,2.135335283236613,2.8187307530779826,2.110803158362334,1.406569659740599,19.782644391059875,4,1.59996235370636
198,28.74252239984456,1.7964076499902848,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,179,100.0,100.0,10.671522399844555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222694,,,0,0,-2,2,85.1,240,65,,,0,2,3.1,2.3,1,Pascal,2.3,2.729822199483935,2.236135129939006,2.298737579240515,2.729822199483935,16.0,25,,,,,,,,,,,,,,,,,,4.2723493576049805,2.143064022064209,2.357398509979248,3.116868734359741,,2.7028374671936035,2.418846845626831,2.93316388130188,1.915034294128418,2.701899766921997,,,,,,,25,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,43.1,242,79,False,268.4,166,69,1197,,2021-12-11T19:00:17.422482Z,43,0,0,,0,,222694.jpg,1.1,1,0,Struijk,0.1,False,,a,10,2,Leeds United,77.0,266,79,17,11631,226,34449,345,0.41776922092797325,0.6348423719730082,0.6348423719730082,0.8663046948998329,0.5,6.120016463967257,4.0,Struijk,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.5,0.6,0.0375,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,1.0,2.8000000000000007,3.5,3.2,0.0,2.1,0.0,1.0,2.0,1.3999999999999986,1.7000000000000028,2.1000000000000014,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,3.0,0.0,0.0,0.0,0.1,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.4,0.0,0.0,0.0,,,0.0,0.0,0.0,1.489825713011927,0.8925206405937193,3.626278638962396,3.4715177646857693,2.198274476890541,1.3,0.0,,,,,,1.4898257130119277,,,1.5413411329464508,2.986387855766427,4.901734096210936,1.489825713011927,1.9863878557664256,-3.0,,,1.0,1.4432126334493358,3.626278638962396,26.316070795059204,3,1.754607915878296
199,65.34031344977654,2.840883193468545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,,,15.340313449776549,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,437495,,,0,0,-2,2,0.0,665,76,,,1,1,2.5,2.0,3,Illan,2.0,2.4683606453406406,2.858540048978921,3.09294748296436,2.843961312524302,23.0,25,,,,,,,,,,,,,,,,,,7.309351444244385,3.6702780723571777,3.733885765075684,4.319482803344727,,4.1138105392456055,3.972355604171753,4.173896312713623,3.47457218170166,4.074319839477539,,,,,,,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1,163,4,False,622.6,6,3,2070,,,48,0,0,,0,,437495.jpg,2.7,0,80,Meslier,2.1,False,,a,10,2,Leeds United,0.0,653,70,62,181635,1136,321593,3608,0.5918506653059469,0.5142418011126335,0.5924919401092297,1.2966798402500292,0.4,8.789793650309246,12.9,Meslier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,1.0,2.8000000000000007,3.5,3.2,0.0,2.1,0.0,1.0,2.0,1.3999999999999986,1.7000000000000028,2.1000000000000014,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.489825713011927,1.8925206405937192,3.626278638962396,3.4715177646857693,1.598274476890541,4.541341132946451,5.331484334792316,2.4715177646857693,1.2432402505008715,1.120789533689274,3.163048815913465,,3.4898257130119275,,3.4715177646857693,2.541341132946451,2.986387855766427,1.7307340962109363,3.489825713011927,2.986387855766426,2.073262555554937,5.09012717213605,1.5413411329464508,5.27492301231193,3.443212633449336,4.626278638962396,42.191009521484375,2,3.3490569591522217
267,60.50585074995142,3.025292537497571,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,229,100.0,100.0,3.3348507499514235,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221399,,,0,0,-5,5,368.8,52,37,,,1,3,2.5,2.0,2,Jack,2.0,3.780744885837864,3.519801822625421,3.115937168100499,4.870990328131076,20.0,25,,,,,,,,,,,,,,,,,,5.096830368041992,2.4860897064208984,2.726804733276367,3.5231258869171143,,3.225389003753662,2.8161938190460205,3.2532730102539062,2.3195571899414062,3.0525622367858887,,,,,,,42,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,109.7,43,29,False,337.6,113,43,1525,,2021-12-18T22:30:10.234643Z,55,0,0,,0,,221399.jpg,3.2,0,0,Harrison,1.9,False,,a,10,2,Leeds United,394.0,55,30,64,233491,6464,423114,13122,0.550053188635922,0.6874081610614298,0.8856346051147411,1.289989072359529,0.4,5.579247994856401,11.6,Harrison,1.8,5.4,0.1,0.0999999999999999,0.0,0.4000000000000001,0.0,,0.0,0.0,0.0999999999999998,0.0,,0.1,,0.0,0.1999999999999999,0.1,0.1,0.1999999999999999,0.0999999999999999,0.2,,0.0,,0.0,0.0999999999999999,2.2,4.0,0.2,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,1.0,2.8000000000000007,3.5,3.2,0.0,2.1,0.0,1.0,2.0,1.3999999999999986,1.7000000000000028,2.1000000000000014,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,11.0,0.0,0.0,0.4,0.0,0.0,,0.0,0.0999999999999999,0.0,0.0,,0.1,,0.0999999999999999,1.1,0.1,0.0,0.0,0.0,0.0,,0.1,,0.0999999999999999,0.1,2.7224564282529817,2.5231301601484297,1.706569659740599,4.367879441171443,4.120568619222636,2.135335283236613,,1.3678794411714423,2.560810062625218,2.330197383422318,1.0,,2.922456428252982,,4.867879441171443,11.235335283236612,3.0465969639416075,2.4826835240527343,2.7224564282529817,2.546596963941606,2.6183156388887343,,1.5,,2.610803158362334,1.8000000000000005,30.685863971710205,2,2.186038017272949
287,64.243593287449,3.059218727973762,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,100.0,100.0,3.5015932874489946,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200617,,,0,0,0,0,199.7,129,81,,,1,3,8.5,5.0,1,Daniel,5.0,3.174126037444165,3.5143680108841138,3.3697699624429927,3.617414439896786,21.0,25,,,,,,,,,,,,,,,,,,6.031641960144043,3.004420280456543,3.3620073795318604,3.943415641784668,,3.5407521724700928,3.1506738662719727,3.7873575687408447,2.837887763977051,3.4263641834259038,,,,,,,24,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.6,55,37,False,235.4,197,74,1549,,2021-12-16T13:00:17.553116Z,60,0,0,,0,,200617.jpg,3.1,0,0,James,0.8,False,,a,10,2,Leeds United,602.0,21,12,65,178901,13419,140203,6819,0.509869787995627,0.5290210062406941,0.6029024066494643,1.248920815850322,0.8,5.9659690062205,10.8,James,1.4,4.199999999999999,0.0,0.1999999999999999,0.0,0.0,0.1,0.6,0.0,0.1,0.0,,,,,0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,4.0,5.4,0.2571428571428572,0.6,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,1.0,2.8000000000000007,3.5,3.2,0.0,0.7999999999999999,0.0,1.0,2.0,1.3999999999999986,1.7000000000000028,2.1000000000000014,1.8000000000000005,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,20.0,0.2,0.3,0.3,0.5,0.1999999999999999,0.0999999999999998,0.0,0.0,0.0,,,,,0.1,0.6000000000000001,0.5,0.8000000000000003,0.1,0.0,-0.2,0.2,0.0,0.2,0.0999999999999999,0.0,1.622456428252982,3.5488116360940265,5.2775696597406,3.8678794411714414,5.649568619222635,3.435335283236613,4.6328710836980775,2.3678794411714423,3.131810062625218,1.0,,,,,2.3999999999999995,4.135335283236612,3.746596963941607,6.182683524052736,1.622456428252982,1.0,0.0,3.5725317930340124,1.0,3.818730753077983,2.610803158362334,2.4065696597405988,35.795814037323,4,2.7112932205200195
463,22.137582099863987,1.581255864275999,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,2,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,2.0,,,106,75.0,0.0,9.337582099863988,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,443967,,,0,0,-3,3,136.0,181,44,,,0,2,-1.1,0.0,0,Héctor Junior,0.0,1.4838868872189783,1.1758831641952106,1.6823329458820069,2.5357588823428845,14.0,25,,,,,,,,,,,,,,,,,,3.8894081115722656,1.9044426679611208,2.274235248565674,3.0413496494293213,,2.567343711853028,2.2419066429138184,2.8914475440979004,1.8408986330032349,2.504725456237793,,,,,,,24,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,34.8,275,88,False,126.6,305,115,926,Hamstring injury - 75% chance of playing,2022-01-10T00:00:13.385624Z,47,1,0,,0,,443967.jpg,0.9,0,0,Firpo Adames,0.3,False,,d,10,2,Leeds United,86.0,252,72,12,27223,10,77589,184,0.33643741793106363,0.3157206143019103,0.5395231664559329,0.729378941336648,0.0,5.304189235606093,2.6,Firpo,0.6,1.7999999999999998,0.0,,,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,,,0.0,,0.0,0.0,,,,,0.0,0.3,0.0,0.2,,,0.5,1.1,0.07857142857142858,1.5,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,1.0,2.8000000000000007,3.5,3.2,0.0,2.1,0.0,1.0,2.0,1.3999999999999986,1.7000000000000028,2.1000000000000014,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,3.0,0.0,,,0.0,0.0,0.0,0.0,0.2,0.0,,,0.0,,0.0999999999999999,0.0,,,,,0.1,0.1,0.0,0.0,,,,-1.0,,,1.0,0.0,0.0,2.4715177646857693,1.7432402505008715,-0.879210466310726,,,0.0,,4.071517764685769,1.0,,,,,1.6732625555549367,3.5901271721360497,-0.4586588670535492,7.87492301231193,,,24.929689407348636,5,1.7739317417144775
490,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,223081,,,0,0,-2,2,0.0,562,57,,,0,1,-1.5,0.0,0,Kristoffer,0.0,,,,,,25,,,,,,,,,,,,,,,,,,5.47913122177124,2.803473234176636,3.0718202590942383,3.662106990814209,,3.375356674194336,3.1713500022888184,3.512204885482788,2.58227801322937,3.3253347873687744,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,574,74,False,0.0,570,74,0,,,43,0,0,,0,,223081.jpg,0.0,0,0,Klaesson,0.1,False,,a,10,2,Leeds United,0.0,528,46,0,5594,46,10942,91,,,,,0.0,7.806451431540556,0.0,Klaesson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.56774115562439,0,2.5846850872039795
550,1.0,1.0,0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,248937,,,0,0,0,0,0.3,461,66,,,0,4,0.0,0.0,0,Sam,0.0,1.0,1.0,1.0,,1.0,25,,,,,,,,,,,,,,,,,,2.835866689682007,1.3854036331176758,1.5729610919952393,2.0293257236480717,,1.7499568462371826,1.5505810976028442,1.879423141479492,1.4304908514022827,1.7257236242294312,,,,,,,1,0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,631,73,False,0.0,629,71,12,Knee injury - Unknown return date,2022-01-20T14:00:15.950464Z,45,0,0,,0,,248937.jpg,1.0,0,0,Greenwood,1.6,False,,i,10,2,Leeds United,0.0,607,73,1,322719,353,273586,3322,0.2222222222222222,0.2222222222222222,,0.4714045207910317,0.0,3.9094735516442194,0.2,Greenwood,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,3.2,0.0,,0.0,1.0,2.0,1.3999999999999986,1.7000000000000028,2.1000000000000014,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,17.592630982398987,0,1.4328982830047607
551,7.333712687487856,1.466742537497571,0,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,0,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,13,100.0,100.0,0.8337126874878559,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,450070,,,0,0,0,0,21.8,363,183,,,0,3,-1.5,0.0,0,Crysencio,0.0,2.5,2.5,1.375,,5.0,25,,,,,,,,,,,,,,,,,,2.851102352142334,1.422325849533081,1.6098833084106443,2.009796619415283,,1.7900643348693848,1.580691933631897,1.919530749320984,1.408804416656494,1.7558343410491943,,,,,,,1,0,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,7.1,419,185,False,13.4,445,188,119,,2021-10-02T17:30:10.677445Z,45,0,0,,0,,450070.jpg,1.0,0,0,Summerville,0.0,False,,a,10,2,Leeds United,36.0,333,168,5,8434,26,7527,48,0.32594278611057137,0.5555555555555556,,0.6914290630128643,0.0,3.946499082777235,1.1,Summerville,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.3,0.3,0.06,,0.9000000000000004,1.0,1.8999999999999984,2.0,1.1000000000000014,1.0,2.8000000000000007,3.5,3.2,0.0,,0.0,1.0,2.0,1.3999999999999986,1.7000000000000028,2.1000000000000014,,,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,1.5,,,,,,,,,,0.3,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,2.5,,,,,,,,,,,1.0,1.0,,1.0,1.0,17.75924587249756,0,1.4112119674682615
