id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 22 prediction
401,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,241289,,,0,0,0,0,0.0,543,206,,,0,2,0.0,0.0,0,Ben,0.0,,,,,,12,,,,2.617717027664185,1.865885019302368,1.8682924509048464,2.452238082885742,3.14165472984314,2.4371871948242188,2.4968273639678955,,2.2105884552001958,2.7478015422821045,,,,,,,,0,0,,,,,,,,,,,,,0.0,556,206,False,0.0,554,206,0,Transferred to  Stoke City,2021-06-25T10:10:54.512279Z,45,0,0,,0,,241289.jpg,0.0,0,0,Wilmot,0.0,False,,u,18,57,Watford,0.0,527,201,0,0,0,28,1,,,,,0.0,5.592722760306464,0.0,Wilmot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.16725242137909,0,3.3290605545043945
402,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,244890,,,0,0,0,0,0.0,546,216,,,0,3,0.0,0.0,0,Joseph,0.0,,,,,,12,,,,2.370878219604492,1.9188495874404907,1.9212570190429688,2.221458196640014,2.532867431640625,2.165801763534546,2.2254419326782227,,2.076798915863037,2.3370554447174072,,,,,,,,0,0,,,,,,,,,,,,,0.0,559,216,False,0.0,557,215,0,Season long loan to Ross County,2021-08-18T06:54:33.688899Z,45,0,0,,0,,244890.jpg,0.0,0,0,Hungbo,0.0,False,,u,18,57,Watford,0.0,530,212,0,113,0,2549,19,,,,,0.0,4.986898130840725,0.0,Hungbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.441041588783264,0,2.67063307762146
403,2.911864602168197,1.4559323010840983,0,,,,0.0,0.0,,,,,,,,0,,,,0.0,0.0,,,,,,,,18,,,0.3118646021681968,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471471,3.0,,0,0,-3,3,56.1,202,121,7.0,,0,3,-0.2,-0.7,1,Imrân,0.3,1.7652988882215863,1.3826494441107933,1.3826494441107933,1.7652988882215863,2.0,12,,,,2.039858102798462,1.6492434740066528,1.6516509056091309,1.8294363021850584,2.251239061355591,1.882811427116394,1.882811427116394,,1.744417667388916,2.054065465927124,,,,,,,,3,0,,,,0.0,0.0,,,,,,,,9.0,335,152,False,23.6,356,155,121,,,52,0,0,,0,,471471.jpg,1.0,0,0,Louza,0.0,False,,a,18,57,Watford,10.0,329,165,2,630,116,2585,52,0.2799869809777112,0.3394805554272281,0.3394805554272281,0.6384685501169722,0.1,3.725872796315413,0.4,Louza,0.2,0.6000000000000001,,,,0.2,0.0,,,,,,,,0.0,0.2,0.1,,2.0,1.8000000000000007,1.8000000000000007,1.5,0.8999999999999999,2.0,1.0,2.5,1.8000000000000007,3.6,2.299999999999999,0.0,,,,0.0,0.0,,,,,,,,1.7652988882215863,,,,1.7652988882215863,1.0,,,,,,,,19.37453854084015,1,2.389004707336426
404,14.771,2.1101428571428573,1,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,2,,0.0,0.0,2.0,,,,,0.0,0.0,0.0,0.0,48,100.0,100.0,0.0,0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,475168,,,0,0,-1,1,60.8,195,32,,,0,4,2.2,1.7,7,João Pedro,2.7,2.110142857142857,2.110142857142857,2.110142857142857,2.4742,7.0,12,,,,2.3169643878936768,2.060524702072144,2.0186662673950195,2.300386667251587,2.4187655448913574,2.3073198795318604,2.3073198795318604,,2.205721855163574,2.3628644943237305,,,,,,,,2,1,,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,19.9,254,39,False,68.0,287,36,190,,2021-08-12T12:00:09.007012Z,54,0,0,2.0,0,,475168.jpg,2.1,0,0,Junqueira de Jesus,0.1,False,,a,18,57,Watford,70.0,188,45,15,11452,2647,17623,641,0.39076719576719576,0.3907671957671957,0.4581851851851852,0.9080609048703137,0.5,4.2366948834172,2.8,João Pedro,1.2,3.6,,0.5000000000000001,0.0999999999999998,0.0,,,,,0.0,0.0,0.1,0.5,0.6,1.7999999999999998,0.2571428571428571,,2.0,1.8000000000000007,1.8000000000000007,,,,,2.5,1.8000000000000007,3.6,2.299999999999999,2.4,,0.0,0.0,0.3999999999999999,,,,,0.0,0.1,0.0,0.1,4.6,,1.5000000000000004,1.2999999999999996,4.6,,,,,1.0,1.4,1.3,3.671,22.87815237045288,1,2.5796186923980717
405,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,493934,,,0,0,-1,1,0.0,503,199,,,0,3,0.0,0.0,0,Kwadwo,0.0,,,,,,12,,,,2.370878219604492,1.9188495874404907,1.9212570190429688,2.221458196640014,2.532867431640625,2.165801763534546,2.2254419326782227,,2.076798915863037,2.3370554447174072,,,,,,,,0,0,,,,,,,,,,,,,0.0,520,199,False,0.0,516,197,0,Ankle injury - Unknown return date,2021-11-05T13:00:12.215152Z,44,0,0,,0,,493934.jpg,0.0,0,0,Baah,0.1,False,,i,18,57,Watford,0.0,482,193,0,8501,96,10660,384,,,,,0.0,5.100236724723469,0.0,Baah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.441041588783264,0,2.67063307762146
450,40.855,3.714090909090909,5,1.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8,3.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,184,100.0,100.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230251,7.0,,1,-1,3,-3,162.3,71,8,1.0,,3,4,4.8,4.3,14,Emmanuel,5.3,3.176,3.714090909090909,3.714090909090909,4.746,11.0,12,,,,3.9244754314422607,3.140663385391236,3.3034801483154297,3.4617044925689697,4.11131763458252,3.513226270675659,3.5211660861968994,,3.362813949584961,3.559011936187744,,,,,,,,14,4,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,80.3,25,8,False,274.0,28,3,828,,2021-10-23T17:30:10.923654Z,53,0,0,,0,,230251.jpg,4.9,0,0,Dennis,10.1,False,,a,18,57,Watford,367.0,16,10,54,1783828,166021,1134908,9035,0.7007718696397941,0.5992452830188679,0.8954716981132077,1.6132979980077453,1.0,6.81786892549047,10.2,Dennis,1.2,3.6,0.1,,0.0,0.3999999999999999,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.6,3.8,0.34545454545454546,1.1,2.0,1.8000000000000007,1.8000000000000007,1.5,0.8999999999999999,2.0,1.0,2.5,1.8000000000000007,3.6,2.299999999999999,10.4,0.8,,0.0,0.2000000000000001,0.0999999999999999,0.0,0.0999999999999999,0.1,0.7,0.0,0.0,0.5999999999999999,7.542000000000001,9.271,,2.0,7.542000000000001,3.0,1.0,1.4,2.4000000000000004,3.8,1.0,2.0,7.441999999999998,36.13470530509949,6,4.236845970153809
454,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,467311,,,0,0,0,0,0.0,459,175,,,0,2,0.0,0.0,0,Matthew,0.0,,,,,,12,,,,2.617717027664185,1.865885019302368,1.8682924509048464,2.452238082885742,3.14165472984314,2.4371871948242188,2.4968273639678955,,2.2105884552001958,2.7478015422821045,,,,,,,,0,0,,,,,,,,,,,,,0.0,480,176,False,0.0,477,176,0,Joined Cheltenham Town on a season-long loan - Expected back 01 Jul,2021-08-30T13:00:10.587558Z,40,0,0,,0,,467311.jpg,0.0,0,0,Pollock,0.3,False,,u,18,57,Watford,0.0,425,160,0,6812,0,43971,558,,,,,0.0,6.291813105344772,0.0,Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.16725242137909,0,3.3290605545043945
467,8.23559380650459,1.372598967750765,0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,52,0.0,0.0,0.9355938065045906,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227560,,,0,0,-1,1,31.8,263,146,,,0,3,0.0,0.0,0,Oghenekaro Peter,0.0,1.210476235744303,1.399651031137287,1.399651031137287,,6.0,12,,,,1.9629120826721191,1.7305455207824707,1.7144548892974854,1.9607611894607544,2.17429256439209,2.0141360759735107,2.0141360759735107,,1.8757424354553225,2.185389995574951,,,,,,,,6,0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,8.9,336,153,False,46.4,317,133,369,Thigh injury - Expected back 26 Feb,2021-09-30T11:30:14.124407Z,44,0,0,,0,,227560.jpg,1.2,0,0,Etebo,0.1,False,,i,18,57,Watford,10.0,326,162,7,26672,175,33656,475,0.31195431085244657,0.2751082353964325,,0.6543608828937358,0.0,4.532824781807986,1.6,Etebo,0.1,0.3,0.0,,,,0.0,0.1,0.0,0.0,0.0,,,,0.0,0.1,0.016666666666666666,1.1,2.0,1.8000000000000007,1.8000000000000007,1.5,0.8999999999999999,2.0,1.0,2.5,1.8000000000000007,3.6,2.299999999999999,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,1.3328710836980795,,,,2.22313016014843,1.7065696597405993,1.1353352832366128,1.0,1.0,,,,19.94442903995514,3,2.312058210372925
468,44.913,4.491300000000001,3,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,3.0,166,100.0,100.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78007,,,0,0,1,-1,186.2,60,7,,,2,4,2.5,2.0,6,Joshua,3.0,4.779222222222222,4.4913,4.4913,6.3,10.0,12,,,,4.3763580322265625,3.3459668159484863,3.2061591148376465,3.814777374267578,4.534058570861816,3.728235721588135,3.874238967895508,,3.604018688201904,3.882943391799927,,,,,,,,9,4,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,78.3,29,10,False,231.8,62,5,726,,2021-10-02T17:30:10.652169Z,56,0,0,,0,,78007.jpg,4.5,0,0,King,4.3,False,,a,18,57,Watford,364.0,17,11,45,494022,55137,189674,13192,0.8020178571428573,0.8534325396825396,1.125,1.8979206521310936,0.5,6.952177584171295,8.0,King,1.8,5.4,,0.5,0.1,0.0,0.3,0.1,0.0,0.4,0.3999999999999999,0.0,,0.0,4.3,6.1,0.61,,2.0,1.8000000000000007,1.8000000000000007,1.5,0.8999999999999999,2.0,1.0,2.5,1.8000000000000007,3.6,2.299999999999999,17.2,,0.5,0.4000000000000003,0.5999999999999996,0.0,0.0,0.1,0.5,0.0999999999999999,0.0,,2.1,4.399999999999999,,5.5,2.9000000000000017,4.399999999999999,1.9,2.3000000000000003,1.4,8.742,4.371,1.0,,12.4,38.93219447135925,2,4.5654377937316895
469,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,243569,,,0,0,0,0,0.0,545,68,,,0,4,0.0,0.0,0,Adedapo,0.0,,,,,,12,,,,2.497624397277832,1.9188495874404907,1.9212570190429688,2.3324997425079346,2.643909215927124,2.276843309402466,2.3364834785461426,,2.1420438289642334,2.4381003379821777,,,,,,,,0,0,,,,,,,,,,,,,0.0,558,68,False,0.0,556,67,0,Season long loan to AFC Wimbledon,2021-08-10T08:33:41.561267Z,45,0,0,,0,,243569.jpg,0.0,0,0,Awokoya-Mebude,0.1,False,,u,18,57,Watford,0.0,529,66,0,0,0,12586,134,,,,,0.0,5.186427884631687,0.0,Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.33892548084259,0,2.8313145637512207
472,16.471,1.830111111111111,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,80,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244716,2.0,,0,0,0,0,140.3,89,9,6.0,,0,4,0.5,0.0,1,Juan Camilo,1.0,1.8672857142857144,1.830111111111111,1.830111111111111,2.2142000000000004,9.0,12,,,,2.235660552978516,1.9792214632034304,1.9560316801071167,2.219082832336426,2.378431797027588,2.226016044616699,2.226016044616699,,2.124418258666992,2.322530746459961,,,,,,,,12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,34.4,145,30,False,94.4,240,30,394,,,50,0,0,,0,,244716.jpg,2.1,0,0,Hernández Suárez,1.5,False,,a,18,57,Watford,109.0,126,41,19,315435,2056,273455,6441,0.3660222222222222,0.3734571428571429,0.44284000000000007,0.818450570164423,0.2,4.4413388729095455,3.8,Cucho,0.7,2.1,0.0,0.0,0.0,0.2999999999999999,0.0,0.0,0.0,,,,0.0,0.4,0.4,1.1,0.12222222222222223,1.1,2.0,1.8000000000000007,1.8000000000000007,1.5,0.8999999999999999,2.0,1.0,2.5,1.8000000000000007,3.6,2.299999999999999,1.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,,,0.1,0.0999999999999999,1.9,2.4,1.4,1.0,1.9,1.0,1.0,1.0,,,,2.4,4.371,22.20669436454773,0,2.5392849445343018
495,22.359323010840985,2.2359323010840986,0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,100.0,0.0,1.559323010840984,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69143,,,0,0,0,0,46.8,231,135,2.0,,0,3,-0.5,0.0,0,Juraj,0.0,2.3205983342913816,2.271825609232052,2.271825609232052,1.7320541844070738,10.0,12,,,,2.414743185043335,2.1895692348480225,2.2236311435699463,2.4246666431427,2.5322487354278564,2.4315998554229736,2.4315998554229736,,2.336813449859619,2.4612486362457275,,,,,,,,15,1,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.2,181,86,False,139.8,167,56,849,,2021-11-07T23:30:12.487775Z,55,0,0,,0,,69143.jpg,2.1,1,0,Kucka,0.0,False,,a,18,57,Watford,115.0,121,62,21,5054,186,6508,192,0.40653314565165427,0.4219269698711603,0.31491894261946796,0.9534047366275565,0.0,4.366467605937611,3.8,Kucka,0.1,0.3,,0.0,0.0,,,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.1,1.2000000000000002,0.12000000000000002,1.1,2.0,1.8000000000000007,1.8000000000000007,1.5,0.8999999999999999,2.0,1.0,2.5,1.8000000000000007,3.6,2.299999999999999,5.5,,0.0,0.1,,,0.1999999999999999,0.0,0.2,0.0999999999999999,0.0,0.0,0.4,,,1.1353352832366128,-0.3347011117784131,,,3.406569659740599,2.135335283236613,3.6678794411714426,2.5820849986238987,2.1652988882215864,2.0273237224472926,4.100258843722804,24.01557183265686,2,2.569451093673706
557,7.723729204336394,1.9309323010840984,0,,,0.0,,,,,,0.0,0.0,,0.0,0,,,0.0,,,,,,0.0,0.0,,0.0,16,100.0,75.0,0.6237292043363937,0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,130036,4.0,,0,0,0,0,51.5,218,127,,,0,3,0.2,-0.2,0,Ozan,0.7,1.8413894329860976,1.8413894329860976,1.8413894329860976,2.132778865972196,4.0,12,,,,2.058685779571533,1.6938234567642212,1.6962310075759888,1.8768510818481443,2.258608818054199,1.883784294128418,1.883784294128418,,1.7889976501464844,2.031743049621582,,,,,,,,4,0,,,0.0,,,,,,0.0,0.0,,0.0,8.3,339,155,False,18.0,368,158,227,,2021-11-17T16:00:16.040841Z,50,0,0,,0,,130036.jpg,1.5,0,0,Tufan,0.0,False,,a,18,57,Watford,17.0,308,158,6,1504,42,1400,40,0.3861864602168197,0.3682778865972195,0.42655577319443916,0.863539177034827,0.1,3.909117650985718,1.2,Tufan,0.2,0.6000000000000001,,,0.0,,,,,,0.2,0.0,,0.0,0.1,0.30000000000000004,0.07500000000000001,,2.0,1.8000000000000007,1.8000000000000007,,,,,2.5,1.8000000000000007,3.6,2.299999999999999,0.5,,,0.0,,,,,,0.0,0.1,,0.0,,,,2.1652988882215864,,,,,,1.6,1.5,,2.100258843722804,19.54558825492859,0,2.3730788230896
574,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,19838,,,0,0,0,0,0.0,423,13,,,0,1,-0.5,-1.0,0,Robert,0.0,,,,,,12,,,,3.1737968921661377,2.58227801322937,2.5846850872039795,3.07886290550232,3.5003018379211426,2.977719306945801,3.230990171432495,,2.643582582473755,3.277597665786743,,,,,,,,0,0,,,,,,,,,,,,,0.0,446,36,False,0.0,443,36,0,,,40,0,0,,0,,19838.jpg,0.0,0,0,Elliot,0.7,False,,a,18,57,Watford,0.0,387,6,0,68401,369,30178,896,,,,,0.0,7.675407409667969,0.0,Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.701629638671875,0,3.651815176010132
618,6.871187613009181,2.2903958710030605,0,,,0.0,0.0,,,,,,,,,0,,,0.0,0.0,,,,,,,,,27,,,1.871187613009181,0,,0.0,0.0,0.0,,,,,,,,,52775,,,0,0,0,0,10.7,339,119,,,0,2,0.8,0.3,2,Nicolas,1.3,2.661195552886346,2.661195552886346,2.661195552886346,2.661195552886346,3.0,12,,,,2.167797327041626,1.7897660732269287,1.7921736240386963,2.0903778076171875,2.7001564502716064,2.1843583583831787,2.1843583583831787,,1.947353959083557,2.454002857208252,,,,,,,,2,0,,,0.0,0.0,,,,,,,,,3.5,386,136,False,23.4,357,132,167,,,45,0,0,,0,,52775.jpg,1.7,0,0,Nkoulou,0.0,False,,a,18,57,Watford,0.0,488,191,5,452,104,237,56,0.5089768602229023,0.591376789530299,0.591376789530299,1.0797029679919554,0.3,4.932868189281887,1.1,Nkoulou,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,2.0,1.8000000000000007,1.8000000000000007,,,,,,,,2.299999999999999,0.0,,,0.0,0.0,,,,,,,,,2.661195552886346,,,2.661195552886346,2.661195552886346,,,,,,,,,22.197906851768494,0,2.8875620365142822
128,26.2129211796932,3.2766151474616496,0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2,,0.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,142,100.0,100.0,11.012921179693196,2,,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,103192,,,0,0,-1,1,4.3,361,130,,,0,2,3.2,4.2,2,Kurt,3.7,3.26714281667504,3.26714281667504,3.26714281667504,3.916208592145823,8.0,12,,,,3.148089408874512,4.015289783477783,3.032158851623535,4.209645748138428,4.209645748138428,4.390704154968262,3.713809013366699,,4.318699836730957,3.71433687210083,,,,,,,,9,1,,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,24.4,223,70,False,191.0,103,39,720,,2021-08-27T14:00:14.022296Z,54,0,0,,0,,103192.jpg,3.5,0,0,Zouma,1.8,False,,a,19,21,West Ham,48.0,231,62,28,129623,7381,124200,9208,0.6067805828632684,0.6050264475324147,0.7252238133603376,1.4100306553388808,0.7,7.159457824848316,5.2,Zouma,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.025,,0.5999999999999996,1.4000000000000004,1.200000000000001,,,,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,1.2000000000000002,,0.0,0.1,0.0,,,,0.0,0.0,0.1,0.0,0.0,3.204776847648807,,4.195246544376106,2.586387855766425,3.204776847648807,,,,1.6611955528863462,3.204776847648808,1.690127172136051,5.797315856468885,3.797315856468888,38.66107225418091,1,3.9086928367614746
406,4.208307573730825,2.1041537868654125,0,,,,,0.0,,,0.0,,,,,0,,,,,0.0,,,0.0,,,,,-3,100.0,100.0,0.6883075737308247,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18073,,,0,0,-1,1,0.0,481,193,,,0,3,-0.5,0.5,0,Mark,0.0,3.0,2.0,2.0,,2.0,12,,,,1.7790693044662476,1.8987648487091064,1.7766618728637695,2.498964548110962,2.498964548110962,3.1556921005249023,1.7842116355895996,,3.067837715148926,1.837586522102356,,,,,,,,0,0,,,,,0.0,,,0.0,,,,,2.1,396,179,False,3.6,414,183,3,,2021-10-17T20:30:14.287072Z,44,0,1,1.0,0,,18073.jpg,0.0,0,0,Noble,0.9,False,,a,19,21,West Ham,17.0,303,156,0,84753,2742,79279,3532,0.47821676974213917,0.6818181818181818,,1.0031159588978071,0.0,5.171085054224187,0.0,Noble,0.0,0.0,,,,,0.0,,,0.0,,,,,0.8,0.8,0.4,,0.5999999999999996,1.4000000000000004,1.200000000000001,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,3.52,,,,,0.0,,,0.8,,,,,,,,,,1.0,,,3.0,,,,,22.752774238586422,0,2.4550211429595947
407,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,32259,,,0,0,-1,1,0.0,483,39,,,0,1,-0.5,0.5,0,Darren,0.0,,,,,,12,,,,2.9301390647888184,3.43232536315918,2.7356514930725098,3.716711044311523,3.716711044311523,3.852412462234497,3.1672728061676025,,3.716711044311523,3.2075600624084477,,,,,,,,0,0,,,,,,,,,,,,,0.0,501,58,False,0.0,498,58,0,,,44,0,0,,0,,32259.jpg,0.0,0,0,Randolph,0.1,False,,a,19,21,West Ham,0.0,456,33,0,2231,39,7468,144,,,,,0.0,7.760968695987354,0.0,Randolph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.14826226234436,0,3.672767877578736
408,44.51938176953979,3.709948480794983,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,201,,,16.519381769539795,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,37096,,,0,0,0,0,0.0,591,66,,,0,1,1.8,2.8,3,Lukasz,2.3,3.972079960503484,3.7920419431058456,3.7920419431058456,4.396208592145823,12.0,12,,,,3.316244840621948,4.000267505645752,3.1878015995025635,4.408135890960693,4.408135890960693,4.625552177429199,3.909678220748901,,4.517189979553223,3.931119918823242,,,,,,,,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,207,10,False,269.0,34,10,1080,,,50,0,0,,0,,37096.jpg,3.3,0,34,Fabianski,2.2,False,,a,19,21,West Ham,0.0,583,62,40,124234,2210,125185,5953,0.7419896961589967,0.7944159921006968,0.8792417184291645,1.6591393992159311,0.5,8.121441507339478,8.0,Fabianski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.5999999999999996,1.4000000000000004,1.200000000000001,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204776847648807,1.9863878557664256,4.195246544376106,2.9863878557664254,4.204776847648807,3.797315856468886,2.9863412151656386,3.797315856468886,3.661195552886346,4.204776847648808,3.0901271721360506,3.797315856468885,6.797315856468888,40.60720753669739,0,4.303081512451172
