id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 4,value,valuePoints metric
343,1,3,114,100.0,100.0,1,80607,0,0,-4,4,215.0,0,3,1.0,0.5,1,Christian,0.5,13,1,47.4,False,135.8,729,,2019-10-17T12:30:20.804778Z,86,0,0,0,80607.jpg,2.3,0,0,Eriksen,2.9,False,,a,17,6,126.0,28,125114,618,400340,4535,0.1,3.3,Eriksen,3,12.173913043478262,34.33884999581086,2.8206912496558925,1.3144434543804948,0.3279873546111503,0.9618477328296074
344,1,8,170,100.0,100.0,1,108823,1,-1,1,-1,138.4,1,3,8.5,8.0,9,Bamidele,8.0,9,5,60.6,False,267.2,629,,2019-08-04T16:30:15.610370Z,86,0,0,0,108823.jpg,6.4,0,0,Alli,9.2,False,,a,17,6,199.0,51,643870,324627,65761,5058,0.9,5.9,Alli,1,7.96875,38.10186955640968,4.781411081588665,6.5902384870538375,0.5559780327428681,1.630447646162432
345,1,0,100,,,0,95715,0,0,-5,5,106.7,0,3,3.3,2.8,2,Lucas,2.8,8,2,50.0,False,154.6,562,,,70,0,0,0,95715.jpg,2.5,0,0,Rodrigues Moura da Silva,4.0,False,,a,17,6,242.0,32,350733,8652,810412,18215,0.4,4.6,Lucas Moura,0,12.8,37.693241138452564,2.9447844639416063,2.9870779927147386,0.4206834948488009,1.1130239080394488
346,2,2,130,0.0,0.0,1,62974,0,0,-3,3,202.5,1,3,0.0,0.0,0,Erik,0.0,9,2,49.0,False,159.8,602,Hamstring injury - Unknown return date,2019-10-27T16:30:10.051580Z,57,0,0,0,62974.jpg,3.6,0,0,Lamela,1.3,False,,i,17,6,127.0,32,477365,22,490661,2952,0.0,5.6,Lamela,2,8.888888888888891,27.965573012814282,3.1461269639416067,,0.5519520989371239,1.317767574828828
347,0,0,159,,,1,157668,0,0,-2,2,154.9,0,3,1.7,1.2,1,Harry,1.2,18,0,35.7,False,167.8,926,,,53,0,0,0,157668.jpg,1.5,0,0,Winks,0.3,False,,a,17,6,34.0,21,15093,423,24282,826,0.2,4.0,Winks,4,14.0,26.15235749518249,1.8680255353701776,1.58220515913387,0.35245764818305236,0.8114184413374274
348,0,0,5,100.0,100.0,0,54756,0,0,-2,2,0.9,0,3,0.5,0.0,0,Victor,0.0,2,0,0.2,False,1.2,24,,2019-07-31T00:00:11.516279Z,48,0,0,0,54756.jpg,0.5,0,0,Wanyama,0.1,False,,a,17,6,0.0,1,4154,78,6500,143,0.0,0.2,Wanyama,1,2.0,1.4931939278832131,0.7465969639416065,,0.15554103415450135,0.3407733320964075
349,1,0,203,,,2,45268,0,0,-1,1,147.4,0,3,3.5,3.0,2,Moussa,3.0,20,1,42.9,False,158.4,1238,,,49,0,0,0,45268.jpg,2.4,0,0,Sissoko,1.8,False,,a,17,6,123.0,36,162496,3620,192623,3665,0.6,7.3,Sissoko,3,15.0,38.83575445912409,2.58905029727494,3.4566449592165984,0.5283776116887633,1.1696137023035493
350,0,0,40,100.0,100.0,0,93264,0,0,-1,1,41.3,0,3,1.7,1.2,0,Eric,1.2,8,0,13.8,False,66.8,372,,2019-08-30T12:30:13.952408Z,49,0,0,0,93264.jpg,1.4,0,0,Dier,0.2,False,,a,17,6,29.0,7,8850,232,13804,529,0.2,1.4,Dier,2,5.0,11.032984819708032,2.2065969639416068,2.4096483386665746,0.4503259110084911,0.9968388977239876
351,0,0,0,0.0,0.0,0,168764,0,0,0,0,0.0,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,False,0.0,0,Joined QPR on loan until the end of the season on 1/7. - Expected back 01 Jul,2019-07-02T09:00:13.289180Z,45,0,0,0,168764.jpg,0.0,0,0,Amos,0.0,False,,n,17,6,0.0,0,657,9,964,11,0.0,0.0,Amos,0,,,,,,
352,0,0,6,,,0,209042,0,0,-1,1,0.2,0,3,0.5,0.0,0,Oliver,0.0,0,0,0.5,False,5.0,2,,,44,0,0,0,209042.jpg,1.0,0,0,Skipp,0.5,False,,a,17,6,0.0,2,22594,191,31057,733,0.0,0.5,Skipp,0,2.0,2.4931939278832127,1.2465969639416066,,0.28331749180491056,0.5942917844927292
442,1,2,143,100.0,100.0,1,231372,0,0,-2,2,126.2,0,3,1.5,1.0,1,Tanguy,1.0,10,2,44.0,False,205.6,667,,2019-11-21T14:30:19.946482Z,58,0,0,0,231372.jpg,2.7,0,0,Ndombele,2.8,False,,a,17,6,108.0,32,579003,845,783043,5109,0.2,5.5,Ndombele,2,11.851851851851851,27.05943068375237,2.2831394639416067,1.9732070084592848,0.393644735162346,0.9480220617802069
509,0,0,0,,,0,447235,0,0,-1,1,0.0,0,4,0.5,0.0,0,Troy,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,447235.jpg,0.0,0,0,Parrott,0.8,False,,a,17,6,0.0,0,68045,628,77125,1599,0.0,0.0,Parrott,0,,,,,,
523,0,0,33,100.0,100.0,0,200826,0,0,-2,2,58.8,0,3,1.5,1.0,1,Giovani,1.0,3,0,10.4,False,27.0,160,,2019-09-08T18:00:18.298488Z,73,0,0,0,200826.jpg,1.1,0,0,Lo Celso,0.2,False,,a,17,6,18.0,9,10548,117,40631,348,0.1,1.2,Lo Celso,0,8.181818181818182,11.8176115231586,1.4443747417193844,1.5000159402508042,0.19785955366018965,0.5345870758956385
524,0,0,3,100.0,100.0,0,184349,0,0,-1,1,0.0,0,3,0.5,0.0,0,Ryan,0.0,0,0,0.2,False,2.0,1,,2019-08-09T13:00:15.120843Z,54,0,0,0,184349.jpg,1.0,0,0,Sessegnon,0.1,False,,a,17,6,0.0,1,1717,37,16871,114,0.0,0.2,Sessegnon,0,1.0,1.2465969639416066,1.2465969639416066,,0.230851289618816,0.5364499200865077
527,0,0,3,0.0,0.0,0,168566,0,0,0,0,0.0,0,3,0.0,0.0,0,Georges-KÃ©vin,0.0,0,0,1.8,False,0.0,2,Joined Besiktas on a permanent deal on 22/8,2019-08-22T12:30:17.630601Z,50,0,0,0,168566.jpg,1.0,0,0,Nkoudou,0.0,False,,u,17,6,18.0,1,1629,5,2368,13,0.0,0.2,Nkoudou,0,1.0,1.2465969639416066,1.2465969639416066,,0.24931939278832133,0.5574951103836573
543,0,0,0,,,0,175941,0,0,0,0,0.0,0,1,0.5,0.0,0,Alfie,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,175941.jpg,0.0,0,0,Whiteman,0.4,False,,a,17,6,0.0,0,29357,1036,9364,709,0.0,0.0,Whiteman,0,,,,,,
555,0,0,0,0.0,0.0,0,39215,-1,1,-2,2,0.0,0,1,0.0,0.0,0,Michel,0.0,0,0,0.0,False,0.0,0,Calf injury - Unknown return date,2019-11-21T14:30:20.107084Z,43,0,0,0,39215.jpg,0.0,0,0,Vorm,0.0,False,,i,17,6,0.0,0,2446,7,2032,79,0.0,0.0,Vorm,0,,,,,,
558,0,0,0,,,0,214572,0,0,0,0,0.0,0,1,0.5,0.0,0,Brandon,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,214572.jpg,0.0,0,0,Austin,0.1,False,,a,17,6,0.0,0,6834,579,2047,312,0.0,0.0,Austin,0,,,,,,
353,0,0,135,0.0,100.0,2,40868,0,0,-3,3,207.8,0,2,0.0,1.5,0,JosÃ©,2.0,25,0,42.8,False,159.8,974,Ankle injury - Unknown return date,2019-12-04T20:00:11.977301Z,47,0,0,0,40868.jpg,1.4,0,0,Holebas,0.9,False,,i,18,57,62.0,15,16944,33,217663,4273,0.4,3.2,Holebas,5,10.714285714285717,17.916310642683012,1.672188993317081,2.1854344416179123,0.3557848921951236,0.7713232660287059
354,0,1,111,100.0,0.0,3,85624,0,0,-2,2,2.3,0,2,0.8,0.0,0,Christian,0.8,6,0,16.0,False,147.0,604,,2019-11-28T17:30:21.062157Z,43,0,0,0,85624.jpg,3.0,1,0,Kabasele,0.2,False,,a,18,57,10.0,21,7220,133,13530,373,0.2,4.9,Kabasele,1,7.0,13.387989619886234,1.9125699456980327,-0.15015808237919434,0.4447837083018681,0.9223231282117311
355,0,0,44,,,1,155651,0,0,-2,2,50.2,0,2,0.2,-0.3,0,Adam,0.2,9,0,12.8,False,69.6,389,,,43,0,0,0,155651.jpg,1.3,0,0,Masina,0.1,False,,a,18,57,7.0,8,980,98,3376,81,0.0,1.9,Masina,2,6.153846153846152,8.157573292207678,1.3256056599837478,0.9734594834698922,0.30828038604273206,0.6392638145556343
356,0,0,62,,,0,20145,0,0,-3,3,1.3,0,2,1.0,0.5,1,Adrian,1.0,16,0,9.8,False,71.0,450,,,42,0,0,0,20145.jpg,0.5,0,0,Mariappa,0.2,False,,a,18,57,26.0,3,2825,269,11038,236,0.2,0.7,Mariappa,1,6.0,7.961133959902487,1.3268556599837475,,0.31591801428184463,0.6474392676851567
357,0,0,113,100.0,75.0,0,54484,0,0,-3,3,165.6,0,2,1.0,0.4,1,Francisco,1.0,25,0,34.6,False,148.0,835,,2019-11-30T20:30:19.965038Z,42,0,0,0,54484.jpg,0.7,0,0,FemenÃ­a Far,0.3,False,,a,18,57,31.0,8,15563,609,48936,598,0.2,1.9,Kiko FemenÃ­a,3,11.428571428571427,19.364064685528547,1.6943556599837477,1.9533201966797515,0.40341801428184465,0.8267609060894497
358,0,1,194,100.0,100.0,3,41338,-1,1,-2,2,9.5,0,2,2.2,1.7,1,Craig,2.2,19,0,25.3,False,212.6,1099,,2019-11-02T20:30:20.157564Z,43,0,0,0,41338.jpg,2.4,0,0,Cathcart,1.3,False,,a,18,57,30.0,31,19171,778,195255,2124,0.5,7.0,Cathcart,1,12.916666666666668,27.696885608123413,2.1442750148224574,1.6429854692952712,0.4986686080982459,1.034061234657484
359,1,7,148,0.0,0.0,4,52940,0,0,-2,2,108.4,1,2,0.0,0.0,0,Daryl,1.8,5,0,27.1,False,116.0,606,Knee injury - Unknown return date,2019-11-23T17:00:22.899461Z,43,1,0,0,52940.jpg,4.5,0,0,Janmaat,1.4,False,,i,18,57,46.0,36,168995,73,120804,21995,0.4,8.4,Janmaat,1,8.0,25.951645279869986,3.2439556599837482,4.432957839464446,0.7544082930194763,1.5643743324662445
360,0,0,0,0.0,0.0,0,220166,0,0,-1,1,0.0,0,2,0.0,0.0,0,Marc,0.0,0,0,0.0,False,0.0,0,Joined Leganes on loan until the end of the season on 25/7. - Expected back 01 Jul,2019-07-26T16:00:12.508474Z,39,0,0,0,220166.jpg,0.0,0,0,Navarro,0.4,False,,n,18,57,0.0,0,36899,1073,21552,1433,0.0,0.0,Navarro,0,,,,,,
361,0,0,3,0.0,0.0,0,41945,0,0,0,0,0.1,0,2,0.0,0.0,0,Sebastian,0.0,0,0,1.0,False,1.8,56,Knee injury - Unknown return date,2019-11-21T17:30:19.779527Z,40,0,0,0,41945.jpg,1.0,0,0,PrÃ¶dl,1.3,False,,i,18,57,8.0,1,48404,88,81489,2811,0.0,0.2,PrÃ¶dl,0,1.0,2.2268556599837477,2.2268556599837477,,0.5567139149959369,1.1134278299918738
362,0,0,24,100.0,100.0,0,41725,0,0,-3,3,28.8,0,4,0.8,0.3,2,Troy,0.8,7,0,11.2,False,25.2,300,,2019-08-22T16:30:07.834073Z,62,0,0,0,41725.jpg,1.8,0,0,Deeney,0.5,False,,a,18,57,58.0,7,19860,663,174787,614,0.1,1.1,Deeney,0,3.888888888888889,10.4,2.6742857142857144,1.6666666666666667,0.4313364055299539,1.0740189883610556
363,2,6,156,100.0,100.0,3,94924,0,0,-4,4,322.5,1,4,4.5,4.0,2,Gerard,4.5,22,2,99.3,False,225.0,1013,,2019-08-04T11:30:17.304977Z,61,0,0,0,94924.jpg,2.9,0,0,Deulofeu,2.4,False,,a,18,57,449.0,44,211387,3944,425587,17518,0.7,7.2,Deulofeu,2,15.172413793103447,49.3736,3.2541690909090915,3.0729765457450298,0.5334703427719822,1.3175745521090119
364,0,2,90,,,0,73426,-1,1,-4,4,113.1,0,4,1.8,1.3,1,Andre,1.8,15,2,43.7,False,96.8,658,,,56,0,0,0,73426.jpg,1.9,0,0,Gray,0.4,False,,a,18,57,236.0,27,36706,295,67055,955,0.3,4.8,Gray,1,14.210526315789476,34.2,2.4066666666666667,1.0800000000000007,0.4297619047619048,1.017002286523315
365,0,0,8,100.0,100.0,0,173514,0,0,-2,2,13.3,0,4,0.2,-0.3,1,Isaac,0.2,2,0,3.6,False,5.2,47,,2019-09-19T17:00:11.798096Z,48,0,0,0,173514.jpg,1.0,0,0,Success Ajayi,0.4,False,,a,18,57,17.0,3,17297,214,51290,452,0.0,0.6,Success,0,3.0,3.7,1.2333333333333334,1.0,0.2569444444444445,0.5629370729914208
366,0,10,265,,,3,9089,0,0,-2,2,10.1,1,1,3.5,3.0,2,Ben,3.5,30,0,39.7,False,368.4,1350,,,48,0,0,0,9089.jpg,3.4,0,49,Foster,2.0,False,,a,18,57,17.0,51,78126,2471,131320,4065,0.7,10.6,Foster,0,15.0,49.00283489975622,3.266855659983748,2.531353399368633,0.6805949291632809,1.4911087809054382
367,0,0,0,,,0,206882,0,0,-1,1,0.0,0,1,0.0,-0.5,0,Pontus,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,206882.jpg,0.0,0,0,Dahlberg,0.1,False,,a,18,57,0.0,0,1088,23,5006,103,0.0,0.0,Dahlberg,0,,,,,,
368,0,2,188,100.0,100.0,3,121599,0,0,-3,3,238.6,0,3,2.0,1.5,1,Abdoulaye,2.0,30,1,72.2,False,214.4,1330,,2019-08-22T16:30:07.847959Z,57,1,0,0,121599.jpg,2.3,0,0,DoucourÃ©,0.9,False,,a,18,57,268.0,35,30881,451,177323,2618,0.4,6.1,DoucourÃ©,3,15.217391304347828,42.68477696732947,2.8049996292816504,2.1259114235667327,0.49210519811958775,1.1748850574813763
369,0,0,70,100.0,100.0,3,61566,0,0,-4,4,163.5,0,3,0.2,-0.3,0,Roberto,0.2,10,1,44.3,False,101.2,737,,2019-11-08T22:00:16.287982Z,56,0,0,0,61566.jpg,2.0,0,0,Pereyra,0.7,False,,a,18,57,178.0,22,22416,215,231842,970,0.0,3.9,Pereyra,3,11.0,28.323853064955312,2.5748957331777547,1.241111832675685,0.45980280949602764,1.0880920421887412
370,1,3,113,,,3,108413,-1,1,-1,1,131.2,0,3,2.2,1.7,2,Will,2.2,19,1,41.1,False,149.8,839,,,54,0,0,0,108413.jpg,2.7,0,0,Hughes,0.4,False,,a,18,57,131.0,35,61699,126,59474,926,0.4,6.4,Hughes,2,12.962962962962965,39.06827667587326,3.0138384864245085,2.438351078551673,0.5581182382267608,1.296949585120121
371,0,2,120,0.0,0.0,1,43250,0,0,-1,1,178.8,0,3,0.0,0.0,0,Tom,0.0,17,1,47.5,False,121.4,645,Heel Injury - Unknown return date,2019-10-26T16:30:19.666204Z,49,0,0,0,43250.jpg,2.7,0,0,Cleverley,0.1,False,,i,18,57,174.0,24,21053,3,23764,487,0.0,4.9,Cleverley,0,8.888888888888888,28.693012577741666,3.2279639149959376,,0.6587681459175382,1.458245453745902
372,0,0,0,0.0,0.0,0,157775,0,0,-2,2,0.0,0,3,0.0,0.0,0,Ken,0.0,0,0,0.0,False,0.0,0,Joined Udinese on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T10:30:11.423152Z,48,0,0,0,157775.jpg,0.0,0,0,Sema,0.0,False,,n,18,57,0.0,0,419,13,2770,36,0.0,0.0,Sema,0,,,,,,
373,1,1,146,100.0,100.0,1,38439,0,0,-2,2,90.9,0,3,3.2,2.7,2,Etienne,3.2,26,0,27.1,False,138.4,892,,2019-10-06T10:30:12.338497Z,48,0,0,0,38439.jpg,2.3,0,0,Capoue,0.3,False,,a,18,57,41.0,23,13222,370,56596,465,0.7,4.8,Capoue,2,10.0,24.203939149959375,2.420393914995937,2.9808071279605564,0.5042487322908202,1.1047536210762636
374,0,0,35,100.0,100.0,0,89085,0,0,-1,1,26.2,0,3,0.2,-0.3,0,Nathaniel,0.2,5,0,8.5,False,42.8,247,,2019-08-08T17:00:14.660487Z,44,0,0,0,89085.jpg,1.4,0,0,Chalobah,0.2,False,,a,18,57,16.0,7,11424,188,15529,529,0.0,1.6,Chalobah,0,5.0,8.883569574979685,1.7767139149959368,1.1993479866808825,0.40379861704453107,0.8470151248703496
375,0,0,5,100.0,100.0,0,216058,0,0,-1,1,0.5,0,3,0.2,-0.3,1,Domingos,0.2,1,0,1.2,False,5.0,11,,2019-10-29T22:00:19.938793Z,44,0,0,0,216058.jpg,1.0,0,0,Quina,0.1,False,,a,18,57,7.0,2,5825,119,8486,125,0.0,0.5,Quina,0,2.0,2.8134278299918742,1.4067139149959371,1.6433380002812084,0.319707707953622,0.670624545859915
439,0,0,158,0.0,0.0,2,60232,0,0,-2,2,13.7,0,2,0.0,0.0,0,Craig,1.8,23,0,40.6,False,243.4,1068,Head injury - Expected back 14 Dec,2019-11-23T17:00:23.140909Z,48,0,0,0,60232.jpg,1.5,0,0,Dawson,0.2,False,,i,18,57,149.0,20,5922,4,16595,597,0.4,4.2,Dawson,3,13.333333333333336,25.158075466449965,1.8868556599837478,2.092780215831214,0.3930949291632808,0.8612278397744971
512,0,0,13,0.0,0.0,1,50175,0,0,-2,2,27.6,0,4,0.0,0.0,0,Danny,0.0,2,0,12.2,False,23.6,208,Hamstring injury - Unknown return date,2019-10-19T16:00:16.571131Z,58,0,0,0,50175.jpg,1.4,0,0,Welbeck,0.1,False,,i,18,57,72.0,7,10542,13,18201,132,0.0,1.2,Welbeck,0,5.0,10.5,2.1,,0.3620689655172414,0.8719775384642697
513,0,0,0,,,0,18656,0,0,-1,1,0.0,0,1,0.0,-0.5,0,Heurelho da Silva,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,18656.jpg,0.0,0,0,Gomes,0.2,False,,a,18,57,0.0,0,3727,57,7605,173,0.0,0.0,Gomes,0,,,,,,
525,0,0,42,100.0,100.0,0,232185,0,0,-3,3,50.7,0,3,2.5,2.0,2,IsmaÃ¯la,2.5,10,1,21.6,False,55.2,369,,2019-11-14T10:00:15.682126Z,62,0,0,0,232185.jpg,2.0,0,0,Sarr,0.1,False,,a,18,57,110.0,16,6647,359,25932,151,0.4,2.6,Sarr,0,8.0,17.453711319967493,2.1817139149959366,2.8199843832411062,0.35188934112837683,0.8761973933301398
542,0,0,12,,,0,96767,0,0,0,0,1.0,0,2,0.2,-0.3,0,Dimitri,0.2,6,0,1.0,False,8.0,57,,,40,0,0,0,96767.jpg,0.3,0,0,Foulquier,0.2,False,,a,18,57,0.0,1,15452,578,8126,545,0.0,0.2,Foulquier,0,3.333333333333333,3.0895188666124915,0.9268556599837476,,0.2317139149959369,0.4634278299918738
563,0,0,0,,,0,175353,0,0,0,0,0.0,0,3,0.0,-0.5,0,Ayotomiwa,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,175353.jpg,0.0,0,0,Dele-Bashiru,0.0,False,,a,18,57,0.0,0,156,36,78,32,0.0,0.0,Dele-Bashiru,0,,,,,,
376,0,5,156,100.0,100.0,2,55459,0,0,-3,3,66.6,2,2,3.5,4.0,0,Aaron,4.0,20,3,42.4,False,227.2,893,,2019-10-19T13:30:13.690920Z,47,0,0,0,55459.jpg,4.1,0,0,Cresswell,1.5,False,,a,19,21,130.0,41,199850,9439,136159,4844,0.9,8.7,Cresswell,3,10.0,26.748157991108126,2.6748157991108115,2.6477145938885824,0.569109744491662,1.2338005252042221
377,0,0,194,,,4,40669,0,0,0,0,14.9,0,2,3.0,3.5,1,Angelo,3.5,13,1,36.2,False,265.6,990,,,45,0,0,0,40669.jpg,3.4,0,0,Ogbonna,0.4,False,,a,19,21,83.0,37,25870,1106,24296,688,0.8,8.2,Ogbonna,2,10.882352941176471,23.95534840208825,2.2013022855972983,2.0427955736831738,0.4891782856882885,1.0377038490581973
378,1,3,111,100.0,100.0,2,105717,-1,1,-2,2,78.6,1,2,-0.3,0.2,0,Arthur,0.2,4,0,21.8,False,124.8,433,,2019-09-16T21:30:11.964684Z,43,0,0,0,105717.jpg,3.3,1,0,Masuaku,0.5,False,,a,19,21,14.0,20,87997,129,86754,1525,0.0,4.5,Masuaku,1,6.0606060606060606,16.1205321158231,2.659887799110812,1.6077508317700957,0.6185785579327471,1.2827117988998442
379,0,0,38,,,0,20658,0,0,-2,2,18.3,0,2,-0.5,0.0,0,Pablo,0.0,5,0,6.1,False,34.0,198,,,43,0,0,0,20658.jpg,1.2,0,0,Zabaleta,0.5,False,,a,19,21,8.0,6,11065,147,34331,637,0.0,1.4,Zabaleta,0,5.0,9.474078995554056,1.894815799110812,,0.44065483700251445,0.9137613184562827
380,1,2,209,100.0,100.0,4,81012,0,0,0,0,167.9,0,2,1.3,1.8,1,Ryan,1.8,21,0,45.8,False,236.8,1177,,2019-09-22T15:00:11.366711Z,45,0,0,0,81012.jpg,2.6,0,0,Fredericks,0.8,False,,a,19,21,52.0,36,108158,375,83033,2847,0.4,8.0,Fredericks,4,13.846153846153845,28.59578798768816,2.065251354666368,1.6967049711912856,0.4589447454814152,0.9735688251595284
381,0,2,172,100.0,100.0,3,219924,0,0,0,0,18.8,0,2,-0.3,0.2,0,Issa,0.2,23,0,29.2,False,182.2,1143,,2019-11-23T14:30:26.684183Z,45,0,0,0,219924.jpg,2.1,0,0,Diop,2.8,False,,a,19,21,91.0,27,230246,268,297623,9307,0.0,6.0,Diop,5,12.857142857142856,25.690488845710433,1.9981491324441447,0.9318744971886552,0.44403314054314325,0.9419365342488477
382,0,1,91,,,1,166640,0,0,-2,2,16.8,0,2,1.7,2.2,1,FabiÃ¡n,2.2,14,1,24.6,False,121.2,541,,,43,0,0,0,166640.jpg,2.4,0,0,Balbuena,0.3,False,,a,19,21,108.0,17,8552,459,21702,437,0.5,4.0,Balbuena,2,7.083333333333334,18.871611910368248,2.6642275638166937,2.5848536660985157,0.619587805538766,1.2848046192791642
383,0,0,0,100.0,100.0,0,48717,0,0,-1,1,0.0,0,2,-0.5,0.0,0,Winston,0.0,0,0,0.0,False,0.0,0,,2019-08-22T14:30:12.592809Z,39,0,0,0,48717.jpg,0.0,0,0,Reid,4.3,False,,a,19,21,0.0,0,191850,13069,239804,6135,0.0,0.0,Reid,0,,,,,,
384,0,0,0,,,0,222018,0,0,0,0,0.0,0,2,-0.5,0.0,0,Ben,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,222018.jpg,0.0,0,0,Johnson,1.4,False,,a,19,21,0.0,0,56141,457,65306,1671,0.0,0.0,Johnson,0,,,,,,
385,0,0,0,0.0,0.0,0,41464,0,0,0,0,0.0,0,4,0.0,0.0,0,Marko,0.0,0,0,0.0,False,0.0,0,Joined Shanghai SIPG on a permanent deal on 7/7,2019-07-23T08:30:10.476392Z,70,0,0,0,41464.jpg,0.0,0,0,Arnautovic,0.1,False,,u,19,21,0.0,0,880,10,7144,33,0.0,0.0,Arnautovic,0,,,,,,
386,0,2,27,0.0,0.0,0,43020,0,0,0,0,2.2,1,4,0.0,0.0,0,Javier,0.0,4,1,7.7,False,35.6,106,Joined Sevilla on a permanent deal on 2/9,2019-09-02T10:30:10.993084Z,60,0,0,0,43020.jpg,4.5,0,0,HernÃ¡ndez BalcÃ¡zar,0.4,False,,u,19,21,39.0,9,86823,11,140450,174,0.0,1.5,Chicharito,0,2.0,7.7,3.85,,0.6416666666666667,1.5717559182858727
387,0,0,0,0.0,0.0,0,209925,-1,1,-2,2,0.0,0,4,0.0,0.0,0,Alexandre Nascimento,0.0,0,0,0.0,False,0.0,0,Abdominal injury - Unknown return date,2019-08-16T18:30:15.371373Z,43,0,0,0,209925.jpg,0.0,0,0,Costa Silva,1.0,False,,i,19,21,0.0,0,59072,137,138434,1701,0.0,0.0,Xande Silva,0,,,,,,
388,0,4,135,0.0,0.0,3,37096,0,0,-1,1,0.0,2,1,0.0,0.0,0,Lukasz,0.0,8,0,14.5,False,145.8,573,Hip injury - Expected back 01 Jan,2019-09-28T16:00:17.571284Z,49,0,0,0,37096.jpg,4.6,0,20,Fabianski,2.1,False,,i,19,21,0.0,32,231759,57,431748,3636,0.0,6.5,Fabianski,0,6.956521739130436,23.99871860251,3.449815799110812,,0.7040440406348595,1.5584679190320065
389,1,0,29,75.0,75.0,1,57531,0,0,-1,1,45.7,0,3,1.3,1.7,0,Michail,2.2,3,1,32.8,False,71.4,245,Muscle injury - 75% chance of playing,2019-11-30T18:30:12.675900Z,69,0,0,0,57531.jpg,3.0,0,0,Antonio,0.7,False,,d,19,21,210.0,15,8439,444,64188,541,0.3,2.2,Antonio,0,5.0,15.955319748888517,3.191063949777704,4.397829708842122,0.4624730361996672,1.2148172840229912
390,3,0,195,100.0,100.0,5,101537,0,0,-3,3,306.7,0,3,1.3,1.8,2,Felipe Anderson,1.8,18,0,85.5,False,260.4,1006,,2019-08-10T16:30:08.726727Z,67,0,0,0,101537.jpg,2.7,0,0,Pereira Gomes,3.2,False,,a,19,21,287.0,38,136272,883,475813,5456,0.3,5.7,Felipe Anderson,1,14.074074074074073,46.33290003390842,3.292074476093493,2.1380070190626577,0.49135439941693926,1.2718393283102836
391,3,3,160,0.0,0.0,2,86934,0,0,-3,3,305.8,0,3,0.0,0.0,0,Manuel,0.2,12,0,59.2,False,150.0,730,Shoulder injury - Expected back 01 Jan,2019-11-09T17:30:13.315891Z,62,0,0,0,86934.jpg,2.9,0,0,Lanzini,0.8,False,,i,19,21,137.0,32,253716,11,296802,2069,0.0,5.2,Lanzini,0,11.034482758620687,35.19609875616776,3.1896464497777037,1.4593402106315665,0.5144591048028554,1.2809928404133426
392,1,8,156,,,3,56377,-1,1,-4,4,208.0,1,3,0.5,1.0,1,Andriy,1.0,14,3,64.0,False,188.0,805,,,56,0,0,0,56377.jpg,3.4,0,0,Yarmolenko,2.2,False,,a,19,21,244.0,48,593158,1473,479229,25243,0.2,8.4,Yarmolenko,2,14.117647058823529,44.765561643920506,3.170893949777703,1.3508508113022581,0.5662310624603042,1.3399472564737684
393,1,4,117,75.0,100.0,1,18987,0,0,-3,3,294.1,0,3,1.7,2.8,2,Robert,2.8,15,2,60.8,False,174.4,650,Knock - 75% chance of playing,2019-12-04T22:00:11.909655Z,52,0,0,0,18987.jpg,3.3,0,0,Snodgrass,0.4,False,,d,19,21,139.0,33,30308,248,26872,3764,0.5,6.3,Snodgrass,2,10.0,31.373839497777034,3.1373839497777034,2.9476924642977678,0.6033430672649429,1.3758338763988482
394,0,0,14,75.0,0.0,0,54102,0,0,-3,3,6.5,0,3,-0.2,0.0,0,Jack,0.0,4,0,1.4,False,5.0,174,Abdominal injury - 75% chance of playing,2019-11-22T23:30:19.447828Z,47,0,0,0,54102.jpg,1.0,0,0,Wilshere,0.2,False,,d,19,21,4.0,6,8469,10,32006,312,0.0,1.3,Wilshere,0,6.0,6.8622236986662175,1.1437039497777028,,0.24334126591014954,0.5275512932079157
395,0,0,224,,,4,204480,-1,1,-3,3,82.3,0,3,1.5,2.0,1,Declan,2.0,25,0,37.7,False,237.4,1350,,,47,0,0,0,204480.jpg,2.1,0,0,Rice,1.4,False,,a,19,21,59.0,31,51277,1141,130340,2927,0.4,6.6,Rice,3,14.76190476190476,30.421344020528,2.060800723971252,1.7400070055206642,0.4384682391428195,0.9505764906959999
