id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,prior,value,valuePoints_metric,games_played
259,0,4,194,,,2,58845,0,0,0,0,25.0,0,2,,,0,Ciaran,0.0,15,3,42.6,False,293.2,857,,,45,0,0,0,58845.jpg,3.8,0,0,Clark,0.2,False,,a,13,4,105.0,42,0,0,0,0,0.0,0.0,Clark,1,3.8,"[  3.37729235e-04   3.40948689e-04   3.44190228e-04 ...,   4.88523351e-07
   4.78640490e-07   4.68945836e-07]",0.8444444444444444,1.7913371790059203,9.522222222222222
260,0,0,65,,,1,196118,0,0,0,0,66.8,0,4,,,0,Yoshinori,0.0,10,1,27.4,False,71.8,514,,,55,0,0,0,196118.jpg,1.4,0,0,Muto,0.2,False,,a,13,4,140.0,24,0,0,0,0,0.0,0.0,Muto,1,1.4,"[  2.05750630e-03   2.06469438e-03   2.07185578e-03 ...,   2.26232439e-09
   2.20329788e-09   2.14575780e-09]",0.2545454545454545,0.5969620057957092,5.711111111111111
261,0,3,89,0.0,,1,61316,0,0,0,0,35.9,0,4,,,0,Jose Luis,0.0,15,2,44.6,False,121.4,586,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,50,0,0,0,61316.jpg,1.9,0,0,Mato Sanmartín,0.1,False,,u,13,4,290.0,30,0,0,0,0,0.0,0.0,Joselu,1,1.9,"[  1.53125424e-03   1.53852577e-03   1.54579318e-03 ...,   7.51751193e-09
   7.33052930e-09   7.14801877e-09]",0.38,0.8497058314499201,6.511111111111111
262,0,10,647,,,11,67089,0,0,0,0,0.0,0,1,,,0,Martin,0.0,48,0,78.4,False,783.6,3420,,,50,0,0,0,67089.jpg,3.4,0,96,Dubravka,1.1,False,,a,13,4,0.0,131,0,0,0,0,0.0,0.0,Dubravka,1,3.4,"[  4.92063126e-04   4.96257286e-04   5.00474683e-04 ...,   2.15024031e-07
   2.10463511e-07   2.05994567e-07]",0.6799999999999999,1.520526224699857,38.0
263,0,0,0,,,0,59735,0,0,0,0,0.0,0,1,,,0,Karl,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,59735.jpg,0.0,0,0,Darlow,0.2,False,,a,13,4,0.0,0,0,0,0,0,0.0,0.0,Darlow,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
264,0,0,0,0.0,,0,155503,0,0,0,0,0.0,0,1,,,0,Frederick,0.0,0,0,0.0,False,0.0,0,Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-01T10:00:13.686109Z,40,0,0,0,155503.jpg,0.0,0,0,Woodman,1.4,False,,n,13,4,0.0,0,0,0,0,0,0.0,0.0,Woodman,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.5,1.0,0.0
266,2,0,107,,,3,179018,0,0,0,0,189.8,0,3,,,0,Miguel,0.0,11,0,54.6,False,121.4,758,,,60,0,0,0,179018.jpg,2.8,0,0,Almirón,0.9,False,,a,13,4,235.0,28,0,0,0,0,0.0,0.0,Almirón,0,2.8,"[  8.14076825e-04   8.19785107e-04   8.25512777e-04 ...,   5.90684842e-08
   5.77290215e-08   5.64185226e-08]",0.4666666666666666,1.1430952132988164,8.422222222222222
267,1,0,175,100.0,,6,104953,0,0,0,0,273.0,0,3,,,0,Christian,0.0,18,1,82.3,False,218.8,1481,,2019-07-30T15:00:09.294312Z,55,0,0,0,104953.jpg,2.0,0,0,Atsu,0.1,False,,a,13,4,331.0,55,0,0,0,0,0.0,0.0,Atsu,2,2.0,"[  1.43696803e-03   1.44415281e-03   1.45133723e-03 ...,   9.51560819e-09
   9.28124705e-09   9.05243170e-09]",0.36363636363636365,0.8528028654224418,16.455555555555556
268,1,1,197,,,4,76542,0,0,0,0,258.4,0,3,,,0,Sung-yueng,0.0,20,0,46.7,False,163.2,1298,,,50,0,0,0,76542.jpg,2.1,0,0,Ki,0.1,False,,a,13,4,45.0,38,0,0,0,0,0.0,0.0,Ki Sung-yueng,2,2.1,"[  1.34636385e-03   1.35343393e-03   1.36050712e-03 ...,   1.20258148e-08
   1.17325622e-08   1.14461745e-08]",0.42000000000000004,0.9391485505499118,14.422222222222222
269,1,2,170,,,5,50232,0,0,0,0,351.7,0,3,,,0,Jonjo,0.0,13,1,73.2,False,226.2,943,,,50,0,0,0,50232.jpg,2.4,0,0,Shelvey,0.3,False,,a,13,4,154.0,39,0,0,0,0,0.0,0.0,Shelvey,1,2.4,"[  1.09658275e-03   1.10316824e-03   1.10976553e-03 ...,   2.40370601e-08
   2.34685051e-08   2.29128253e-08]",0.48,1.0733126291998991,10.477777777777778
270,1,1,117,100.0,,3,180135,0,0,0,0,71.8,0,3,,,0,Sean,0.0,9,1,30.9,False,130.4,686,,2019-06-25T11:30:07.229329Z,50,0,0,0,180135.jpg,2.9,0,0,Longstaff,0.8,False,,a,13,4,106.0,26,0,0,0,0,0.0,0.0,Longstaff,2,2.9,"[  7.52201835e-04   7.57665644e-04   7.63150062e-04 ...,   7.36185818e-08
   7.19671644e-08   7.03510328e-08]",0.58,1.296919426949878,7.622222222222222
271,4,5,306,,,7,153127,0,0,0,0,298.8,0,3,,,0,Isaac,0.0,25,1,94.4,False,412.0,1857,,,45,0,0,0,153127.jpg,2.8,1,0,Hayden,8.0,False,,a,13,4,232.0,69,0,0,0,0,0.0,0.0,Hayden,3,2.8,"[  8.14076825e-04   8.19785107e-04   8.25512777e-04 ...,   5.90684842e-08
   5.77290215e-08   5.64185226e-08]",0.6222222222222222,1.3199326582148887,20.633333333333333
466,0,0,0,,,0,180974,0,0,0,0,0.0,0,4,,,0,Joelinton Cássio,0.0,0,0,0.0,False,0.0,0,,,60,0,0,0,180974.jpg,0.0,0,0,Apolinário de Lira,2.6,False,,a,13,4,0.0,0,0,0,0,0,0.0,0.0,Joelinton,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.3333333333333333,0.816496580927726,0.0
482,0,0,0,75.0,,0,58771,0,0,0,0,0.0,0,3,,,0,Jack,0.0,0,0,0.0,False,0.0,0,Groin Injury - 75% chance of playing,2019-08-05T09:00:18.473094Z,45,0,0,0,58771.jpg,0.0,0,0,Colback,0.1,False,,d,13,4,0.0,0,0,0,0,0,0.0,0.0,Colback,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
483,1,0,50,0.0,,1,114243,0,0,0,0,31.1,0,3,,,0,Jacob,0.0,8,0,10.7,False,53.6,296,Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T16:30:11.441250Z,50,0,0,0,114243.jpg,1.8,0,0,Murphy,0.0,False,,n,13,4,22.0,16,0,0,0,0,0.0,0.0,Murphy,0,2.0,"[  1.62921755e-03   1.63654510e-03   1.64386450e-03 ...,   5.92984414e-09
   5.78090606e-09   5.63556793e-09]",0.4,0.8944271909999159,3.2888888888888888
498,0,0,0,,,0,92159,0,0,0,0,0.0,0,2,,,0,Jetro,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,92159.jpg,0.0,0,0,Willems,0.2,False,,a,13,4,0.0,0,0,0,0,0,0.0,0.0,Willems,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
499,0,0,0,,,0,155513,0,0,0,0,0.0,0,3,,,0,Rolando,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,155513.jpg,0.0,0,0,Aarons,0.0,False,,a,13,4,0.0,0,0,0,0,0,0.0,0.0,Aarons,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4,0.8944271909999159,0.0
500,0,0,0,,,0,170137,0,0,0,0,0.0,0,3,,,0,Allan,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,170137.jpg,0.0,0,0,Saint-Maximin,0.6,False,,a,13,4,0.0,0,0,0,0,0,0.0,0.0,Saint-Maximin,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.36363636363636365,0.8528028654224418,0.0
519,0,0,0,,,0,111773,0,0,0,0,0.0,0,2,,,0,Emil,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,111773.jpg,0.0,0,0,Krafth,0.0,False,,a,13,4,0.0,0,0,0,0,0,0.0,0.0,Krafth,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
520,0,0,10,,,0,40142,0,0,0,0,51.4,0,4,,,0,Andy,0.0,7,0,25.8,False,41.8,454,,,55,0,0,0,40142.jpg,1.0,0,0,Carroll,0.1,False,,a,13,4,169.0,12,0,0,0,0,0.0,0.0,Carroll,2,1.0,"[  2.54256715e-03   2.54889966e-03   2.55518406e-03 ...,   8.44569979e-10
   8.21712106e-10   7.99452883e-10]",0.18181818181818182,0.4264014327112209,5.044444444444444
272,0,0,0,0.0,,0,84384,0,0,0,0,0.0,0,2,,,0,Timm,0.0,0,0,0.0,False,0.0,0,Hip injury - Expected back 17 Aug,2019-08-02T13:30:09.149762Z,45,0,0,0,84384.jpg,0.0,0,0,Klose,0.2,False,,i,14,45,0.0,0,0,0,0,0,0.0,0.0,Klose,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
273,0,0,0,100.0,,0,198826,0,0,0,0,0.0,0,2,,,0,Ben,0.0,0,0,0.0,False,0.0,0,,2019-07-15T10:00:11.392489Z,45,0,0,0,198826.jpg,0.0,0,0,Godfrey,0.3,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Godfrey,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
274,0,0,0,,,0,232980,0,0,0,0,0.0,0,2,,,0,Maximillian,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,232980.jpg,0.0,0,0,Aarons,3.3,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Aarons,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
275,0,0,0,0.0,,0,192303,0,0,0,0,0.0,0,2,,,0,Christoph,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-07-10T12:00:11.279736Z,45,0,0,0,192303.jpg,0.0,0,0,Zimmermann,0.0,False,,i,14,45,0.0,0,0,0,0,0,0.0,0.0,Zimmermann,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
276,0,0,0,,,0,194799,0,0,0,0,0.0,0,2,,,0,Jamal,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,194799.jpg,0.0,0,0,Lewis,0.2,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Lewis,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
277,0,0,0,,,0,83428,0,0,0,0,0.0,0,2,,,0,Grant,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,83428.jpg,0.0,0,0,Hanley,2.7,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Hanley,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.5,1.0,0.0
278,0,0,0,,,0,57127,0,0,0,0,0.0,0,4,,,0,Teemu,0.0,0,0,0.0,False,0.0,0,,,65,0,0,0,57127.jpg,0.0,0,0,Pukki,3.0,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Pukki,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.3076923076923077,0.7844645405527362,0.0
279,0,0,0,,,0,179587,0,0,0,0,0.0,0,4,,,0,Dennis,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,179587.jpg,0.0,0,0,Srbeny,0.1,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Srbeny,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.36363636363636365,0.8528028654224418,0.0
280,0,0,0,,,0,20480,0,0,0,0,0.0,0,1,,,0,Tim,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,20480.jpg,0.0,0,0,Krul,1.3,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Krul,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
281,0,0,0,,,0,18499,0,0,0,0,0.0,0,1,,,0,Michael,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,18499.jpg,0.0,0,0,McGovern,4.9,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,McGovern,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.5,1.0,0.0
282,0,0,0,,,0,37614,0,0,0,0,0.0,0,3,,,0,Mario,0.0,0,0,0.0,False,0.0,0,,,65,0,0,0,37614.jpg,0.0,0,0,Vrancic,0.3,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Vrancic,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.3076923076923077,0.7844645405527362,0.0
283,0,0,0,,,0,195546,0,0,0,0,0.0,0,3,,,0,Emiliano,0.0,0,0,0.0,False,0.0,0,,,60,0,0,0,195546.jpg,0.0,0,0,Buendía,0.5,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Buendía,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.3333333333333333,0.816496580927726,0.0
284,0,0,0,,,0,89470,0,0,0,0,0.0,0,3,,,0,Onel,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,89470.jpg,0.0,0,0,Hernández,0.3,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Hernández,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.36363636363636365,0.8528028654224418,0.0
285,0,0,0,,,0,71738,0,0,0,0,0.0,0,3,,,0,Marco,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,71738.jpg,0.0,0,0,Stiepermann,0.1,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Stiepermann,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.36363636363636365,0.8528028654224418,0.0
286,0,0,0,,,0,78607,0,0,0,0,0.0,0,3,,,0,Kenny,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,78607.jpg,0.0,0,0,McLean,0.1,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,McLean,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4,0.8944271909999159,0.0
287,0,0,0,,,0,193111,0,0,0,0,0.0,0,3,,,0,Todd,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,193111.jpg,0.0,0,0,Cantwell,0.4,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Cantwell,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
288,0,0,0,,,0,87396,0,0,0,0,0.0,0,3,,,0,Moritz,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,87396.jpg,0.0,0,0,Leitner,0.3,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Leitner,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
289,0,0,0,0.0,,0,18665,0,0,0,0,0.0,0,3,,,0,Alexander,0.0,0,0,0.0,False,0.0,0,Calf injury - Unknown return date,2019-07-30T15:00:09.320270Z,45,0,0,0,18665.jpg,0.0,0,0,Tettey,0.3,False,,i,14,45,0.0,0,0,0,0,0,0.0,0.0,Tettey,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
290,0,0,0,,,0,90440,0,0,0,0,0.0,0,3,,,0,Tom,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,90440.jpg,0.0,0,0,Trybull,0.8,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Trybull,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
434,0,0,0,,,0,81048,0,0,0,0,0.0,0,4,,,0,Josip,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,81048.jpg,0.0,0,0,Drmic,0.2,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Drmic,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.36363636363636365,0.8528028654224418,0.0
435,0,0,0,,,0,124165,0,0,0,0,0.0,0,3,,,0,Patrick,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,124165.jpg,0.0,0,0,Roberts,0.2,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Roberts,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.36363636363636365,0.8528028654224418,0.0
449,0,0,0,,,0,28082,0,0,0,0,0.0,0,1,,,0,Ralf,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,28082.jpg,0.0,0,0,Fahrmann,0.7,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Fahrmann,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
454,0,0,0,,,0,113564,0,0,0,0,0.0,0,2,,,0,Sam,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,113564.jpg,0.0,0,0,Byram,0.2,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Byram,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
484,0,0,0,,,0,101061,0,0,0,0,0.0,0,2,,,0,Philip,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,101061.jpg,0.0,0,0,Heise,0.6,False,,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Heise,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.5,1.0,0.0
507,0,0,0,0.0,,0,128348,0,0,0,0,0.0,0,3,,,0,Ibrahim,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Expected back 17 Aug,2019-08-08T15:30:16.185538Z,45,0,0,0,128348.jpg,0.0,0,0,Amadou,0.1,False,,i,14,45,0.0,0,0,0,0,0,0.0,0.0,Amadou,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
70,0,0,74,,,0,178304,0,0,0,0,65.1,0,4,,,0,Lys,0.0,15,1,33.8,False,74.6,350,,,50,0,0,0,178304.jpg,1.2,0,0,Mousset,0.5,False,,a,15,49,201.0,28,0,0,0,0,0.0,0.0,Mousset,1,2.0,"[  2.29310492e-03   2.29996582e-03   2.30678957e-03 ...,   1.38583773e-09
   1.34900505e-09   1.31311847e-09]",0.4,0.8944271909999159,3.888888888888889
291,0,0,0,,,0,63426,0,0,0,0,0.0,0,2,,,0,Enda,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,63426.jpg,0.0,0,0,Stevens,0.4,False,,a,15,49,0.0,0,0,0,0,0,0.0,0.0,Stevens,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4,0.8944271909999159,0.0
292,0,0,0,,,0,87121,0,0,0,0,0.0,0,2,,,0,Kieron,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,87121.jpg,0.0,0,0,Freeman,0.2,False,,a,15,49,0.0,0,0,0,0,0,0.0,0.0,Freeman,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
293,0,0,0,,,0,146610,0,0,0,0,0.0,0,2,,,0,Jack,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,146610.jpg,0.0,0,0,O'Connell,0.4,False,,a,15,49,0.0,0,0,0,0,0,0.0,0.0,O'Connell,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
294,0,0,0,,,0,82691,0,0,0,0,0.0,0,2,,,0,George,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,82691.jpg,0.0,0,0,Baldock,0.2,False,,a,15,49,0.0,0,0,0,0,0,0.0,0.0,Baldock,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
295,0,0,0,,,0,108416,0,0,0,0,0.0,0,2,,,0,John,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,108416.jpg,0.0,0,0,Egan,0.2,False,,a,15,49,0.0,0,0,0,0,0,0.0,0.0,Egan,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
296,0,0,0,,,0,18832,0,0,0,0,0.0,0,2,,,0,Richard,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,18832.jpg,0.0,0,0,Stearman,2.8,False,,a,15,49,0.0,0,0,0,0,0,0.0,0.0,Stearman,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.5,1.0,0.0
297,0,0,0,,,0,153723,0,0,0,0,0.0,0,2,,,0,John,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,153723.jpg,0.0,0,0,Lundstram,6.7,False,,a,15,49,0.0,0,0,0,0,0,0.0,0.0,Lundstram,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.5,1.0,0.0
298,0,0,0,,,0,18867,0,0,0,0,0.0,0,4,,,0,Billy,0.0,0,0,0.0,False,0.0,0,,,60,0,0,0,18867.jpg,0.0,0,0,Sharp,1.0,False,,a,15,49,0.0,0,0,0,0,0,0.0,0.0,Sharp,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.3333333333333333,0.816496580927726,0.0
299,0,0,0,,,0,213280,0,0,0,0,0.0,0,1,,,0,Jake,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,213280.jpg,0.0,0,0,Eastwood,0.4,False,,a,15,49,0.0,0,0,0,0,0,0.0,0.0,Eastwood,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
300,0,0,0,0.0,,0,59614,0,0,0,0,0.0,0,3,,,0,Mark,0.0,0,0,0.0,False,0.0,0,Joined Stoke City on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T17:30:15.368429Z,55,0,0,0,59614.jpg,0.0,0,0,Duffy,0.2,False,,n,15,49,0.0,0,0,0,0,0,0.0,0.0,Duffy,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.36363636363636365,0.8528028654224418,0.0
301,0,0,0,,,0,47247,0,0,0,0,0.0,0,3,,,0,John,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,47247.jpg,0.0,0,0,Fleck,0.2,False,,a,15,49,0.0,0,0,0,0,0,0.0,0.0,Fleck,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4,0.8944271909999159,0.0
302,0,0,0,,,0,79934,0,0,0,0,0.0,0,3,,,0,Oliver,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,79934.jpg,0.0,0,0,Norwood,0.4,False,,a,15,49,0.0,0,0,0,0,0,0.0,0.0,Norwood,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4,0.8944271909999159,0.0
303,0,0,0,,,0,27436,0,0,0,0,0.0,0,4,,,0,David,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,27436.jpg,0.0,0,0,McGoldrick,0.3,False,,a,15,49,0.0,0,0,0,0,0,0.0,0.0,McGoldrick,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.36363636363636365,0.8528028654224418,0.0
423,0,0,0,,,0,40386,0,0,0,0,0.0,0,2,,,0,Chris,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,40386.jpg,0.0,0,0,Basham,0.2,False,,a,15,49,0.0,0,0,0,0,0,0.0,0.0,Basham,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
