,index,first_name,second_name,assists,bonus,bps,clean_sheets,corners_and_indirect_freekicks_order,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,dreamteam_count,element_type,event_points,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,influence,influence_rank,influence_rank_type,minutes,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,points_per_game,red_cards,saves,selected_by_percent,threat,threat_rank,threat_rank_type,total_points,web_name,yellow_cards,team_name,gameweek,season,gameweek_xG,gameweek_xA,gameweek_xGA,gameweek_minutes,team_xG,team_xGA,team_xG_ewm_5,team_xG_ewm_10,team_xG_ewm_20,team_xG_ewm_40,team_xGA_ewm_5,team_xGA_ewm_10,team_xGA_ewm_20,team_xGA_ewm_40,opponent_xG,opponent_xGA,opponent_xG_ewm_5,opponent_xG_ewm_10,opponent_xG_ewm_20,opponent_xG_ewm_40,opponent_xGA_ewm_5,opponent_xGA_ewm_10,opponent_xGA_ewm_20,opponent_xGA_ewm_40,home,gameweek_assists,gameweek_bps,gameweek_creativity,gameweek_goals_scored,gameweek_goals_conceded,gameweek_own_goals,gameweek_penalties_saved,gameweek_red_cards,gameweek_saves,gameweek_threat,gameweek_yellow_cards,gameweek_xPoints,gameweek_assists_ewm_5,gameweek_bps_ewm_5,gameweek_creativity_ewm_5,event_points_ewm_5,gameweek_goals_scored_ewm_5,gameweek_goals_conceded_ewm_5,gameweek_saves_ewm_5,gameweek_threat_ewm_5,gameweek_xG_ewm_5,gameweek_xA_ewm_5,gameweek_xGA_ewm_5,gameweek_minutes_ewm_5,gameweek_xPoints_ewm_5,gameweek_assists_ewm_10,gameweek_bps_ewm_10,gameweek_creativity_ewm_10,event_points_ewm_10,gameweek_goals_scored_ewm_10,gameweek_goals_conceded_ewm_10,gameweek_saves_ewm_10,gameweek_threat_ewm_10,gameweek_xG_ewm_10,gameweek_xA_ewm_10,gameweek_xGA_ewm_10,gameweek_minutes_ewm_10,gameweek_xPoints_ewm_10,gameweek_assists_ewm_20,gameweek_bps_ewm_20,gameweek_creativity_ewm_20,event_points_ewm_20,gameweek_goals_scored_ewm_20,gameweek_goals_conceded_ewm_20,gameweek_saves_ewm_20,gameweek_threat_ewm_20,gameweek_xG_ewm_20,gameweek_xA_ewm_20,gameweek_xGA_ewm_20,gameweek_minutes_ewm_20,gameweek_xPoints_ewm_20,gameweek_assists_ewm_40,gameweek_bps_ewm_40,gameweek_creativity_ewm_40,event_points_ewm_40,gameweek_goals_scored_ewm_40,gameweek_goals_conceded_ewm_40,gameweek_saves_ewm_40,gameweek_threat_ewm_40,gameweek_xG_ewm_40,gameweek_xA_ewm_40,gameweek_xGA_ewm_40,gameweek_minutes_ewm_40,gameweek_xPoints_ewm_40,gameweek_assists_expanding,gameweek_bps_expanding,gameweek_creativity_expanding,event_points_expanding,gameweek_goals_scored_expanding,gameweek_goals_conceded_expanding,gameweek_saves_expanding,gameweek_threat_expanding,gameweek_xG_expanding,gameweek_xA_expanding,gameweek_xGA_expanding,gameweek_minutes_expanding,gameweek_xPoints_expanding,gameweek_assists_expanding_per90,gameweek_bps_expanding_per90,gameweek_creativity_expanding_per90,event_points_expanding_per90,gameweek_goals_scored_expanding_per90,gameweek_goals_conceded_expanding_per90,gameweek_saves_expanding_per90,gameweek_threat_expanding_per90,gameweek_xG_expanding_per90,gameweek_xA_expanding_per90,gameweek_xGA_expanding_per90,gameweek_minutes_expanding_per90,gameweek_xPoints_expanding_per90,xG_overperformance,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,ep_next,ep_this,form,id,in_dreamteam,news,news_added,photo,special,squad_number,status,team,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,name,data_retrieved_datetime
10,17,Adama,Traoré,3,1,113,0,,108.1,297,166,,0,3,10,13,2,41.3,329,153,164.2,350,148,363,49,0,0,,0,2.1,0,0,0.0,140.0,228,124,36,Adama,2,Fulham,38,23-24,0.1499999999999999,0.2099999999999999,1.7299999999999986,78.0,1.1,2.0,1.2243799514193012,1.365126330465302,1.352603294871842,1.2961568428419794,1.5410253059252,1.530490409919974,1.580655226919319,1.6021589228696156,2.0,1.1,0.7295023478023311,0.924478123660534,1.025596245852584,1.0633774459528262,2.23668947397188,2.1649608256116397,2.117756565996907,2.093884372838734,0.0,1.0,34.0,27.89999999999999,1.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,4.55686722524941,0.2677899942914489,10.42468224979667,9.587278567931689,3.1285246990423263,0.2275073658333802,1.155587748728934,0.0,10.05270802246697,0.0701768650291713,0.07367287555161,0.8732694751281724,35.261713754197125,1.9996643302755297,0.2140044792429336,8.322586045192583,8.460963202235309,2.4605920141098885,0.1496971493986443,0.9568766965802642,0.0,9.081250302348764,0.073394096720662,0.0683893426590815,0.756543031694668,29.65569493178868,1.811905494006414,0.1944008130030535,7.728519685790812,8.572967236277005,2.1628448290416524,0.1166203823580489,0.8967554460590043,0.0,8.758914740673141,0.0706814540824752,0.0726909183892426,0.7349351580435607,28.745389496160737,1.7699166255807002,0.188920464179775,7.674830416734387,8.93997239710394,2.0387418031582167,0.1036099226353244,0.8813067737914971,0.0,8.699479714754697,0.0676638126346272,0.0783496836793264,0.7341997384205785,29.05734383035338,1.773123126658565,3.0,123.0,121.5,38.0,2.0,14.0,0.0,227.0,2.09,0.98,12.08,453.0,34.12648286173127,0.5960264900662252,24.43708609271523,24.13907284768212,7.549668874172185,0.3973509933774834,2.781456953642384,0.0,45.09933774834437,0.4152317880794701,0.1947019867549669,2.4000000000000004,90.0,6.780095932794293,0.9569377990430624,100.0,100.0,159533.0,0.0,0.0,-1.0,1.0,1.3,3.5,3.0,662.0,False,,2023-11-24T22:00:11.972817Z,159533.jpg,False,,a,9,54.0,9975.0,0.0,9700.0,0.0,0.6,7.3,1.0,1.49,0.88,2.37,11.28,,,,0.37,0.0,0.22,0.59,2.8,3.22,231.0,146.0,104.0,48.0,295.0,123.0,568.0,200.0,0.25,0.0,Adama Traoré,2024-05-26 12:00:21.375523
11,25,Alejandro,Garnacho,7,7,372,8,,616.8,50,44,,3,3,3,39,7,224.3,26,19,527.2,125,52,2564,50,0,0,,0,3.6,0,0,9.8,1103.0,11,7,131,Garnacho,4,Manchester Utd,38,23-24,0.1799999999999997,0.02,1.5500000000000045,90.0,1.3,1.7,1.3516357359558089,1.4455295530799244,1.5316325610189725,1.5774312994764137,1.977949168773553,1.95876876955245,1.830477599708704,1.6686423248234503,1.7,1.3,1.275432273639437,1.300543560971188,1.446234235757316,1.5426101770242628,1.5238531134981623,1.492826639742666,1.461103069216364,1.4000552374995832,0.0,0.0,19.0,41.39999999999998,0.0,2.0,0.0,0.0,0.0,0.0,111.0,0.0,3.189079849645881,0.2761310812783251,12.590027579218084,21.764796553132303,3.767863828909544,0.1372128967707018,1.905876909579103,0.0,54.88309126926504,0.264626540895986,0.0760827875305028,1.63537981342383,83.13842132230222,3.766623996281632,0.2902768478161548,12.77310685340171,20.33563576857721,4.104016060967564,0.2075989808697222,1.5939163814930948,0.0,44.31625490063476,0.2608151116106511,0.0837562562465297,1.6117179387872518,79.74672634334465,3.76988177509057,0.2515254044710651,12.109733611510828,18.88944112460665,3.9522112719031126,0.2293687466545376,1.3857291910287424,0.0,37.42493083209711,0.2406078429768019,0.0815135878657739,1.4862879232191932,74.07346573316032,3.5713300240117007,0.2182390436315343,11.43633360104264,17.64127843779004,3.7301365462536658,0.2324183440507162,1.277530857745813,0.0,33.69997345986175,0.2230013315050006,0.0764552408164193,1.3785922999752764,69.36759605828858,3.380330972995541,7.0,408.0,625.0999999999999,136.0,9.0,46.0,0.0,1172.0,8.049999999999999,2.75,49.74,2533.0,121.29152195260856,0.2487169364390051,14.496644295302012,22.21042242400316,4.832214765100671,0.3197789182787209,1.634425582313462,0.0,41.64232135807343,0.2860244769048559,0.0977102250296091,1.7673114883537309,90.0,4.309607965153877,1.1180124223602486,,,493105.0,0.0,0.0,0.0,0.0,2.6,2.2,2.2,382.0,False,,,493105.jpg,False,,a,14,1.0,2383811.0,0.0,1623116.0,0.0,0.4,26.2,30.0,8.23,2.81,11.04,51.56,,,,0.29,0.0,0.1,0.39,1.81,1.37,209.0,129.0,155.0,69.0,76.0,40.0,44.0,15.0,1.05,0.28,Alejandro Garnacho,2024-05-26 12:00:21.375523
12,27,Alejo,Véliz,0,0,40,0,,0.9,442,54,,0,4,1,2,1,6.5,413,49,35.2,401,44,45,54,0,0,,0,1.4,0,0,0.1,29.0,319,49,11,Veliz,1,Tottenham,20,23-24,0.0,0.0,0.1899999999999999,8.0,2.3,1.7,1.8641526715467456,1.7545645202892497,1.6824610852827906,1.641603481397076,2.0807737241298145,1.8608340603435825,1.6467144108525098,1.468388226041868,1.7,2.3,1.6694509401200317,1.500521936198738,1.353108888191685,1.253673683205054,1.013874207311684,1.3293218861670757,1.5218617892585902,1.6030507434146946,1.0,0.0,3.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0001266121134065,0.0,7.0563907114667055,0.1061146332235172,1.7186216697581278,0.1922550440033344,0.4325738490075025,0.0,5.671523798098367,0.0807471184814004,0.0,0.2681393403037321,7.3046581090101474,1.425779155616522,0.0,6.018658030207533,0.1058624508695979,1.5481164833371577,0.1580242640638829,0.3336067796904195,0.0,4.617820160977913,0.0663701909068308,0.0,0.2513157547961373,6.430895383565185,1.3074271173801288,0.0,5.500132066828251,0.1084481685581145,1.4607621781359568,0.1411256190680847,0.2896789022976476,0.0,4.107498281297413,0.0592727600085955,0.0,0.2430553690075457,6.016252240417512,1.2458190201010724,0.0,5.247095715271451,0.1103089619255542,1.4175672937707977,0.1329437675792557,0.2692963497118258,0.0,3.862186888905047,0.0558363823832874,0.0,0.238998972888355,5.817417570242908,1.2150896824910409,0.0,40.0,0.9,11.0,1.0,2.0,0.0,29.0,0.42,0.0,1.88,45.0,9.477001324726016,0.0,80.0,1.8,22.0,2.0,4.0,0.0,58.00000000000001,0.8399999999999999,0.0,3.76,90.0,18.95400264945203,2.380952380952381,0.0,,536908.0,0.0,0.0,-1.0,1.0,0.0,1.3,1.3,641.0,False,Knee injury - Expected back 02 Mar,2024-01-04T15:00:12.075073Z,536908.jpg,False,,i,18,6.0,8814.0,235.0,11380.0,276.0,0.2,2.0,0.0,0.42,0.0,0.42,1.88,,,,0.84,0.0,0.0,0.84,3.76,4.0,127.0,35.0,251.0,36.0,377.0,45.0,468.0,66.0,0.0,0.0,Alejo Véliz,2024-01-04 18:39:59.425020
13,29,Alex,Iwobi,2,9,425,7,3.0,718.8,37,31,,1,3,2,41,5,175.9,49,34,504.2,138,58,2331,53,0,0,,0,3.2,0,0,0.4,534.0,60,38,102,Iwobi,2,Fulham,38,23-24,0.0500000000000007,0.0600000000000005,2.1099999999999994,90.0,1.1,2.0,1.2243799514193012,1.365126330465302,1.352603294871842,1.2961568428419794,1.5410253059252,1.530490409919974,1.580655226919319,1.6021589228696156,2.0,1.1,0.7295023478023311,0.924478123660534,1.025596245852584,1.0633774459528262,2.23668947397188,2.1649608256116397,2.117756565996907,2.093884372838734,0.0,0.0,15.0,34.299999999999955,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,2.575251108163451,0.0692312754500798,13.63414054770807,26.066805381096977,2.722275059834649,0.0428957810731704,1.7599441202467672,0.0,12.838045749384436,0.0812714728362555,0.1524075711068089,1.5634326900660829,83.78208043924678,3.149922548217363,0.0777088323300159,14.015607526282524,25.613099626867918,3.1199218843748624,0.1040850568524179,1.5541222178880807,0.0,15.145382198901371,0.1171562949567164,0.1526783792959838,1.3795871305327927,79.88741870296808,3.3769201054505884,0.0765268281954613,14.114686424124336,24.63001779975362,3.178070499814102,0.1282356855555709,1.4568471355025172,0.0,15.81560944031931,0.1295789167510317,0.1372910141231901,1.3446554851274437,77.36381351000747,3.3811983389539777,0.0774391315242004,13.82006795934595,23.295781821638368,3.045152561421693,0.1219417554592928,1.402206350241525,0.0,15.405356858124382,0.1202012702745139,0.1226559309703663,1.3717373551917251,74.86091895749068,3.241662787788033,8.0,1190.0,1875.7,260.0,9.0,119.0,0.0,1297.0,8.9068,9.807619999999998,130.8082,6495.0,271.8584281245754,0.1108545034642032,16.48960739030023,25.99122401847575,3.6027713625866054,0.1247113163972286,1.6489607390300232,0.0,17.972286374133947,0.1234198614318706,0.1359023556581985,1.8125847575057736,90.0,3.767091382788574,1.01046391521085,100.0,100.0,153133.0,0.0,0.0,-2.0,2.0,2.7,2.7,2.2,256.0,False,International Duty - Unknown return date,2023-12-30T22:30:09.707785Z,153133.jpg,False,,a,9,54.0,220218.0,0.0,262608.0,0.0,0.4,19.2,27.0,5.23,4.2,9.43,37.63,,,,0.2,0.0,0.16,0.36,1.45,1.58,131.0,79.0,157.0,71.0,131.0,58.0,255.0,76.0,1.04,0.27,Alex Iwobi,2024-05-26 12:00:21.375523
14,32,Alex,McCarthy,0,0,83,0,,0.0,636,68,,0,1,1,17,0,10.6,449,30,106.2,380,30,540,43,0,0,,0,1.3,0,14,0.1,0.0,604,59,8,McCarthy,0,Southampton,38,22-23,0.0,0.0,3.85,90.0,1.8,4.0,1.0123713705701642,0.9971175603223904,1.0080893339180783,1.0496427840797735,2.062474093772757,1.867827474612948,1.700506286360114,1.6026570578285604,4.0,1.8,1.8372241359986672,1.901410189851302,1.929213242374264,1.9798234632382408,1.0264125438654266,1.1663759026908191,1.2044429172193754,1.1759623506721704,1.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.226586332038354,0.0,14.790082492641808,0.2636228843245116,1.5611627239564427,0.0,2.818750808563596,2.738766297544049,-0.001896109893796,0.0,0.0,2.3990775240502438,89.97726392531291,2.6766930890189014,0.0,15.141389300964809,0.3938953275247812,2.155583583766323,0.0,2.363890328001536,2.5745362148006103,-0.0076387336470986,0.0,0.0,2.028644652227937,89.79533709898399,3.011422338665548,0.0,15.52881000231004,0.4099335499170145,2.602900487553265,0.0,2.0656124083498435,2.510297375625209,-0.0085068484010913,0.0,0.0,1.823382644091689,89.52424115502195,3.219610209045474,0.0,15.719958520095432,0.4061421391428699,2.842155483844722,0.0,1.9108430618101304,2.476835019716569,-0.0059556196532361,0.0,0.0,1.7273157543166344,89.32237458835968,3.318602308025191,0.0,405.0,-14.6,78.0,0.0,45.0,66.0,-8.0,0.0,0.0,39.96,2250.0,86.09120364552837,0.0,16.2,-0.5840000000000001,3.12,0.0,1.8,2.64,-0.32,0.0,0.0,1.5984,90.0,3.4436481458211343,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex McCarthy,
15,33,Alex,Mighten,0,0,1,0,,0.3,432,209,,0,3,0,0,0,0.0,659,281,0.0,658,281,7,49,0,0,,0,1.0,0,0,0.0,0.0,652,280,1,Mighten,0,Nottingham Forest,18,22-23,0.0,0.0,0.0,7.0,1.4,0.9,0.9946131247373976,1.007549746843531,1.0090927056267007,1.008247505134137,1.709196261014252,1.6648274949246922,1.660473484431622,1.6631427983373137,0.9,1.4,1.0925122932159357,1.2544830523167136,1.4353231476018686,1.5481321899551987,1.25344401151038,1.2317947147597983,1.136879039638629,1.054518514414418,1.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000062750402608,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.000062750402608,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.000062750402608,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.000062750402608,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.000062750402608,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.000062750402608,0.0,12.857142857142856,3.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,12.857949648033532,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex Mighten,
16,34,Alex,Murphy,0,0,6,0,,1.0,492,182,,0,2,1,0,0,0.3,526,188,2.6,522,187,11,39,0,0,,0,1.0,0,0,0.4,0.0,521,187,2,A.Murphy,0,Newcastle Utd,35,23-24,0.0,0.0,0.08,8.0,3.1,1.5,1.6999517538430693,1.7817993471287463,1.839669788793631,1.7766646320006798,1.3769715980259962,1.633270127439523,1.6097965056592598,1.4883597633159056,1.5,3.1,1.2091786213558406,1.1198137011085598,1.0193308651601762,0.95356843160266,1.9045726316185916,1.8729592155967747,1.871577611695792,1.8500476133261456,1.0,0.0,4.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9608764607635968,0.0,3.1111111111111107,0.5444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444444444444444,5.777777777777778,0.9769679398381264,0.0,3.0526315789473686,0.5210526315789474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421052631578947,5.631578947368421,0.9780265897772404,0.0,3.025641025641026,0.5102564102564102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041025641025641,5.564102564102564,0.9785151974414468,0.0,3.0126582278481013,0.5050632911392405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040506329113924,5.531645569620253,0.9787502239128372,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,11.0,1.9579587494448856,0.0,49.090909090909086,8.181818181818182,16.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.6545454545454545,90.0,16.019662495458157,,100.0,100.0,545477.0,0.0,0.0,-1.0,1.0,0.7,0.7,0.2,634.0,False,,2023-09-06T20:00:07.244866Z,545477.jpg,False,,a,15,4.0,60954.0,299.0,60200.0,245.0,0.1,0.5,0.0,0.0,0.0,0.0,0.08,,,,0.0,0.0,0.0,0.0,0.65,0.0,843.0,267.0,365.0,122.0,459.0,159.0,260.0,107.0,0.0,0.0,Alex Murphy,2024-04-29 21:29:45.875845
17,36,Alex,Scott,1,3,163,3,3.0,294.7,139,92,3.0,0,3,1,25,1,60.7,255,125,197.0,321,135,1003,49,0,0,,0,1.8,0,0,0.0,116.0,259,137,41,Scott,3,Bournemouth,38,23-24,0.0,0.02,0.379999999999999,20.0,2.2,1.1,1.277092499651577,1.4115567117002807,1.41610602126204,1.3531201174128775,1.516770629589643,1.4565044603449555,1.48652601706718,1.54144780118595,1.1,2.2,2.106717797614443,2.0565751221487387,1.936268229216542,1.8067015714253132,1.4835999826819042,1.5488923127839995,1.534041531633461,1.432031042465283,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0600890890176036,0.0036242736373335,5.96997435488,13.727105231225256,1.5542457791811035,0.0045303420466668,0.892679609512934,0.0,5.141214926681525,0.0289130841902542,0.042437509878513,0.9623404425349756,38.14521188400599,1.5895988591838546,0.0164691106121081,6.319621934020413,14.040357058322051,1.683291483283549,0.0182990117912313,0.9525624124255576,0.0,5.341739978726529,0.033235190748141,0.0444732641431506,0.8730016285029899,40.06607141320367,1.6514302052503669,0.0286738076181867,6.646303274874219,13.576289555119914,1.7728592617459675,0.0301829553875649,1.0121618372953922,0.0,5.241017196698151,0.0348444927762461,0.0452242582912414,0.8215825751864874,41.55024523905187,1.6808728956334198,0.0359085096742011,6.85549950695228,13.220404692034014,1.8215302076584368,0.0368292406914883,1.0483872468833904,0.0,5.151493418664497,0.0353657124959379,0.045632758543234,0.7982772246268488,42.51060435001393,1.694527563734515,1.0,163.0,294.7,43.0,1.0,25.0,0.0,116.0,0.82,1.06,17.89,1003.0,39.24997956503294,0.0897308075772681,14.626121635094716,26.44366899302094,3.8584247258225326,0.0897308075772681,2.243270189431705,0.0,10.408773678963112,0.0735792622133599,0.0951146560319042,1.605284147557328,90.0,3.521932363761679,1.2195121951219512,100.0,100.0,503139.0,0.0,0.0,-1.0,1.0,1.8,1.5,1.5,644.0,False,Knee injury - Expected back 21 Jan,2023-11-04T19:30:09.474630Z,503139.jpg,False,,a,3,91.0,6777.0,0.0,6513.0,0.0,0.3,8.4,11.0,0.82,1.06,1.88,17.89,,,,0.07,0.0,0.1,0.17,1.61,2.24,261.0,166.0,208.0,101.0,355.0,155.0,636.0,236.0,0.99,0.27,Alex Scott,2024-05-26 12:00:21.375523
18,38,Alexander,Isak,4,23,645,7,,362.5,116,14,,5,4,14,41,21,229.3,23,7,877.4,28,4,2253,84,0,1,2.0,0,5.7,0,0,41.0,1054.0,13,6,172,Isak,1,Newcastle Utd,38,23-24,0.879999999999999,0.4900000000000002,1.1299999999999957,80.0,3.4,1.1,2.2609402383741224,2.0984285906606317,2.0043119192730647,1.8713807579074453,1.349607566551448,1.527938517635971,1.557094631916917,1.4723096533395363,1.1,3.4,1.300870673577375,1.3836531723860592,1.4540143791114453,1.4770361520714437,1.0878136583977531,1.2910067426267489,1.3767238770925945,1.3811745935720656,0.0,2.0,52.0,52.39999999999998,1.0,6.0,0.0,0.0,0.0,0.0,99.0,0.0,9.812606021234808,0.6026776212659611,33.813074419480635,22.85867564502772,8.756178479898086,1.021307176891764,2.0092421606953668,0.0,58.29587209693373,0.9568590528565466,0.1588025992892685,1.2014792386063264,83.00339691188547,7.798343298051513,0.3531013371928073,28.515853599738225,18.09416098833007,7.311523312701786,0.8918442246271342,1.7372704581875131,0.0,47.70994367019095,0.816728309176497,0.1202082629297024,1.370510623538539,80.07154896214578,6.716345307581992,0.2371162780533685,25.567602046589545,15.753170324044085,6.38618386345559,0.7986414216391351,1.61793635425546,0.0,42.88433363477936,0.7093876231290592,0.1014904558274321,1.3877034504885115,76.70169762784427,6.008691969753985,0.1901598592936323,24.36689643921859,14.82663002236097,5.932241422125493,0.7546046977632795,1.5623491141538046,0.0,41.21228814179213,0.648602026158999,0.0923218042994736,1.3527987537694417,74.5697352520909,5.647591311505611,6.0,916.0,552.4,221.0,28.0,59.0,0.0,1569.0,23.5106,3.34,51.6137,2893.0,207.12834048133007,0.1866574490148634,28.49637054960249,17.184929139301765,6.875216038714138,0.8710680954026961,1.835464915312824,0.0,48.8109229173868,0.731404770134808,0.1039059799516073,1.6056802627030762,90.0,6.443674608821191,1.190952166256923,100.0,100.0,219168.0,0.0,0.0,9.0,-9.0,5.2,7.6,7.6,415.0,False,Groin Injury - 75% chance of playing,2024-02-23T11:30:09.430520Z,219168.jpg,False,,a,15,4.0,6858717.0,0.0,4680748.0,0.0,0.9,20.5,27.0,20.22,2.68,22.9,43.41,,,,0.81,0.0,0.11,0.92,1.73,1.64,13.0,4.0,5.0,3.0,9.0,3.0,5.0,2.0,1.08,0.28,Alexander Isak,2024-05-26 12:00:21.375523
19,42,Alexis,Mac Allister,5,12,512,6,5.0,726.7,35,29,1.0,1,3,9,34,5,166.2,64,45,712.4,57,21,2600,59,0,0,1.0,0,3.3,1,0,3.9,224.0,167,101,109,Mac Allister,7,Liverpool,38,23-24,0.6299999999999999,0.0999999999999996,0.509999999999998,69.0,4.5,0.5,2.254028690931237,2.3030499210018758,2.258794183657597,2.186072745516141,1.4797827893638866,1.317522074874989,1.2557061117562252,1.2209362336851106,0.5,4.5,0.9901577235390332,1.0882838213119854,1.143166963591192,1.122879131267375,2.0021052616129955,1.817597695359864,1.744080924259176,1.686776290256356,1.0,0.0,34.0,36.60000000000002,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8.09806260172543,0.0792814560253707,17.497167549402654,28.42493418620735,3.899422057865329,0.2763110471519306,1.310998819177894,0.0,12.725352092204249,0.2207699927792966,0.1770543724328896,1.2201558240310186,78.16398154287835,4.320261405741042,0.1447995237758637,18.17223071836057,28.60628342578428,3.5913859429478383,0.2385379908588714,1.2947113490881932,0.0,12.23187414700292,0.1859870624930302,0.1680664588950334,1.1582465936925943,78.69365147919952,3.95995289703352,0.1529691339504363,18.13914316195174,26.98445743082718,3.311702902013689,0.2181611258286361,1.2978058438116973,0.0,14.295641593145762,0.1831346159963545,0.1462528024014477,1.13086600342398,76.6237442043547,3.734332979382424,0.138824167429042,17.294764364397988,24.74990479987012,3.1090841341774893,0.2020073047043444,1.272516112693212,0.0,16.251330279345574,0.1847213650620307,0.1274909054087154,1.1180855928701052,72.54561412228126,3.560001775580145,9.0,1214.0,1664.7,232.0,14.0,92.0,0.0,1376.0,13.9698,8.71602,88.3456,5256.0,259.871032010107,0.1541095890410959,20.78767123287671,28.50513698630137,3.9726027397260273,0.2397260273972602,1.5753424657534243,0.0,23.56164383561644,0.239208904109589,0.1492469178082192,1.5127671232876714,90.0,4.44984643852923,1.0021618061819066,100.0,100.0,243016.0,0.0,0.0,-1.0,1.0,2.1,4.0,3.5,304.0,False,Knock - 75% chance of playing,2024-01-29T06:30:09.385993Z,243016.jpg,False,,a,12,14.0,626429.0,0.0,1349920.0,0.0,0.6,18.5,31.0,3.59,4.89,8.48,37.16,,,,0.12,0.0,0.17,0.29,1.29,1.18,70.0,44.0,85.0,41.0,116.0,53.0,91.0,28.0,1.07,0.21,Alexis Mac Allister,2024-05-26 12:00:21.375523
