id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week2,goals_week2,xPoints week 2,clean_sheet_points,xGA_week2,cleansheet_week2,xA,xA_points,xA_week2,assists_week2,adjusted points per game,xPoints week 1,next1_xP,next5_xP,next10_xP,value,valuePoints metric
168,0,0,0,,,0,232826,,,0,0,0,0,0.0,400,157,,,0,3,0.0,0.5,0,Anthony,0.0,0,0,0.0,415,156,False,0.0,408,153,0,,,45,0,0,,0,,232826.jpg,0.0,0,0,Gordon,0.6,False,,a,7,11,0.0,362,129,0,3210,1346,15978,8733,0.0,0.0,Gordon,0,Everton,,,,,,,,,,,,,,,,,,,,,
169,0,0,1,,,0,242058,,,-1,1,-1,1,1.3,223,30,,,0,4,1.0,1.5,1,Moise,1.0,0,0,0.9,269,35,False,0.0,520,59,13,,,59,0,0,2.0,0,,242058.jpg,1.0,0,0,Kean,0.5,False,,a,7,11,11.0,130,32,2,5883,2293,13746,7657,0.2,0.3,Kean,0,Everton,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1694915254237288,0.41169348479630913
170,0,0,0,0.0,0.0,0,480455,,,0,0,0,0,0.0,309,117,,,0,2,0.0,0.0,0,Jarrad,0.0,0,0,0.0,331,117,False,0.0,322,117,0,Ankle injury - Expected back 17 Oct,2020-09-17T01:30:16.017479Z,40,0,0,,0,,480455.jpg,0.0,0,0,Branthwaite,2.5,False,,i,7,11,0.0,251,91,0,16146,10285,104707,57440,0.0,0.0,Branthwaite,0,Everton,,,,,,,,,,,,,,,,,,,,,
502,0,0,29,,,1,119765,,,0,0,0,0,9.4,154,91,,,0,3,2.5,3.0,2,Allan,2.5,2,0,5.2,124,61,False,36.0,83,32,180,,,55,0,0,,0,,119765.jpg,2.5,0,0,Marques Loureiro,1.8,False,,a,7,11,7.0,150,83,5,51969,15780,47821,30780,0.5,0.9,Allan,0,Everton,2.0,5.0440915535220325,0.0,0.0,0.0,0.0,2.7408182206817178,1.044091553522032,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,2.5220457767610163,2.3678794411714423,2.560364617001113,2.471242833421455,2.5058343174108324,0.45855377759291205,1.0754039325741813
508,1,2,58,,,1,60025,3.0,,1,-1,1,-1,98.3,2,2,,,0,3,7.5,8.0,12,James,7.5,2,1,20.5,10,7,False,74.0,21,10,167,,,76,0,0,,0,,60025.jpg,7.5,0,0,Rodríguez,24.5,False,,a,7,11,32.0,61,25,15,1080114,716698,184653,98258,1.0,2.0,Rodríguez,0,Everton,2.0,12.11251260615361,0.3,1.5,0.09999999999999998,1.0,6.4408182206817175,1.044091553522032,0.30000000000000004,0.0,0.7,2.1,0.4,1.0,6.056256303076805,4.267879441171441,5.4934644588095525,5.683579100700675,6.273331428949143,0.7968758293522112,2.1968350562306416
512,0,0,33,,,1,121599,,,0,0,0,0,47.3,21,17,,,0,3,2.0,2.5,1,Abdoulaye,2.0,2,0,7.8,79,40,False,26.8,118,39,154,,,55,0,0,,0,,121599.jpg,2.0,0,0,Doucouré,2.0,False,,a,7,11,4.0,180,91,4,40888,6505,68638,43269,0.4,0.7,Doucouré,1,Everton,2.0,4.644091553522031,0.0,0.0,0.0,0.0,1.7408182206817178,1.044091553522032,0.30000000000000004,0.0,0.2,0.6000000000000001,0.0,0.0,2.322045776761016,2.9678794411714424,2.260179502916555,2.217597123582027,2.3447154149479186,0.4221901412292757,0.990123646031937
171,0,0,0,,,0,40559,,,0,0,0,0,0.0,281,4,,,0,1,0.0,0.0,0,Fabricio,0.0,0,0,0.0,303,24,False,0.0,294,24,0,,,40,0,0,,0,,40559.jpg,0.0,0,0,Agosto Ramírez,1.9,False,,a,8,54,0.0,221,3,0,11554,4984,15189,7794,0.0,0.0,Fabri,0,Fulham,,,,,,,,,,,,,,,,,,,,,
172,0,0,0,,,0,55038,,,0,0,-1,1,0.0,417,168,,,0,3,0.0,0.0,0,Kevin,0.0,0,0,0.0,432,167,False,0.0,425,164,0,,,49,0,0,,0,,55038.jpg,0.0,0,0,McDonald,0.1,False,,a,8,54,0.0,382,142,0,329,195,2338,913,0.0,0.0,McDonald,0,Fulham,,,,,,,,,,,,,,,,,,,,,
173,0,0,0,,,0,61739,,,-1,1,-1,1,0.0,313,121,,,0,2,0.0,0.0,0,Maxime,0.0,0,0,0.0,335,121,False,0.0,325,120,0,,,44,0,0,,0,,61739.jpg,0.0,0,0,Le Marchand,0.1,False,,a,8,54,0.0,257,97,0,345,202,4748,1819,0.0,0.0,Le Marchand,0,Fulham,,,,,,,,,,,,,,,,,,,,,
174,0,0,0,,,0,61916,5.0,,-1,1,-1,1,0.0,419,169,,,0,3,0.0,0.0,0,Stefan,0.0,0,0,0.0,434,168,False,0.0,427,165,0,,,49,0,0,,0,,61916.jpg,0.0,0,0,Johansen,0.0,False,,a,8,54,0.0,384,143,0,163,96,1331,541,0.0,0.0,Johansen,0,Fulham,,,,,,,,,,,,,,,,,,,,,
175,0,0,11,,,0,76357,4.0,,-1,1,-1,1,10.2,148,87,4.0,,0,3,0.5,0.5,0,Tom,0.5,3,0,1.7,248,113,False,7.0,228,93,90,,,54,0,0,,0,,76357.jpg,1.0,0,0,Cairney,0.2,False,,a,8,54,0.0,462,178,1,1000,330,7607,4018,0.1,0.2,Cairney,1,Fulham,1.0,1.173773943450445,0.0,0.0,0.0,0.0,0.0,0.17377394345044514,1.7,0.0,0.0,0.0,0.0,0.0,1.173773943450445,1.1652988882215864,1.293190265617414,1.329060737662076,1.139645899271502,0.21736554508341574,0.50511188168842
176,0,0,16,,,0,82514,,,0,0,0,0,0.8,240,77,,,0,2,0.5,0.5,0,Tim,0.5,3,0,1.7,245,84,False,16.4,171,72,90,,,45,0,0,,0,,82514.jpg,1.0,0,0,Ream,0.2,False,,a,8,54,0.0,309,128,1,1688,294,4078,2254,0.1,0.2,Ream,0,Fulham,1.0,1.695095773801781,0.0,0.0,0.0,0.0,0.0,0.6950957738017806,1.7,0.0,0.0,0.0,0.0,0.0,1.695095773801781,1.6611955528863462,2.1727610624696574,2.3162429506483053,1.558583597086009,0.3766879497337291,0.7990758109439317
177,0,0,0,,,0,83543,1.0,,-1,1,-2,2,0.0,477,192,3.0,,0,3,0.0,0.0,0,Anthony,0.0,0,0,0.0,485,191,False,0.0,478,188,0,,,53,0,0,,0,,83543.jpg,0.0,0,0,Knockaert,0.1,False,,a,8,54,0.0,459,175,0,466,251,5913,2500,0.0,0.0,Knockaert,0,Fulham,,,,,,,,,,,,,,,,,,,,,
178,0,0,27,,,0,84915,,,0,0,0,0,11.0,138,32,,,0,2,0.0,0.0,0,Michael,0.0,7,0,5.8,109,31,False,29.8,103,39,180,,,45,0,0,,0,,84915.jpg,0.0,0,0,Hector,0.3,False,,a,8,54,18.0,106,19,0,2209,1047,6889,3437,0.0,0.0,Hector,1,Fulham,,,0.1,0.6000000000000001,0.1,0.0,1.3307340962109389,,1.7,0.0,0.0,0.0,0.0,0.0,,,,,,,
179,0,0,0,0.0,,0,87107,,,0,0,0,0,0.0,360,148,,,0,2,0.0,0.0,0,Cyrus,0.0,0,0,0.0,380,148,False,0.0,371,148,0,Joined Nottingham Forest on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-09-21T00:30:18.332101Z,45,0,0,,0,,87107.jpg,0.0,0,0,Christie,0.1,False,,n,8,54,0.0,314,131,0,277,77,5083,2937,0.0,0.0,Christie,0,Fulham,,,,,,,,,,,,,,,,,,,,,
180,0,0,6,,,0,92259,6.0,,0,0,0,0,3.2,196,118,1.0,,0,3,1.5,1.5,1,Neeskens,1.5,3,0,2.4,221,103,False,1.0,280,131,94,,,50,0,0,,0,,92259.jpg,1.5,0,0,Kebano,0.1,False,,a,8,54,22.0,86,43,3,1482,314,4422,2310,0.3,0.6,Kebano,0,Fulham,2.0,3.8475478869008897,0.1,0.5,0.0,0.0,1.0,0.3475478869008903,1.7,0.0,0.0,0.0,0.0,0.0,1.9237739434504448,2.6652988882215864,1.9754458057593864,2.1038214069759045,1.8686126830857763,0.38475478869008894,0.8603378621796062
181,0,0,32,,,0,96994,,,0,0,0,0,0.9,238,34,,,0,4,3.0,3.0,5,Bobby,3.0,0,1,5.4,119,24,False,34.6,91,15,47,,,55,0,0,,0,,96994.jpg,3.0,0,0,Decordova-Reid,0.2,False,,a,8,54,19.0,102,28,6,6543,4828,5549,2999,0.5,1.1,Decordova-Reid,0,Fulham,2.0,2.8,0.2,0.8,0.2,1.0,1.7999999999999998,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.4,1.0,1.2916088642271557,1.4396170709021252,1.3663468541028392,0.2545454545454545,0.5969620057957092
182,1,0,32,,,0,101105,3.0,,0,0,0,0,6.1,169,41,5.0,,0,2,2.0,2.0,3,Joe,2.0,7,0,3.6,177,58,False,24.6,126,51,180,,,50,0,0,,0,,101105.jpg,2.0,0,0,Bryan,0.9,False,,a,8,54,5.0,167,44,4,6815,4569,19906,8330,0.4,0.8,Bryan,0,Fulham,2.0,3.85861260023514,0.0,0.0,0.0,0.0,0.7307340962109388,1.3901915476035611,1.7,0.0,0.0,0.0,0.0,1.0,1.92930630011757,1.6611955528863462,2.4069715887854466,2.5504534769640945,1.7927941234017981,0.385861260023514,0.8628120072962995
183,0,0,0,0.0,0.0,0,122074,,,0,0,0,0,0.0,372,35,,,0,1,0.0,0.0,0,Marcus,0.0,0,0,0.0,390,51,False,0.0,381,51,0,Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul,2020-09-10T14:30:11.949431Z,45,0,0,,0,,122074.jpg,0.0,0,0,Bettinelli,0.1,False,,n,8,54,0.0,326,34,0,122,50,2504,823,0.0,0.0,Bettinelli,0,Fulham,,,,,,,,,,,,,,,,,,,,,
184,0,3,50,,,0,128389,,,0,0,0,0,7.8,159,26,2.0,,0,4,6.5,6.5,12,Aleksandar,6.5,4,2,16.9,19,7,False,78.2,14,5,117,,,60,0,0,1.0,0,,128389.jpg,6.5,0,0,Mitrović,21.1,False,,a,8,54,83.0,12,8,13,287695,228028,410235,148523,1.1,2.2,Mitrović,1,Fulham,2.0,10.12,1.4,5.119999999999999,1.4,2.0,9.6,0.0,1.7,0.0,0.0,0.0,0.0,0.0,5.06,1.0,4.366296731053796,5.313549253773601,4.84461986625817,0.8433333333333333,2.0657363497471466
185,0,0,0,0.0,0.0,0,149266,,,-1,1,-1,1,0.0,319,127,,,0,2,0.0,0.0,0,Alfie,0.0,0,0,0.0,341,127,False,0.0,331,126,0,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,44,0,0,,0,,149266.jpg,0.0,0,0,Mawson,0.0,False,,n,8,54,0.0,263,103,0,112,20,884,331,0.0,0.0,Mawson,0,Fulham,,,,,,,,,,,,,,,,,,,,,
186,0,0,11,,,0,155529,,,0,0,0,0,0.0,378,37,,,0,1,0.5,0.5,0,Marek,0.5,3,0,1.8,241,17,False,18.2,155,17,90,,,45,0,0,,0,,155529.jpg,1.0,0,2,Rodák,0.5,False,,a,8,54,0.0,333,36,1,4973,607,8996,4954,0.1,0.2,Rodák,0,Fulham,1.0,1.695095773801781,0.0,0.0,0.0,0.0,0.0,0.6950957738017806,1.7,0.0,0.0,0.0,0.0,0.0,1.695095773801781,1.6611955528863462,2.1727610624696574,2.3162429506483053,1.558583597086009,0.3766879497337291,0.7990758109439317
187,0,0,21,,,0,166324,2.0,,0,0,0,0,55.7,15,11,,,0,3,2.0,2.0,2,Ivan Ricardo,2.0,7,0,7.4,86,43,False,18.2,157,58,180,,,55,0,0,,0,,166324.jpg,2.0,0,0,Neves Abreu Cavaleiro,0.1,False,,a,8,54,0.0,495,193,4,1557,736,3252,1720,0.4,0.7,Cavaleiro,0,Fulham,2.0,5.24754788690089,0.0,0.0,0.0,0.0,2.7826835240527346,0.3475478869008903,1.7,0.0,0.3,0.8999999999999999,0.2,0.0,2.623773943450445,2.4652988882215867,2.6212502378729643,2.823629942426967,2.5517861101371957,0.4770498079000809,1.1187809685976395
188,0,0,7,,,0,168765,,,0,0,0,0,7.4,161,96,,,0,3,1.5,1.5,1,Josh,1.5,7,0,2.1,235,108,False,12.0,199,76,131,,,50,0,0,,0,,168765.jpg,1.5,0,0,Onomah,0.2,False,,a,8,54,2.0,198,97,3,1401,414,4493,2390,0.3,0.6,Onomah,0,Fulham,2.0,3.3475478869008897,0.0,0.0,0.0,0.0,1.0,0.3475478869008903,1.7,0.0,0.0,0.0,0.0,0.0,1.6737739434504448,2.1652988882215864,1.7931902656174141,1.829060737662076,1.639645899271502,0.33475478869008896,0.7485344633046167
189,0,0,0,,,0,170271,,,0,0,-1,1,0.0,427,173,,,0,3,0.0,0.0,0,Jean Michaël,0.0,0,0,0.0,442,172,False,0.0,435,169,0,,,49,0,0,,0,,170271.jpg,0.0,0,0,Seri,0.1,False,,a,8,54,0.0,395,149,0,1195,407,4471,1943,0.0,0.0,Seri,0,Fulham,,,,,,,,,,,,,,,,,,,,,
190,0,0,1,,,0,197030,,,0,0,0,0,3.8,188,111,,,0,3,1.5,1.5,1,Aboubakar,1.5,7,0,0.7,274,125,False,0.6,285,133,119,,,50,0,0,2.0,0,,197030.jpg,1.5,0,0,Kamara,0.1,False,,a,8,54,7.0,148,81,3,3031,834,3868,1845,0.3,0.6,Kamara,0,Fulham,2.0,3.3475478869008897,0.0,0.0,0.0,0.0,1.0,0.3475478869008903,1.7,0.0,0.0,0.0,0.0,0.0,1.6737739434504448,2.1652988882215864,1.7931902656174141,1.829060737662076,1.639645899271502,0.33475478869008896,0.7485344633046167
191,1,0,34,,,0,203325,,,0,0,0,0,45.9,23,18,,,0,3,3.0,3.0,5,André-Frank,3.0,4,0,11.2,44,21,False,57.8,37,18,117,,,45,0,0,,0,,203325.jpg,3.0,0,0,Zambo Anguissa,2.6,False,,a,8,54,8.0,139,76,6,147724,144482,48659,41866,0.7,1.3,Anguissa,0,Fulham,2.0,5.715968939532468,0.0,0.0,0.0,0.0,3.082683524052735,0.3475478869008903,1.7,0.0,0.3,0.8999999999999999,0.3,1.0,2.8579844697662344,1.1652988882215864,2.8554607641887544,3.0578404687427567,2.7859966364529853,0.6351076599480521,1.3472667993983625
192,0,0,0,0.0,0.0,0,208998,,,-1,1,-1,1,0.0,324,132,,,0,2,0.0,0.0,0,Zeze Steven,0.0,0,0,0.0,346,132,False,0.0,336,131,0,Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul,2020-09-08T09:30:15.158422Z,44,0,0,,0,,208998.jpg,0.0,0,0,Sessegnon,0.1,False,,n,8,54,0.0,268,108,0,224,115,5296,1687,0.0,0.0,Sessegnon,0,Fulham,,,,,,,,,,,,,,,,,,,,,
373,0,0,31,,,0,153366,,,0,0,0,0,19.6,90,59,,,0,3,2.0,2.0,2,Harrison,2.0,7,0,5.1,125,62,False,23.6,131,45,159,,,45,0,0,,0,,153366.jpg,2.0,0,0,Reed,1.3,False,,a,8,54,8.0,138,75,4,39119,18060,29232,16628,0.4,0.9,Reed,0,Fulham,2.0,4.34754788690089,0.0,0.0,0.0,0.0,2.1826835240527345,0.3475478869008903,1.7,0.0,0.0,0.0,0.0,0.0,2.173773943450445,2.1652988882215864,2.2931902656174143,2.3290607376620764,2.139645899271502,0.48306087632232114,1.0247268641202882
484,0,0,0,,,0,169528,,,-1,1,-1,1,0.0,323,131,,,0,2,0.0,0.0,0,Antonee,0.0,0,0,0.0,345,131,False,0.0,335,130,0,,,44,0,0,,0,,169528.jpg,0.0,0,0,Robinson,0.1,False,,a,8,54,0.0,267,107,0,347,225,2664,1215,0.0,0.0,Robinson,0,Fulham,,,,,,,,,,,,,,,,,,,,,
493,0,0,2,,,0,151086,,,0,0,0,0,0.1,271,139,,,0,3,0.5,0.5,1,Mario,0.5,0,0,0.3,285,132,False,2.4,263,120,20,,,45,0,0,,0,,151086.jpg,1.0,0,0,Lemina,0.9,False,,a,8,54,0.0,330,116,1,6302,3239,25317,11985,0.1,0.2,Lemina,0,Fulham,1.0,1.173773943450445,0.0,0.0,0.0,0.0,1.0,0.17377394345044514,1.7,0.0,0.0,0.0,0.0,0.0,1.173773943450445,,1.293190265617414,1.329060737662076,1.139645899271502,0.2608386541000989,0.5533223433292566
516,0,0,17,,,0,84182,,,0,0,0,0,0.0,358,28,,,0,1,0.5,0.5,1,Alphonse,0.5,4,0,2.4,219,15,False,24.4,129,15,90,,,45,0,0,,0,,84182.jpg,1.0,0,3,Areola,1.4,False,,a,8,54,0.0,311,27,1,22102,12666,28180,14620,0.1,0.2,Areola,0,Fulham,1.0,1.695095773801781,0.0,0.0,0.0,0.0,1.7307340962109388,0.6950957738017806,1.7,0.0,0.0,0.0,0.0,0.0,1.695095773801781,,2.1727610624696574,2.3162429506483053,1.558583597086009,0.3766879497337291,0.7990758109439317
517,1,0,22,,,0,167074,,,0,0,0,0,33.6,50,10,,,0,2,1.0,1.0,2,Kenny,1.0,4,0,7.4,85,22,False,38.6,72,25,90,,,45,0,0,,0,,167074.jpg,2.0,0,0,Tete,0.2,False,,a,8,54,2.0,191,60,2,4547,3876,3795,2010,0.2,0.4,Tete,1,Fulham,1.0,2.36351682643336,0.0,0.0,0.0,0.0,0.9307340962109388,0.6950957738017806,1.7,0.0,0.4,1.2000000000000002,0.4,1.0,2.36351682643336,,2.5160087077827042,3.10351521598626,2.126045212026105,0.5252259614296356,1.114172516946358
525,0,0,24,,,0,72681,,,0,0,0,0,3.5,190,50,,,0,2,0.5,0.5,0,Denis,0.5,7,0,2.8,204,66,False,16.4,170,71,180,,,45,0,0,,0,,72681.jpg,0.5,0,0,Odoi,0.1,False,,a,8,54,8.0,137,31,1,3921,1244,2061,1130,0.1,0.2,Odoi,0,Fulham,2.0,2.990191547603561,0.1,0.6000000000000001,0.1,0.0,1.3307340962109389,1.3901915476035611,1.7,0.0,0.0,0.0,0.0,0.0,1.4950957738017805,1.6611955528863462,1.891467710640024,2.1459557538248992,1.3333437376631376,0.33224350528928454,0.704794906785725
216,0,0,3,100.0,75.0,0,15033,,,-1,1,-1,1,0.0,311,119,,,0,2,0.0,0.8,1,Wes,0.5,0,0,0.0,333,119,False,0.2,290,97,1,,2020-08-30T10:00:09.559000Z,44,0,0,,0,,15033.jpg,1.0,0,0,Morgan,0.1,False,,a,9,13,0.0,254,94,1,2189,1995,2308,1038,0.1,0.2,Morgan,0,Leicester City,1.0,2.2665470775162126,0.0,0.0,0.0,0.0,1.0,1.2665470775162129,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,2.2665470775162126,,1.6813975019519058,2.1149114948108183,2.1191973792814136,0.5151243357991392,1.0805339225878192
217,0,0,36,,,1,17745,,,0,0,0,0,0.0,488,52,,,0,1,3.5,4.5,2,Kasper,4.0,2,0,4.4,147,9,False,43.8,63,8,180,,,55,0,0,,0,,17745.jpg,4.0,0,4,Schmeichel,13.1,False,,a,9,13,0.0,473,52,8,77916,26708,139715,91132,0.7,1.5,Schmeichel,0,Leicester City,2.0,6.533094155032426,0.0,0.0,0.0,0.0,2.6611955528863462,2.5330941550324257,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,3.266547077516213,2.14753266960496,2.6813975019519063,3.1149114948108183,3.1191973792814136,0.5939176504574933,1.3928603538715647
218,0,0,0,100.0,100.0,0,37402,,,0,0,0,0,0.0,337,139,2.0,,0,2,-0.5,0.5,0,Christian,0.0,0,0,0.0,359,139,False,0.0,349,138,0,,2020-08-15T10:00:11.758506Z,45,0,0,,0,,37402.jpg,0.0,0,0,Fuchs,0.1,False,,a,9,13,0.0,282,116,0,2190,1158,1285,921,0.0,0.0,Fuchs,0,Leicester City,,,,,,,,,,,,,,,,,,,,,
219,0,0,0,100.0,0.0,0,37642,,,0,0,0,0,0.0,490,187,,,0,2,-0.5,0.0,0,Jonny,0.0,0,0,0.0,496,187,False,0.0,489,187,0,,2020-09-23T14:00:18.212466Z,55,0,0,,0,,37642.jpg,0.0,0,0,Evans,0.1,False,,a,9,13,0.0,476,185,0,1656,1454,2253,1022,0.0,0.0,Evans,0,Leicester City,,,,,,,,,,,,,,,,,,,,,
220,0,0,0,,,0,46483,,,0,0,0,0,0.0,344,144,,,0,3,-0.5,0.5,0,Adrien,0.0,0,0,0.0,366,144,False,0.0,357,139,0,,,45,0,0,,0,,46483.jpg,0.0,0,0,Silva,0.6,False,,a,9,13,0.0,290,111,0,5449,2801,12590,6209,0.0,0.0,Silva,0,Leicester City,,,,,,,,,,,,,,,,,,,,,
221,0,0,6,,,0,51938,4.0,,0,0,0,0,0.9,237,128,,,0,3,0.5,1.5,1,Marc,1.0,0,0,0.3,288,134,False,0.6,286,134,30,,,55,0,0,,0,,51938.jpg,1.0,0,0,Albrighton,0.2,False,,a,9,13,2.0,199,98,2,1568,562,4620,2330,0.2,0.4,Albrighton,0,Leicester City,2.0,2.6332735387581065,0.0,0.0,0.0,0.0,1.0,0.6332735387581065,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1.3166367693790533,1.03688316740124,1.1703493754879766,1.2787278737027046,1.2797993448203535,0.23938850352346422,0.5614158048235016
222,0,0,0,,,0,61604,,,0,0,0,0,0.0,352,145,,,0,3,-0.5,0.5,0,Matty,0.0,0,0,0.0,373,145,False,0.0,364,140,0,,,45,0,0,,0,,61604.jpg,0.0,0,0,James,0.5,False,,a,9,13,0.0,301,113,0,7273,3760,12315,6430,0.0,0.0,James,0,Leicester City,,,,,,,,,,,,,,,,,,,,,
223,0,0,0,,,0,95463,,,0,0,0,0,0.0,362,29,,,0,1,-0.5,0.5,0,Danny,0.0,0,0,0.0,382,47,False,0.0,373,47,0,,,45,0,0,,0,,95463.jpg,0.0,0,0,Ward,0.2,False,,a,9,13,0.0,316,28,0,757,326,2614,1262,0.0,0.0,Ward,0,Leicester City,,,,,,,,,,,,,,,,,,,,,
224,0,3,58,,,1,101668,,,0,0,1,-1,21.5,84,10,,,1,4,7.0,8.0,2,Jamie,7.5,2,2,15.4,25,11,False,73.8,22,7,180,,,101,0,0,1.0,0,,101668.jpg,7.5,0,0,Vardy,20.6,False,,a,9,13,58.0,24,14,15,369692,66341,337246,260204,0.7,1.5,Vardy,0,Leicester City,2.0,12.34,1.5,5.04,0.0,0.0,2.3,0.0,1.7999999999999998,0.0,0.1,0.30000000000000004,0.1,0.0,6.17,10.04,5.371949983839401,6.217066226920561,6.048322500247616,0.6108910891089109,1.9414422525024997
225,1,1,54,,,1,106837,,,0,0,0,0,45.9,24,19,,,0,3,6.5,7.5,8,Dennis,7.0,2,1,18.6,11,8,False,71.8,24,11,156,,,55,0,0,,0,,106837.jpg,7.0,0,0,Praet,0.7,False,,a,9,13,68.0,17,7,14,45535,32646,14452,10363,1.3,2.5,Praet,0,Leicester City,2.0,9.701694591389684,0.4,2.0,0.30000000000000004,1.0,4.965298888221587,0.6332735387581065,1.7999999999999998,0.0,0.2,0.6000000000000001,0.1,0.0,4.850847295694843,4.14188316740124,4.3159962235233245,4.835854540466706,4.754766144664946,0.8819722355808804,2.068408236747632
226,0,0,0,0.0,0.0,0,111931,,,0,0,0,0,0.0,530,199,,,0,2,0.0,0.0,0,Ricardo Domingos,0.0,0,0,0.0,531,199,False,0.0,527,199,0,Knee injury - Expected back 31 Oct,2020-08-15T10:00:11.805174Z,60,0,0,,0,,111931.jpg,0.0,0,0,Barbosa Pereira,0.1,False,,i,9,13,0.0,524,199,0,722,365,3933,1698,0.0,0.0,Pereira,0,Leicester City,,,,,,,,,,,,,,,,,,,,,
227,0,0,0,100.0,100.0,0,155569,,,0,0,0,0,0.0,291,102,,,0,2,-0.5,0.5,0,Daniel,0.0,0,0,0.0,313,102,False,0.0,304,102,0,,2020-08-15T10:00:11.830679Z,40,0,0,,0,,155569.jpg,0.0,0,0,Amartey,1.5,False,,a,9,13,0.0,231,74,0,17919,9466,24530,11787,0.0,0.0,Amartey,0,Leicester City,,,,,,,,,,,,,,,,,,,,,
228,0,0,34,,,1,166989,2.0,,0,0,0,0,40.9,32,25,4.0,,0,3,2.0,3.0,2,Youri,2.5,2,0,9.4,64,33,False,34.6,93,35,180,,,65,0,0,,0,,166989.jpg,2.5,0,0,Tielemans,1.7,False,,a,9,13,18.0,111,64,5,14278,4290,44220,24525,0.4,0.8,Tielemans,0,Leicester City,2.0,5.1332735387581065,0.1,0.5,0.1,0.0,2.6652988882215864,0.6332735387581065,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,2.5666367693790533,2.03688316740124,2.3456255912032757,2.5331348237889,2.5184063204989693,0.3948671952890851,1.006717767028349
229,0,0,9,,,1,168580,,,-1,1,-1,1,5.8,173,104,,,0,3,2.0,3.0,2,Ayoze,2.5,1,0,6.5,96,50,False,6.8,231,96,127,,,64,0,0,2.0,0,,168580.jpg,2.5,0,0,Pérez,2.3,False,,a,9,13,52.0,27,11,5,16889,4424,89352,49330,0.4,0.8,Pérez,0,Leicester City,2.0,5.1332735387581065,0.1,0.5,0.1,0.0,2.6652988882215864,0.6332735387581065,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,2.5666367693790533,2.03688316740124,2.3456255912032757,2.5331348237889,2.5184063204989693,0.40103699521547703,1.014552264696765
230,0,0,0,,,0,172632,5.0,,-1,1,-1,1,0.0,484,197,3.0,,0,3,-0.5,0.5,0,Demarai,0.0,0,0,0.0,492,196,False,0.0,485,193,0,,,54,0,0,4.0,0,,172632.jpg,0.0,0,0,Gray,0.2,False,,a,9,13,0.0,469,182,0,1173,500,5777,2480,0.0,0.0,Gray,0,Leicester City,,,,,,,,,,,,,,,,,,,,,
231,0,0,7,100.0,100.0,0,172780,1.0,,0,0,0,0,23.5,75,50,1.0,,0,3,0.5,1.5,1,James,1.0,1,0,2.6,212,98,False,2.8,261,118,43,,2020-08-27T16:30:08.660331Z,70,0,0,3.0,0,,172780.jpg,1.0,0,0,Maddison,1.5,False,,a,9,13,0.0,541,217,2,28658,8487,36625,21180,0.1,0.3,Maddison,0,Leicester City,2.0,2.6332735387581065,0.0,0.0,0.0,0.0,1.0,0.6332735387581065,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,1.3166367693790533,1.03688316740124,1.1703493754879766,1.2787278737027046,1.2797993448203535,0.18809096705415046,0.4976419226829253
233,0,0,0,,,0,173515,,,-1,1,-2,2,0.0,516,56,,,0,4,-0.5,0.5,0,Kelechi,0.0,0,0,0.0,518,58,False,0.0,511,54,0,,,58,0,0,5.0,0,,173515.jpg,0.0,0,0,Iheanacho,0.4,False,,a,9,13,0.0,508,58,0,3704,1123,21835,9652,0.0,0.0,Iheanacho,0,Leicester City,,,,,,,,,,,,,,,,,,,,,
