id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week5,goals_week5,xPoints week 5,clean_sheet_points,xGA_week5,cleansheet_week5,xA,xA_points,xA_week5,assists_week5,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,next1_xP,next5_xP,next10_xP,value,valuePoints metric
310,0,0,11,0.0,,0,197365,,,-1,1,-1,1,0.1,358,133,,,0,2,0.0,0.2,0,Eric,-0.3,7,0,2.5,323,118,False,25.0,264,107,98,Unknown - Expected back 21 Nov,2020-10-20T00:00:14.389245Z,49,0,0,,0,,197365.jpg,-0.5,0,0,Bailly,0.3,False,,i,13,1,0.0,510,198,-1,7988,314,13774,2140,-0.1,-0.2,Bailly,1,Manchester Utd,2.0,-0.02034857397614476,0.0,0.0,,,,0.9796514260238552,0.6000000000000005,0.0,0.0,0.0,,,-0.01017428698807238,,,,,,,,,,,,,,,1.0,0.0,0.0,2.3,0.0,0.0,0.0,-1.9190323542167824,0.0,0.0,3.9,0.0,0.0,0.0,-0.2174449896628936,-0.026463469814403062,-0.04478917555829054,-0.002076385099606608,0.0045962743500747305
311,0,0,17,,,0,200617,,,-1,1,-2,2,31.1,146,93,,,0,3,0.3,0.8,1,Daniel,0.3,2,0,12.1,152,75,False,10.0,315,137,120,,,63,0,0,,0,,200617.jpg,1.0,0,0,James,0.3,False,,a,13,1,80.0,55,31,2,6090,351,18837,1109,0.0,0.3,James,1,Manchester Utd,2.0,4.044912856505964,0.3,1.5,0.2,0.0,2.8488116360940268,0.2449128565059638,0.6000000000000005,0.0,0.1,0.30000000000000004,0.1,0.0,2.022456428252982,,,,,,,,1.5,0.1,0.0,1.6,0.0,0.0,0.0,,,,2.3,0.0,,,,,,3.9,0.0,,,2.135011107013395,2.0962750435205795,2.0477400525395595,0.3210248298814257,0.8057659280600722
312,0,0,17,,,0,201084,,,-1,1,-1,1,30.5,149,36,,,0,2,0.0,0.5,0,Timothy,0.0,2,0,6.4,255,89,False,17.8,286,115,80,,,44,0,0,,0,,201084.jpg,0.0,0,0,Fosu-Mensah,0.1,False,,a,13,1,16.0,212,67,0,3364,189,5485,551,0.0,0.0,Fosu-Mensah,1,Manchester Utd,,,0.0,0.0,,,,,0.6000000000000005,0.0,0.3,0.8999999999999999,,,,,,,,,,,1.7075860719786211,0.0,0.0,1.6,0.0,0.3,0.0,,,,2.3,0.0,,,,,,3.9,0.0,,,,,,,
313,0,0,53,,,0,214590,,,0,0,-1,1,28.1,160,42,,,0,2,2.7,3.2,8,Aaron,2.7,9,1,16.7,100,24,False,95.4,69,22,270,,,54,0,0,,0,,214590.jpg,2.7,0,0,Wan-Bissaka,8.3,False,,a,13,1,44.0,111,21,8,196560,24204,456616,19068,0.5,1.5,Wan-Bissaka,0,Manchester Utd,2.962962962962963,5.851335445961268,0.3,1.7999999999999998,0.3,1.0,6.5952465443761055,1.4513354459612668,0.6000000000000005,0.0,0.2,0.6000000000000001,0.2,0.0,1.9748257130119282,,,,,,,,,,,,,,,1.401035374891215,0.0,0.0,2.3,0.0,0.0,0.0,-0.9190323542167824,0.0,0.0,3.9,0.0,0.0,0.0,1.9154901293233135,2.0286383500623595,1.9707544362279288,0.3657084653725793,0.8498296775730428
314,0,0,0,0.0,0.0,0,216051,,,0,0,-1,1,0.0,527,206,,,0,2,0.0,0.0,0,José Diogo,0.0,0,0,0.0,540,206,False,0.0,537,206,0,Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-04T17:30:13.934913Z,49,0,0,,0,,216051.jpg,0.0,0,0,Dalot Teixeira,0.0,False,,n,13,1,0.0,515,201,0,383,12,2785,233,0.0,0.0,Dalot,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,0,0,14,75.0,,0,220688,5.0,,0,0,-2,2,17.7,202,120,,,0,3,1.0,1.8,0,Mason,1.3,8,0,7.4,242,111,False,9.8,316,138,193,Unknown - 75% chance of playing,2020-10-17T23:30:20.006734Z,73,0,0,,0,,220688.jpg,1.7,0,0,Greenwood,3.9,False,,d,13,1,48.0,97,51,5,246107,1111,490381,70056,0.2,0.7,Greenwood,0,Manchester Utd,2.9411764705882355,7.660165965449947,0.4,2.0,,,,0.3601659654499468,0.6000000000000005,0.0,0.1,0.30000000000000004,,,2.604456428252982,,,,,,,,2.5,0.3,0.0,1.6,0.0,0.0,0.0,2.400258843722804,0.0,0.0,2.3,0.0,0.1,0.0,2.520241911445805,0.10000000000000003,0.0,3.9,0.0,0.0,0.0,2.6954600649882434,2.668062679637297,2.625290489341072,0.35677485318533997,0.9639525713527469
316,0,0,0,0.0,0.0,0,222677,,,0,0,0,0,0.0,479,190,,,0,3,0.0,0.0,0,Tahith,0.0,0,0,0.0,495,190,False,0.0,491,190,0,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,45,0,0,,0,,222677.jpg,0.0,0,0,Chong,0.0,False,,n,13,1,0.0,449,173,0,553,85,890,66,0.0,0.0,Chong,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,0,0,0,0.0,0.0,0,232928,,,0,0,0,0,0.0,482,193,,,0,3,0.0,0.0,0,James,0.0,0,0,0.0,498,193,False,0.0,494,193,0,Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-10-07T10:30:13.280708Z,45,0,0,,0,,232928.jpg,0.0,0,0,Garner,0.1,False,,n,13,1,0.0,452,176,0,1835,83,4328,488,0.0,0.0,Garner,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,0,0,0,,,0,232937,,,0,0,-1,1,0.0,435,175,,,0,2,0.0,0.5,0,Brandon,0.0,0,0,0.0,459,178,False,0.0,455,178,0,,,44,0,0,,0,,232937.jpg,0.0,0,0,Williams,1.0,False,,a,13,1,0.0,401,162,0,14377,644,66713,4959,0.0,0.0,Williams,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,0,0,0,,,0,244856,,,0,0,0,0,0.0,387,147,,,0,2,0.0,0.5,0,Teden,0.0,0,0,0.0,411,149,False,0.0,408,150,0,,,40,0,0,,0,,244856.jpg,0.0,0,0,Mengi,0.7,False,,a,13,1,0.0,345,128,0,14853,1209,21351,2208,0.0,0.0,Mengi,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,0,0,31,,,0,180184,,,0,0,-1,1,16.5,208,125,,,0,3,1.0,1.5,1,Donny,1.0,4,1,8.9,204,94,False,41.6,207,85,60,,,69,0,0,,0,,180184.jpg,2.2,0,0,van de Beek,2.6,False,,a,13,1,31.0,153,79,9,147518,3093,226092,21980,0.1,1.3,van de Beek,0,Manchester Utd,4.090909090909091,6.0009581155803815,0.3,1.5,0.0,0.0,1.0,0.5009581155803805,0.6000000000000005,0.0,0.0,0.0,0.0,0.0,1.4669008726974264,,,,,,,,2.5,0.3,1.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,2.3,0.0,0.0,0.0,1.0,0.0,0.0,3.9,0.0,0.0,0.0,1.4820497117961398,1.4945619110914357,1.4720734768778516,0.2125943293764386,0.5584396183051682
568,0,0,0,,,0,152590,,,0,0,0,0,0.0,564,212,,,0,2,2.5,3.0,0,Alex Nicolao,0.0,0,0,0.0,566,212,False,0.0,563,212,0,,,55,0,0,,0,,152590.jpg,0.0,0,0,Telles,1.1,False,,a,13,1,0.0,562,212,0,81140,23159,15253,7273,0.0,0.0,Telles,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,0,0,0,75.0,0.0,0,40720,,,0,0,0,0,0.0,587,72,,,0,4,2.1,0.0,0,Edinson,0.0,0,0,0.0,588,72,False,0.0,588,72,0,Lack of match fitness - 75% chance of playing,2020-10-14T10:30:20.778586Z,80,0,0,,0,,40720.jpg,0.0,0,0,Cavani,0.5,False,,d,13,1,0.0,588,72,0,50352,10341,20965,5191,0.0,0.0,Cavani,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,0,0,0,,,0,488404,,,0,0,0,0,0.0,569,228,,,0,3,1.9,2.4,0,Facundo,0.0,0,0,0.0,571,228,False,0.0,568,228,0,,,55,0,0,,0,,488404.jpg,0.0,0,0,Pellistri,0.0,False,,a,13,1,0.0,567,226,0,669,166,254,157,0.0,0.0,Pellistri,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1,0,15,,,1,40142,,,0,0,-1,1,16.1,211,27,,,0,4,0.8,0.8,0,Andy,1.3,2,0,9.8,195,31,False,10.2,313,32,145,,,54,0,0,,0,,40142.jpg,2.3,0,0,Carroll,0.4,False,,a,14,4,72.0,62,22,7,40936,1230,50464,3928,0.2,1.3,Carroll,0,Newcastle Utd,3.0434782608695654,6.0910344827586185,0.2,0.8,,,,0.0,2.700000000000001,0.0,0.0,0.0,,,2.001339901477832,2.8,0.2,0.0,1.1,1.0,0.0,0.0,1.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,2.396551724137931,0.0,0.0,2.4000000000000004,0.0,0.0,1.0,,,,0.39999999999999947,0.0,,,1.9743744976222168,1.99226095315256,2.0193107842814184,0.3706185002736726,0.8612395676137818
321,0,0,53,100.0,100.0,1,50232,2.0,,0,0,-1,1,91.9,42,31,1.0,,0,3,1.2,1.2,2,Jonjo,1.7,8,0,22.7,61,34,False,62.8,139,51,431,,2020-09-10T14:30:12.090206Z,54,0,0,,0,,50232.jpg,1.8,0,0,Shelvey,0.3,False,,a,14,4,72.0,63,35,9,6059,370,13835,1237,0.3,1.7,Shelvey,2,Newcastle Utd,5.0,12.350694900507605,0.5,2.5,0.2,0.0,3.0672055127397497,0.9506949005076024,2.700000000000001,0.0,0.3,0.8999999999999999,0.0,0.0,2.4701389801015208,3.43287108369808,0.1,0.0,1.1,1.0,0.2,0.0,1.6826835240527347,0.1,0.0,1.6999999999999995,0.0,0.0,0.0,1.5907179532894125,0.09999999999999998,0.0,2.4000000000000004,0.0,0.0,0.0,2.9703200460356403,0.0,0.0,0.39999999999999947,0.0,0.09999999999999998,0.0,2.5165129724681994,2.448756529062241,2.520278962920107,0.45743314446324457,1.0629785703056627
322,0,0,10,0.0,0.0,0,56983,1.0,,0,0,-1,1,23.3,182,107,4.0,,0,3,0.0,0.0,0,Matt,0.7,1,0,5.3,274,126,False,11.6,306,131,68,Shoulder injury - Unknown return date,2020-09-27T16:00:17.085028Z,49,0,0,2.0,0,,56983.jpg,2.0,0,0,Ritchie,0.1,False,,i,14,4,18.0,204,108,2,1176,31,5970,770,0.1,0.4,Ritchie,0,Newcastle Utd,1.0,2.490138980101521,0.0,0.0,,,,0.1901389801015205,2.700000000000001,0.0,0.1,0.30000000000000004,,,2.490138980101521,,,,,,,,,,,,,,,2.3907179532894123,0.0,0.0,2.4000000000000004,0.0,0.1,0.0,,,,0.39999999999999947,0.0,,,2.5754955671725126,2.4818815304455155,2.514299317127965,0.5081916285921471,1.124930123927073
323,0,0,87,,,1,57145,,,0,0,0,0,11.0,251,78,,,0,2,0.8,0.8,0,Federico,1.3,9,0,13.0,143,43,False,115.6,42,12,450,,,50,0,0,,0,,57145.jpg,2.2,0,0,Fernández,1.1,False,,a,14,4,4.0,287,97,11,21965,805,52736,6072,0.3,2.2,Fernández,0,Newcastle Utd,5.0,11.40277960203041,0.1,0.6000000000000001,0.0,0.0,0.26882205095899875,3.80277960203041,2.700000000000001,0.0,0.0,0.0,0.0,0.0,2.280555920406082,3.9314843347923176,0.1,0.0,1.1,1.0,0.0,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,2.36287181315765,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,4.681280184142558,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,2.732774906270727,2.284828757292415,2.303360380471035,0.4561111840812164,1.01989561290352
324,0,0,0,75.0,25.0,0,58845,,,0,0,0,0,0.0,450,181,,,0,2,-0.4,-0.1,0,Ciaran,0.0,0,0,0.0,471,182,False,0.0,467,182,0,Lack of match fitness - 75% chance of playing,2020-09-25T12:30:12.786911Z,45,0,0,,0,,58845.jpg,0.0,0,0,Clark,0.0,False,,d,14,4,0.0,416,168,0,938,14,2979,170,0.0,0.0,Clark,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,0,4,134,75.0,,1,59735,,,0,0,0,0,0.0,535,55,,,0,1,4.1,5.5,8,Karl,6.0,9,0,21.7,66,1,False,215.8,5,1,450,Knock - 75% chance of playing,2020-10-17T22:00:19.734313Z,50,0,0,,1,,59735.jpg,5.4,0,28,Darlow,1.7,False,,d,14,4,0.0,524,54,27,118938,12454,54895,9947,1.2,5.4,Darlow,0,Newcastle Utd,5.0,26.802779602030412,0.0,0.0,0.0,0.0,8.268822050958999,3.80277960203041,2.700000000000001,0.0,0.0,0.0,0.0,0.0,5.360555920406083,4.331484334792318,0.0,0.0,1.1,1.0,0.0,0.0,2.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,8.36287181315765,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,4.681280184142558,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,5.825085199335248,5.368973494571343,5.375156281799834,1.0721111840812165,2.3973134870433905
326,0,0,0,0.0,0.0,0,67089,,,0,0,-1,1,0.0,516,52,,,0,1,0.0,0.0,0,Martin,0.0,0,0,0.0,529,64,False,0.0,526,64,0,Heel Injury - Unknown return date,2020-08-27T11:00:09.134616Z,49,0,0,,0,,67089.jpg,0.0,0,0,Dubravka,0.2,False,,i,14,4,0.0,497,51,0,919,86,14871,813,0.0,0.0,Dubravka,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,0,0,0,0.0,0.0,0,77359,,,0,0,-2,2,0.0,395,153,,,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,420,156,False,0.0,417,157,0,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,43,0,0,,0,,77359.jpg,0.0,0,0,Lejeune,0.0,False,,n,14,4,0.0,355,136,0,204,20,2197,73,0.0,0.0,Lejeune,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,0,0,55,100.0,75.0,1,101148,,,-1,1,-1,1,1.6,311,109,,,0,2,0.2,0.1,0,Jamaal,0.7,8,0,7.7,232,76,False,71.4,118,41,360,,2020-10-02T09:30:18.799817Z,44,0,0,,0,,101148.jpg,2.0,0,0,Lascelles,2.3,False,,a,14,4,4.0,281,92,8,65543,2660,153928,10399,0.2,1.8,Lascelles,1,Newcastle Utd,4.0,7.042223681624327,0.0,0.0,0.0,0.0,0.26882205095899875,3.042223681624328,2.700000000000001,0.0,0.0,0.0,0.0,0.0,1.7605559204060817,3.3314843347923184,0.0,0.0,1.1,1.0,0.0,0.0,0.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,2.36287181315765,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,0.39999999999999947,0.0,,,2.225085199335247,1.7689734945713431,1.7751562817998323,0.40012634554683674,0.8393121031910198
329,0,0,0,0.0,0.0,0,104547,,,0,0,-1,1,0.0,574,67,5.0,,0,4,0.0,0.0,0,Dwight,0.0,0,0,0.0,577,67,False,0.0,575,65,0,Knee injury - Expected back 12 Jan,2020-08-27T12:30:12.628215Z,59,0,0,,0,,104547.jpg,0.0,0,0,Gayle,0.0,False,,i,14,4,0.0,574,67,0,261,31,2052,88,0.0,0.0,Gayle,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,0,0,0,0.0,,0,104953,,,0,0,-2,2,0.0,549,223,,,0,3,0.0,-0.5,0,Christian,0.0,0,0,0.0,557,223,False,0.0,554,223,0,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-10-20T13:30:19.072334Z,53,0,0,,0,,104953.jpg,0.0,0,0,Atsu,0.1,False,,n,14,4,0.0,543,218,0,827,46,4292,348,0.0,0.0,Atsu,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,0,0,0,75.0,25.0,0,106618,,,0,0,-1,1,0.0,416,164,,,0,2,-0.4,-0.1,0,Paul,0.0,0,0,0.0,441,167,False,0.0,437,167,0,Lack of match fitness - 75% chance of playing,2020-09-06T00:30:15.468275Z,44,0,0,,0,,106618.jpg,0.0,0,0,Dummett,0.0,False,,d,14,4,0.0,379,150,0,90,7,1107,48,0.0,0.0,Dummett,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,0,0,51,,,1,109528,,,0,0,0,0,29.4,154,39,,,0,2,0.5,0.5,0,Javier,1.0,5,0,8.0,226,74,False,37.0,225,88,305,,,45,0,0,,0,,109528.jpg,2.2,0,0,Manquillo,0.4,False,,a,14,4,14.0,217,69,9,12917,241,15715,2049,0.2,2.0,Manquillo,1,Newcastle Utd,4.090909090909091,8.411365128933973,0.0,0.0,,,,3.1113651289339717,2.700000000000001,0.0,0.1,0.30000000000000004,,,2.0561114759616377,2.6314843347923182,0.0,0.0,1.1,1.0,0.1,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,2.36287181315765,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,2.5131177980180404,2.0619961551231096,2.0757254532100125,0.4569136613248084,0.9692602450186366
333,1,0,30,100.0,100.0,0,111773,,,0,0,-1,1,26.9,166,45,,,0,2,0.8,0.8,2,Emil,1.3,5,0,6.9,249,84,False,40.2,210,82,180,,2020-10-02T09:30:18.851322Z,44,0,0,,0,,111773.jpg,2.0,0,0,Krafth,0.1,False,,a,14,4,2.0,298,104,4,1096,374,3397,272,0.3,0.9,Krafth,1,Newcastle Utd,2.0,4.1121463235707845,0.0,0.0,0.0,0.0,0.8598565337176194,1.521111840812164,2.700000000000001,0.0,0.1,0.30000000000000004,0.1,1.0,2.056073161785392,,,,,,,,,,,,,,,,,,,,,,4.681280184142558,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,2.5052145743839067,2.0593098143519932,2.0809286465181462,0.46728935495122537,0.9801944202571355
334,0,0,7,100.0,100.0,0,119471,,,0,0,-1,1,0.8,324,116,3.0,,0,2,-0.2,-0.2,0,Fabian,0.3,3,0,1.1,357,131,False,9.0,318,125,95,,2020-10-03T21:30:19.369147Z,49,0,0,,0,,119471.jpg,0.5,0,0,Schär,0.0,False,,a,14,4,1.0,312,110,1,1210,337,1589,191,0.1,0.2,Schär,0,Newcastle Utd,2.0,2.521111840812164,0.0,0.0,0.0,0.0,0.0,1.521111840812164,2.700000000000001,0.0,0.0,0.0,0.0,0.0,1.260555920406082,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,1.7250851993352467,1.2689734945713438,1.2751562817998328,0.2572563102869555,0.569461118070449
335,0,0,0,75.0,75.0,0,151119,,,0,0,-1,1,0.0,422,168,,,0,2,-0.4,-0.4,0,DeAndre,0.0,0,0,0.0,447,171,False,0.0,443,171,0,Knock - 75% chance of playing,2020-09-30T22:00:14.595821Z,44,0,0,,0,,151119.jpg,0.0,0,0,Yedlin,0.3,False,,d,14,4,0.0,385,154,0,2568,46,17807,1259,0.0,0.0,Yedlin,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,0,0,41,75.0,,1,153127,,,0,0,-1,1,27.8,164,99,,,0,3,0.6,0.8,1,Isaac,1.3,6,0,10.6,174,84,False,54.6,162,61,408,Knock - 75% chance of playing,2020-10-17T21:30:20.472222Z,49,0,0,,0,,153127.jpg,1.6,0,0,Hayden,0.1,False,,d,14,4,23.0,178,93,8,1930,39,4778,624,0.3,1.6,Hayden,2,Newcastle Utd,5.0,7.950694900507603,0.0,0.0,0.0,0.0,1.0,0.9506949005076024,2.700000000000001,0.0,0.0,0.0,0.0,0.0,1.5901389801015204,1.3328710836980795,0.0,0.0,1.1,1.0,0.0,0.0,2.1826835240527345,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,1.0907179532894125,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,2.6703200460356395,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,1.7062712998338116,1.592243373642836,1.5937890704499582,0.3245181592043919,0.7183515676197099
337,0,0,0,0.0,,0,155513,,,0,0,-1,1,0.0,522,211,,,0,3,0.0,-0.5,0,Rolando,0.0,0,0,0.0,535,211,False,0.0,532,211,0,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-10-20T13:30:19.113162Z,49,0,0,,0,,155513.jpg,0.0,0,0,Aarons,0.1,False,,n,14,4,0.0,507,202,0,1354,78,4008,348,0.0,0.0,Aarons,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,1,2,64,100.0,100.0,1,170137,,,0,0,-2,2,66.1,60,42,,,0,3,4.2,4.2,2,Allan,4.7,7,1,19.0,81,47,False,82.4,97,34,268,,2020-09-20T15:00:16.126673Z,53,0,0,,0,,170137.jpg,4.5,0,0,Saint-Maximin,7.2,False,,a,14,4,41.0,123,64,18,188190,28466,1125329,30158,0.9,3.4,Saint-Maximin,0,Newcastle Utd,4.0,14.851590403164707,0.1,0.5,0.0,0.0,2.96720551273975,0.760555920406082,2.700000000000001,0.0,1.1,3.3000000000000003,0.30000000000000004,0.0,3.7128976007911767,2.3328710836980795,0.0,0.0,1.1,1.0,0.0,0.0,1.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,,,,2.4000000000000004,0.0,,,8.971146492316631,0.1,1.0,0.39999999999999947,0.0,0.8,1.0,3.7315734337626862,3.682189490874309,3.7814968056199687,0.7005467171304107,1.612779658005283
339,1,0,36,,,0,179018,5.0,,0,0,-2,2,67.2,58,41,,,0,3,0.5,0.5,1,Miguel,1.0,4,0,15.1,120,66,False,46.2,191,77,128,,,58,0,0,,0,,179018.jpg,2.0,0,0,Almirón,0.5,False,,a,14,4,38.0,134,70,8,15551,259,52467,3455,0.2,1.4,Almirón,0,Newcastle Utd,4.0,9.651590403164702,0.1,0.5,0.0,0.0,1.0,0.760555920406082,2.700000000000001,0.0,0.7,2.1,0.0,0.0,2.4128976007911755,3.4378710836980795,0.1,0.0,1.1,0.0,0.1,1.0,2.5,0.0,0.0,1.6999999999999995,0.0,0.5,0.0,2.3907179532894123,0.0,0.0,2.4000000000000004,0.0,0.09999999999999998,0.0,,,,0.39999999999999947,0.0,,,2.4623491664239845,2.392551334071628,2.4609865589419613,0.4160168277226165,1.0019011954782056
340,0,0,32,,,0,180974,,,0,0,-2,2,45.1,109,12,,,0,4,0.8,0.8,2,Joelinton Cássio,1.3,4,0,11.5,162,24,False,39.0,216,26,284,,,58,0,0,,0,,180974.jpg,1.2,0,0,Apolinário de Lira,0.2,False,,a,14,4,31.0,152,35,6,5069,482,20494,1024,0.2,1.0,Joelinton,2,Newcastle Utd,5.0,6.7,0.1,0.4,0.0,0.0,2.0,0.0,2.700000000000001,0.0,0.1,0.30000000000000004,0.0,0.0,1.34,1.0,0.0,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,1.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,1.7,0.1,0.0,0.39999999999999947,0.0,0.1,0.0,1.3256379914247272,1.3351644731745838,1.3495714484497368,0.2310344827586207,0.5564047150200578
341,0,0,0,0.0,0.0,0,196118,,,-1,1,-2,2,0.0,500,54,,,0,4,0.0,0.0,0,Yoshinori,0.0,0,0,0.0,514,55,False,0.0,511,52,0,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,48,0,0,,0,,196118.jpg,0.0,0,0,Muto,0.1,False,,n,14,4,0.0,477,54,0,4571,82,22779,860,0.0,0.0,Muto,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,0,0,0,0.0,0.0,0,232977,,,0,0,0,0,0.0,386,146,,,0,2,0.0,0.0,0,Kelland,0.0,0,0,0.0,410,148,False,0.0,407,149,0,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,40,0,0,,0,,232977.jpg,0.0,0,0,Watts,0.2,False,,n,14,4,0.0,344,127,0,4644,150,10461,1150,0.0,0.0,Watts,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,0,0,5,,,0,180135,4.0,,0,0,-2,2,0.3,348,170,2.0,,0,3,-0.2,-0.2,0,Sean,0.3,0,0,0.1,382,173,False,1.0,374,171,3,,,48,0,0,,0,,180135.jpg,1.0,0,0,Longstaff,0.1,False,,a,14,4,1.0,311,152,2,1336,201,5162,401,0.1,0.4,Sean Longstaff,0,Newcastle Utd,2.0,2.380277960203041,0.0,0.0,,,,0.380277960203041,2.700000000000001,0.0,0.0,0.0,,,1.1901389801015203,1.3328710836980795,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,,,,2.4000000000000004,0.0,,,1.0,0.0,0.0,0.39999999999999947,0.0,0.0,0.0,1.3062712998338115,1.1922433736428355,1.193789070449958,0.2479456208544834,0.5432216383064956
