id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week8,cleansheet_week8,xA,xA_points,xG_week8,goals_week8,xPoints week 8,xA_week8,assists_week8,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
169,0,0,1,0.0,0.0,0,242058,,,0,0,-2,2,1.3,363,50,,,0,4,0.0,0.0,0,Moise,0.0,0,0,0.9,393,51,False,0.0,591,72,13,Joined Paris Saint-Germain on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-03T00:30:17.828204Z,58,0,0,,0,,242058.jpg,1.0,0,0,Kean,0.2,False,,n,7,11,11.0,276,46,2,7853,8,33859,299,0.0,0.3,Kean,0,Everton,2.0,2.0,0.0,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,,,,0.3999999999999999,0.0,,,,,,1.2,0.0,,,,,,2.2,0.0,,,,,,0.8000000000000007,0.0,,,,,,2.4000000000000004,0.0,,,,1.0,1.0,1.0,0.1724137931034483,0.41522739926869984,0.0,0.0
170,0,0,0,100.0,100.0,0,480455,,,0,0,-1,1,0.0,395,156,,,0,2,1.0,0.0,0,Jarrad,0.0,0,0,0.0,416,156,False,0.0,413,156,0,,2020-09-17T01:30:16.017479Z,39,0,0,,0,,480455.jpg,0.0,0,0,Branthwaite,2.4,False,,a,7,11,0.0,356,135,0,114811,4706,209499,3031,0.0,0.0,Branthwaite,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,0,0,82,100.0,100.0,1,119765,,,0,0,-1,1,49.7,151,93,,,0,3,2.2,1.2,1,Allan,1.2,12,0,17.8,168,82,False,120.0,103,37,630,,2020-09-30T21:00:18.185983Z,54,0,0,,0,,119765.jpg,1.7,0,0,Marques Loureiro,1.0,False,,a,7,11,8.0,300,152,12,74987,1177,131162,2378,0.2,2.2,Allan,3,Everton,7.0588235294117645,13.34782529574345,0.0,0.0,2.047825295743449,1.5999999999999996,0.0,0.1,0.30000000000000004,0.0,0.0,1.2018965179946557,0.0,0.0,1.8909419168969888,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,2.7408182206817178,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,2.6703200460356395,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,,,,1.2,0.0,,,1.110803158362334,0.0,0.0,2.2,0.0,0.0,0.0,2.4493289641172207,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,1.3907179532894125,0.0,0.0,2.4000000000000004,0.0,0.1,0.0,1.5381866484409057,1.9071415979050876,1.8773118111205935,1.914397750949775,0.3501744290549979,0.8137318391986185,0.1,0.014166666666666668
508,3,5,182,100.0,100.0,1,60025,1.0,,0,0,4,-4,248.3,7,6,1.0,,1,3,3.0,2.0,2,James,2.0,10,3,62.9,13,8,False,228.2,16,7,588,,2020-10-26T02:00:17.500734Z,79,0,0,,0,,60025.jpg,6.1,0,0,Rodríguez,28.6,False,,a,7,11,151.0,43,24,43,2895511,47376,1749062,88887,0.3,5.4,Rodríguez,1,Everton,7.049180327868853,38.715841117332005,1.9,9.5,2.045027720202816,1.5999999999999996,0.0,1.9,5.6999999999999975,0.0,0.0,2.201896517994656,0.0,0.0,5.49224722827268,4.267879441171441,,,1.0,1.0,,,7.909239273313296,0.09999999999999998,1.0,0.30000000000000004,0.0,0.4,1.0,4.6703200460356395,0.10000000000000003,0.0,0.3999999999999999,0.0,0.5,0.0,12.802020658193193,1.1,2.0,1.2,0.0,0.2,1.0,4.101837641120953,0.10000000000000007,0.0,2.2,0.0,0.4000000000000001,1.0,4.24932896411722,0.2999999999999998,0.0,0.8000000000000007,0.0,0.09999999999999988,0.0,,,,2.4000000000000004,0.0,,,5.838770945356506,5.617639016755597,5.437696806561539,5.467744455295353,0.6952211681357822,1.9540538717574407,3.8,0.5390697674418604
512,1,0,111,,,1,121599,,,0,0,-2,2,108.9,61,42,,,0,3,2.2,1.2,1,Abdoulaye,1.2,14,0,33.4,67,39,False,110.6,124,44,648,,,53,0,0,,0,,121599.jpg,2.0,0,0,Doucouré,1.1,False,,a,7,11,115.0,58,31,16,69507,611,161966,3161,0.2,3.0,Doucouré,3,Everton,8.0,22.277806467552303,0.7,3.5,2.3208686685092417,1.5999999999999996,0.0,1.1,3.3000000000000003,0.4,0.0,3.201896517994656,0.0,0.0,2.784725808444038,2.9678794411714424,,,1.0,1.0,,,1.7408182206817178,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,3.1703200460356395,0.1,0.0,0.3999999999999999,0.0,0.0,0.0,5.802020658193194,0.0,0.0,1.2,0.0,0.7,1.0,2.7108031583623338,0.0,0.0,2.2,0.0,0.20000000000000007,0.0,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,2.0907179532894125,0.2,0.0,2.4000000000000004,0.0,0.0,0.0,2.96108765756792,2.842638754592764,2.7554634374087463,2.7898606288532,0.5254199638573657,1.2096075948940381,1.8,0.225
559,0,0,6,,,0,495542,,,0,0,0,0,5.3,322,109,,,0,2,1.2,0.2,0,Niels,0.2,1,0,2.0,376,141,False,13.8,348,137,68,,,40,0,0,,0,,495542.jpg,1.0,0,0,Nkounkou,0.2,False,,a,7,11,1.0,347,127,1,15158,1157,5179,736,0.0,0.2,Nkounkou,1,Everton,1.0,2.160434334254621,0.0,0.0,1.1604343342546208,1.5999999999999996,0.0,0.0,0.0,,,,,,2.160434334254621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3628718131576498,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,1.3628718131576498,2.2164513182574104,2.10920491436144,2.258114725969686,0.5401085835636552,1.0802171671273104,0.0,0.0
566,0,0,20,100.0,100.0,0,198826,,,0,0,0,0,11.9,293,95,,,0,2,1.5,0.5,0,Ben,0.5,3,0,4.4,343,121,False,31.4,297,118,149,,2020-11-02T01:00:23.121685Z,50,0,0,,0,,198826.jpg,1.0,0,0,Godfrey,0.1,False,,a,7,11,0.0,559,212,2,5441,137,3110,288,0.1,0.4,Godfrey,0,Everton,2.0,4.320868668509242,0.0,0.0,2.3208686685092417,1.5999999999999996,0.0,0.0,0.0,,,,,,2.160434334254621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.2,0.0,0.0,0.0,2.7973158564688854,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,,,,2.4000000000000004,0.0,,,1.8986579282344431,2.2164513182574104,2.10920491436144,2.258114725969686,0.4320868668509242,0.9661756064635669,0.0,0.0
573,0,0,11,,,0,111782,,,0,0,0,0,0.0,495,45,,,0,1,1.2,0.2,0,Robin,0.2,2,0,1.9,381,23,False,18.8,333,24,90,,,45,0,0,,0,,111782.jpg,1.0,0,2,Olsen,0.1,False,,a,7,11,0.0,467,42,1,3500,189,1239,212,0.0,0.2,Olsen,0,Everton,1.0,2.160434334254621,0.0,0.0,1.1604343342546208,1.5999999999999996,0.0,0.0,0.0,,,,,,2.160434334254621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3628718131576498,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,1.3628718131576498,2.2164513182574104,2.10920491436144,2.258114725969686,0.4800965187232491,1.0184385120397912,0.0,0.0
596,0,0,0,,,0,218997,,,0,0,0,0,0.0,506,59,,,0,4,1.0,0.0,0,Ellis,0.0,0,0,0.0,520,59,False,0.0,518,57,0,,,45,0,0,,0,,218997.jpg,0.0,0,0,Simms,0.0,False,,a,7,11,0.0,481,58,0,808,350,210,128,0.0,0.0,Simms,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0,0,31,,,1,126187,,,0,0,-1,1,24.2,230,133,,,0,3,0.2,0.7,0,Ruben,1.2,4,0,9.9,265,122,False,18.4,334,142,220,,,59,0,0,,0,,126187.jpg,1.8,0,0,Loftus-Cheek,0.2,False,,a,8,54,57.0,141,75,7,8785,128,13010,615,0.2,1.2,Loftus-Cheek,1,Fulham,3.888888888888889,7.367728400577228,0.1,0.5,0.8677284005772271,1.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8945587315770007,2.2725317930340125,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,,,,1.2000000000000002,0.0,,,2.7465969639416064,0.1,0.0,1.4000000000000004,1.0,0.0,0.0,2.074273578214334,0.0,0.0,2.6000000000000005,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,1.6069568473853135,1.8782314293850555,1.8189388632619516,1.8590494401423667,0.3211116494198306,0.7799774863542106,0.1,0.025714285714285717
171,0,0,0,,,0,40559,,,0,0,0,0,0.0,400,7,,,0,1,-1.0,-0.5,0,Fabricio,0.0,0,0,0.0,421,29,False,0.0,418,29,0,,,40,0,0,,0,,40559.jpg,0.0,0,0,Agosto Ramírez,1.7,False,,a,8,54,0.0,361,4,0,29510,770,40406,888,0.0,0.0,Fabri,0,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0,0,0,0.0,0.0,0,55038,,,0,0,-3,3,0.0,520,207,,,0,3,0.0,0.0,0,Kevin,0.0,0,0,0.0,534,206,False,0.0,532,206,0,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.518943Z,47,0,0,,0,,55038.jpg,0.0,0,0,McDonald,0.0,False,,n,8,54,0.0,497,196,0,775,0,4869,63,0.0,0.0,McDonald,0,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,0,12,,,0,61739,,,0,0,-2,2,1.6,352,130,,,0,2,-1.0,-0.5,0,Maxime,0.0,1,0,1.6,386,143,False,12.6,353,139,122,,,43,0,0,,0,,61739.jpg,0.5,0,0,Le Marchand,0.1,False,,a,8,54,1.0,348,128,1,1442,20,8962,173,0.0,0.2,Le Marchand,2,Fulham,2.0,2.7850412811874383,0.0,0.0,1.7850412811874383,1.0999999999999996,0.0,0.0,0.0,,,,,,1.3925206405937192,,,,,,,,,,,,,,,0.0,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,2.204776847648808,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,,,,2.6000000000000005,0.0,,,,,,0.5999999999999996,0.0,,,2.204776847648808,1.325974332567217,1.1394988248278413,1.2965560952592958,0.3238420094403998,0.6715330836504653,0.0,0.0
174,0,0,0,0.0,0.0,0,61916,,,-1,1,-3,3,0.0,522,208,,,0,3,0.0,0.0,0,Stefan,0.0,0,0,0.0,536,207,False,0.0,534,207,0,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.533609Z,47,0,0,,0,,61916.jpg,0.0,0,0,Johansen,0.0,False,,n,8,54,0.0,499,197,0,340,1,2884,43,0.0,0.0,Johansen,0,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0,2,133,,,1,76357,2.0,,0,0,-2,2,238.8,10,9,4.0,,0,3,3.0,3.5,2,Tom,4.0,11,1,46.4,35,18,False,147.0,63,22,630,,,53,0,0,,0,,76357.jpg,2.9,0,0,Cairney,0.2,False,,a,8,54,78.0,94,52,20,6796,925,16011,439,0.8,3.8,Cairney,2,Fulham,6.896551724137932,20.738828690678826,0.5,2.5,1.5388286906788264,1.0999999999999996,0.0,0.9,2.7,0.09999999999999998,0.0,3.43287108369808,0.20000000000000007,0.0,3.0071301601484297,1.1652988882215864,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,1.5018965179946555,0.0,0.0,1.5999999999999996,0.0,0.1,0.0,2.3011942119122017,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,3.1465969639416063,0.0,0.0,1.4000000000000004,0.0,0.30000000000000004,0.0,5.9742735782143335,0.2,1.0,2.6000000000000005,0.0,0.29999999999999993,0.0,3.5488116360940265,0.2,0.0,0.5999999999999996,1.0,0.0,0.0,3.6807494947720487,2.992307308110563,2.871364285025012,2.9155914431223486,0.5673830490846093,1.3062138719441414,1.4,0.20299999999999996
176,0,0,78,,,0,82514,,,0,0,-1,1,4.7,325,111,,,0,2,-0.2,0.3,0,Tim,0.8,10,0,8.8,277,96,False,82.6,179,73,450,,,44,0,0,,0,,82514.jpg,1.4,0,0,Ream,0.2,False,,a,8,54,0.0,422,171,7,6471,27,11475,352,0.2,1.6,Ream,0,Fulham,5.0,11.462603202968594,0.0,0.0,4.462603202968597,1.0999999999999996,0.0,0.0,0.0,,,,,,2.292520640593719,1.6611955528863462,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,3.2047768476488083,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,2.9863878557664254,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,1.2970943128573351,0.0,0.0,2.6000000000000005,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,2.496086338757523,2.2259743325672168,2.0394988248278407,2.196556095259296,0.5210274183167543,1.0929163329397256,0.0,0.0
177,0,0,0,0.0,0.0,0,83543,,,0,0,-4,4,0.0,569,226,,,0,3,0.0,0.0,0,Anthony,0.0,0,0,0.0,576,225,False,0.0,574,225,0,Joined Nottingham Forest on loan until 7/1 on 16/10. - Expected back 07 Jan,2020-10-16T21:30:11.452901Z,51,0,0,,0,,83543.jpg,0.0,0,0,Knockaert,0.0,False,,n,8,54,0.0,563,222,0,936,2,11690,93,0.0,0.0,Knockaert,0,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0,0,33,,,0,84915,,,0,0,-2,2,11.3,300,98,,,0,2,-1.0,-0.5,0,Michael,0.0,10,0,6.7,305,107,False,38.8,271,106,237,,,43,0,0,,0,,84915.jpg,0.0,0,0,Hector,0.2,False,,a,8,54,18.0,246,77,0,4262,89,16301,305,0.0,0.0,Hector,1,Fulham,,,0.1,0.6000000000000001,,1.0999999999999996,0.0,0.0,0.0,,,,,,,,0.0,0.0,1.8,0.0,0.0,0.0,1.3307340962109389,0.1,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,,,,1.2000000000000002,0.0,,,,,,1.4000000000000004,0.0,,,,,,2.6000000000000005,0.0,,,,,,0.5999999999999996,0.0,,,,,,,,,0.1,
179,0,0,0,0.0,0.0,0,87107,,,0,0,-2,2,0.0,432,174,,,0,2,0.0,0.0,0,Cyrus,0.0,0,0,0.0,454,175,False,0.0,451,175,0,Joined Nottingham Forest on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-09-21T00:30:18.332101Z,43,0,0,,0,,87107.jpg,0.0,0,0,Christie,0.0,False,,n,8,54,0.0,400,160,0,455,2,8961,58,0.0,0.0,Christie,0,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0,0,11,100.0,100.0,0,92259,5.0,,0,0,-2,2,14.6,275,150,1.0,,0,3,-1.0,-0.5,0,Neeskens,0.0,3,0,5.9,318,145,False,1.4,402,178,115,,2020-10-29T13:00:17.682650Z,48,0,0,,0,,92259.jpg,1.2,0,0,Kebano,0.1,False,,a,8,54,47.0,164,87,5,2523,10,10433,82,0.0,1.0,Kebano,0,Fulham,4.166666666666667,7.429709000618456,0.3,1.5,0.9297090006184576,1.0999999999999996,0.0,0.0,0.0,,,,,,1.7831301601484295,2.6652988882215864,0.1,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,2.0,0.2,0.0,1.2000000000000002,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,,,,2.6000000000000005,0.0,,,,,,0.5999999999999996,0.0,,,2.0,1.7673595526229091,1.6852543459609368,1.7268881895319446,0.3714854500309228,0.8138838430675785,0.3,0.072
181,0,2,85,,,2,96994,,,0,0,-2,2,32.9,195,28,,,0,4,1.5,2.0,2,Bobby,2.5,4,2,25.5,100,21,False,83.2,177,19,386,,,53,0,0,,0,,96994.jpg,2.7,0,0,Decordova-Reid,0.1,False,,a,8,54,140.0,45,20,19,14211,777,16370,547,0.5,3.6,Decordova-Reid,2,Fulham,7.037037037037036,16.900000000000002,1.4,5.6,0.0,1.0999999999999996,1.0,0.1,0.30000000000000004,0.2,0.0,3.1,0.1,0.0,2.4015789473684217,1.0,0.0,0.0,1.8,0.0,0.0,0.0,1.7999999999999998,0.2,1.0,1.7,0.0,0.0,0.0,1.4,0.09999999999999998,0.0,1.5999999999999996,0.0,0.0,0.0,2.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,1.0,0.0,0.0,2.6000000000000005,0.0,0.0,0.0,6.6,0.8999999999999999,1.0,0.5999999999999996,1.0,0.0,0.0,3.175,2.403595744712575,2.3209499504796574,2.3264684517359266,0.4531281032770607,1.0431792335409926,1.5,0.21315789473684213
182,1,0,64,,,0,101105,4.0,,0,0,-2,2,50.6,149,37,3.0,,0,2,-0.8,-0.3,0,Joe,0.2,11,0,13.8,214,70,False,62.2,212,88,337,,,48,0,0,,0,,101105.jpg,1.4,0,0,Bryan,0.5,False,,a,8,54,25.0,219,67,7,12515,77,52652,1177,0.0,1.5,Bryan,1,Fulham,5.0,10.81954100201166,0.1,0.6000000000000001,4.462603202968597,1.0999999999999996,0.0,0.2,0.6000000000000001,,,,,,2.163908200402332,1.6611955528863462,0.0,0.0,1.8,0.0,0.0,0.0,2.1991551488425176,0.0,0.0,1.7,0.0,0.0,1.0,1.7075860719786218,0.1,0.0,1.5999999999999996,0.0,0.1,0.0,3.504776847648808,0.0,0.0,1.2000000000000002,0.0,0.1,0.0,,,,1.4000000000000004,0.0,,,,,,2.6000000000000005,0.0,,,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,2.2523884238244043,2.0979392053632333,1.8878061444724388,2.0464430988793225,0.4508142084171525,0.9876844447756389,0.30000000000000004,0.06000000000000001
183,0,0,0,0.0,0.0,0,122074,,,0,0,-1,1,0.0,459,35,,,0,1,0.0,0.0,0,Marcus,0.0,0,0,0.0,480,56,False,0.0,477,56,0,Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul,2020-09-10T14:30:11.949431Z,44,0,0,,0,,122074.jpg,0.0,0,0,Bettinelli,0.0,False,,n,8,54,0.0,429,32,0,446,2,4251,35,0.0,0.0,Bettinelli,0,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2,3,70,,,1,128389,,,-1,1,-3,3,119.0,49,4,2.0,,0,4,1.8,2.3,1,Aleksandar,2.8,12,2,55.0,22,11,False,134.0,76,12,657,,,57,0,1,1.0,0,,128389.jpg,3.5,0,0,Mitrović,7.5,False,,a,8,54,310.0,13,8,28,468604,3623,1499130,35499,0.5,4.9,Mitrović,2,Fulham,8.0,34.753875598086125,4.1,15.439999999999998,0.0,1.0999999999999996,0.0,1.0,3.0,0.4999999999999996,0.0,3.299999999999998,0.09999999999999998,0.0,4.344234449760766,1.0,0.0,0.0,1.8,0.0,0.0,0.0,9.6,1.4,2.0,1.7,0.0,0.0,0.0,3.6000000000000005,0.4000000000000001,0.0,1.5999999999999996,0.0,0.0,0.0,3.6,0.09999999999999988,0.0,1.2000000000000002,0.0,0.4,0.0,4.4,1.1,0.0,1.4000000000000004,0.0,0.0,0.0,4.7,0.6000000000000001,0.0,2.6000000000000005,0.0,0.09999999999999998,0.0,5.577540106951872,0.0,0.0,0.5999999999999996,1.0,0.4,2.0,4.315508021390373,4.349779059910619,4.1225679765188685,4.137739524699553,0.7621463946948711,1.81959957781772,5.1,0.6375
185,0,0,0,0.0,0.0,0,149266,,,0,0,-1,1,0.0,461,188,,,0,2,0.0,0.0,0,Alfie,0.0,0,0,0.0,482,189,False,0.0,479,189,0,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,44,0,0,,0,,149266.jpg,0.0,0,0,Mawson,0.0,False,,n,8,54,0.0,431,176,0,197,0,1365,16,0.0,0.0,Mawson,0,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,0,0,11,,,0,155529,,,0,0,-1,1,0.0,464,36,,,0,1,-1.0,-0.5,0,Marek,0.0,3,0,1.8,383,25,False,18.2,335,25,90,,,44,0,0,,0,,155529.jpg,1.0,0,2,Rodák,0.4,False,,a,8,54,0.0,434,33,1,9417,131,21555,485,0.0,0.2,Rodák,0,Fulham,1.0,1.8925206405937192,0.0,0.0,0.8925206405937193,1.0999999999999996,0.0,0.0,0.0,,,,,,1.8925206405937192,1.6611955528863462,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,,,,1.2000000000000002,0.0,,,,,,1.4000000000000004,0.0,,,,,,2.6000000000000005,0.0,,,,,,0.5999999999999996,0.0,,,,1.8259743325672169,1.6394988248278413,1.7965560952592958,0.4301183274076634,0.9022238150906072,0.0,0.0
187,0,0,43,,,0,166324,1.0,,0,0,-2,2,122.5,44,33,,,0,3,-0.2,0.3,1,Ivan Ricardo,0.8,12,0,21.3,138,70,False,38.0,274,116,432,,,53,0,0,,0,,166324.jpg,1.6,0,0,Neves Abreu Cavaleiro,0.1,False,,a,8,54,53.0,151,81,11,2801,14,8171,133,0.2,2.1,Cavaleiro,1,Fulham,6.875,15.034019851020455,0.2,1.0,1.534019851020455,1.0999999999999996,0.0,0.5,1.5,0.1,0.0,1.5,0.0,0.0,2.1867665237847933,2.4652988882215867,0.0,0.0,1.8,0.0,0.1,0.0,2.7826835240527346,0.0,0.0,1.7,0.0,0.2,0.0,3.001896517994656,0.1,0.0,1.5999999999999996,0.0,0.10000000000000003,0.0,2.3011942119122017,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,1.8465969639416064,0.0,0.0,1.4000000000000004,0.0,0.2,0.0,,,,2.6000000000000005,0.0,,,0.7000000000000001,0.0,0.0,0.5999999999999996,0.0,-0.09999999999999998,0.0,1.5869477939634522,2.1710046634257485,2.088541008988755,2.13019878716545,0.41259745731788555,0.9498706793356015,0.7,0.10181818181818181
188,0,0,7,0.0,0.0,0,168765,,,0,0,-3,3,7.4,311,161,,,0,3,0.0,0.0,0,Josh,0.0,7,0,2.1,374,167,False,12.0,356,156,131,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.592793Z,47,0,0,,0,,168765.jpg,1.5,0,0,Onomah,0.1,False,,n,8,54,2.0,338,161,3,1930,2,12140,143,0.0,0.6,Onomah,0,Fulham,2.0,3.44626032029686,0.0,0.0,0.4462603202968597,1.0999999999999996,0.0,0.0,0.0,,,,,,1.72313016014843,2.1652988882215864,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,1.7,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,,,,1.2000000000000002,0.0,,,,,,1.4000000000000004,0.0,,,,,,2.6000000000000005,0.0,,,,,,0.5999999999999996,0.0,,,,1.7064935831418042,1.6598747062069603,1.6991390238148238,0.36662343832945316,0.7948206741163686,0.0,0.0
189,0,0,0,0.0,0.0,0,170271,,,-1,1,-4,4,0.0,518,206,,,0,3,0.0,0.0,0,Jean Michaël,0.0,0,0,0.0,532,205,False,0.0,530,205,0,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.607195Z,46,0,0,,0,,170271.jpg,0.0,0,0,Seri,0.0,False,,n,8,54,0.0,494,194,0,2692,7,9419,121,0.0,0.0,Seri,0,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0,0,-4,0.0,0.0,0,197030,,,0,0,-2,2,43.3,161,100,,,0,3,0.0,0.0,0,Aboubakar,-0.5,8,0,8.0,291,134,False,10.8,360,159,214,Suspended until 28 Nov,2020-10-24T16:30:15.981006Z,48,0,0,3.0,0,,197030.jpg,0.4,1,0,Kamara,0.1,False,,s,8,54,32.0,197,103,2,4094,11,9928,156,-0.1,0.4,Kamara,1,Fulham,5.0,5.715650800742147,0.4,2.0,1.1156508007421493,1.0999999999999996,0.0,0.2,0.6000000000000001,,,,,,1.1431301601484296,2.1652988882215864,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,1.7,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.5999999999999996,0.0,0.2,0.0,3.0,0.4,0.0,1.2000000000000002,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,-2.0,0.0,0.0,2.6000000000000005,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,0.5,1.1277444279478448,1.0298675191849267,1.0725544854062206,0.2381521166975895,0.52176514573149,0.6000000000000001,0.12000000000000002
