id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week18,goals_week18,xPoints week 18,clean_sheet_points,xGA_week18,cleansheet_week18,xA,xA_points,xA_week18,assists_week18,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,xPoints week 12,xG_week12,goals_week12,xGA_week12,cleansheet_week12,xA_week12,assists_week12,xPoints week 13,xG_week13,goals_week13,xGA_week13,cleansheet_week13,xA_week13,assists_week13,xPoints week 14,xG_week14,goals_week14,xGA_week14,cleansheet_week14,xA_week14,assists_week14,xPoints week 15,xG_week15,goals_week15,xGA_week15,cleansheet_week15,xA_week15,assists_week15,xPoints week 16,xG_week16,goals_week16,xGA_week16,cleansheet_week16,xA_week16,assists_week16,xPoints week 17,xG_week17,goals_week17,xGA_week17,cleansheet_week17,xA_week17,assists_week17,form 5,form 10,next1_xP,next5_xP,next10_xP,value,value form 5,value form 10,valuePoints metric,xG+xA,xG+xA per game
432,0,5,284,100.0,100.0,6,40669,,,0,0,0,0,50.7,248,62,,,2,2,7.8,0.0,0,Angelo,3.4,21,2,49.4,131,32,False,328.2,50,14,1502,,2020-11-07T22:30:22.745009Z,50,0,0,,0,,40669.jpg,3.9,0,0,Ogbonna,3.2,False,,a,19,21,115.0,152,29,66,302359,47825,119098,8813,0.7,13.2,Ogbonna,2,West Ham,16.923076923076927,56.311049347550146,0.7,4.199999999999998,,,,19.111049347550136,0.0,0.0,1.0,3.0,,,3.3274710978097812,2.2047768476488088,0.0,0.0,1.2,0.0,0.0,0.0,3.007586071978622,0.2,0.0,1.6,0.0,0.0,0.0,5.186341215165638,0.2,0.0,0.7000000000000002,1.0,0.0,0.0,4.363272882726871,-0.10000000000000003,0.0,0.2999999999999998,1.0,0.0,0.0,3.604776847648808,0.0,0.0,1.2000000000000002,0.0,0.8,0.0,3.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.6611955528863458,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,1.7307340962109392,0.0,0.0,1.6999999999999993,1.0,0.0,0.0,4.7952465443761065,0.10000000000000003,0.0,0.5999999999999996,1.0,0.0,0.0,3.897094312857335,0.09999999999999998,1.0,2.6000000000000014,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,6.861195552886344,0.09999999999999998,1.0,1.8000000000000007,0.0,0.2,0.0,3.3314843347923215,0.0,0.0,1.099999999999998,0.0,0.0,0.0,2.141341132946451,0.09999999999999998,0.0,2.0,0.0,0.0,0.0,2.2047768476488088,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,6.619349672143834,0.0,0.0,0.10000000000000142,1.0,0.0,0.0,3.847897572897408,3.9797724632720213,4.4367971061666704,3.47790404552626,3.317202046516247,0.6654942195619562,0.7695795145794816,0.7959544926544042,1.4880903135737045,1.7,0.10045454545454544
433,0,0,0,0.0,0.0,0,40694,,,0,0,0,0,0.0,531,49,,,0,1,0.0,0.0,0,Roberto,0.0,0,0,0.0,551,69,False,0.0,546,69,0,Joined Real Valladolid on a permanent deal on 28/8,2020-08-28T09:00:07.307179Z,45,0,0,,0,,40694.jpg,0.0,0,0,Jimenez Gago,0.0,False,,u,19,21,0.0,520,46,0,407,7,951,4,0.0,0.0,Roberto,0,West Ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,0,0,0,0.0,0.0,0,54102,,,0,0,-1,1,0.0,596,240,,,0,3,0.0,0.0,0,Jack,0.0,0,0,0.0,607,239,False,0.0,605,239,0,"Left the club ""on a permanent basis"" on 5/10",2020-10-05T20:30:12.776224Z,49,0,0,,0,,54102.jpg,0.0,0,0,Wilshere,0.0,False,,u,19,21,0.0,590,238,0,1182,9,10059,15,0.0,0.0,Wilshere,0,West Ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,6,8,367,100.0,100.0,6,55459,1.0,,0,0,4,-4,416.7,13,3,1.0,,2,2,10.6,0.0,0,Aaron,4.8,21,0,80.5,48,5,False,339.2,44,11,1530,,2020-11-06T10:00:16.308168Z,54,0,0,,0,,55459.jpg,4.5,0,0,Cresswell,16.1,False,,a,19,21,47.0,261,79,77,1622127,167829,573555,16312,0.9,14.3,Cresswell,0,West Ham,17.11111111111111,69.82959959089735,0.5,3.0,,,,19.32339434030069,0.0,0.0,2.3,6.9,,,4.0809506254420524,2.2047768476488088,0.0,0.0,1.2,0.0,0.0,0.0,1.8075860719786216,0.0,0.0,1.6,0.0,0.0,0.0,6.186341215165638,0.0,0.0,0.7000000000000002,1.0,0.4,0.0,12.264925775288855,0.0,0.0,0.2999999999999998,1.0,0.5,2.0,5.095811330407429,0.0,0.0,1.2000000000000002,0.0,0.20000000000000007,1.0,3.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.6611955528863458,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,5.430734096210939,0.2,0.0,1.6999999999999993,1.0,0.5,0.0,5.495246544376106,0.0,0.0,0.5999999999999996,1.0,0.09999999999999988,0.0,2.297094312857335,0.0,0.0,2.6000000000000014,0.0,0.0,0.0,2.141341132946451,0.0,0.0,2.0,0.0,0.2,0.0,4.239672374078399,0.0,0.0,1.8000000000000007,0.0,0.20000000000000007,1.0,3.3314843347923215,0.0,0.0,1.099999999999998,0.0,0.0,0.0,2.441341132946451,0.09999999999999998,0.0,2.0,0.0,0.10000000000000007,0.0,3.1741917412658296,0.0,0.0,1.1999999999999993,0.0,0.0,1.0,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,10.087068118745774,0.2,0.0,0.10000000000000142,1.0,0.09999999999999963,1.0,5.0321809079521485,4.181506925651023,5.241487494903371,4.242779443857564,4.0776030888614985,0.7557315973040838,0.9318853533244719,0.774353134379819,1.756161534336868,2.8,0.16363636363636364
436,0,0,28,100.0,100.0,1,56377,3.0,,0,0,-5,5,53.5,242,144,,,0,3,3.0,0.0,0,Andriy,1.0,4,0,12.8,334,153,False,27.2,380,162,240,,2020-11-15T17:30:21.383249Z,55,0,0,,0,,56377.jpg,1.0,0,0,Yarmolenko,0.1,False,,a,19,21,49.0,256,131,9,4076,83,16333,67,0.2,1.6,Yarmolenko,2,West Ham,9.0,13.640900879162915,0.2,1.0,,,,2.5409008791629155,0.0,0.0,0.7,2.1,,,1.5156556532403238,,0.2,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.7000000000000002,0.0,,,,,,0.2999999999999998,0.0,,,1.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,2.2,0.0,0.0,1.0999999999999996,0.0,0.4,0.0,1.0,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,,,,1.6999999999999993,0.0,,,,,,0.5999999999999996,0.0,,,,,,2.6000000000000014,0.0,,,,,,2.0,0.0,,,,,,1.8000000000000007,0.0,,,1.0,0.0,0.0,1.099999999999998,0.0,0.0,0.0,,,,2.0,0.0,,,1.2999999999999998,0.0,0.0,1.1999999999999993,0.0,0.09999999999999998,0.0,1.9065306597126328,0.0,0.0,0.5,1.0,0.09999999999999998,0.0,1.2999999999999998,0.0,0.0,0.10000000000000142,0.0,0.09999999999999998,0.0,1.5021768865708776,1.3766326649281582,1.8726147113904248,1.5709832823721896,1.5238506250083503,0.2755737551346043,0.2731230702856141,0.250296848168756,0.6462777420385354,0.8999999999999999,0.09999999999999999
437,0,5,83,100.0,100.0,2,57531,,,0,0,-3,3,87.4,189,29,,,0,4,1.8,0.0,0,Michail,0.4,9,3,56.7,94,23,False,142.8,214,26,570,,2020-12-04T14:00:25.318775Z,62,0,0,2.0,0,,57531.jpg,3.3,0,0,Antonio,5.5,False,,a,19,21,339.0,42,22,30,468018,245371,772742,9163,0.1,4.8,Antonio,1,West Ham,9.090909090909092,30.4,2.8,11.2,,,,0.0,0.0,0.0,0.4,1.2000000000000002,,,3.3439999999999994,2.8,0.2,0.0,1.2,0.0,0.0,0.0,7.2,1.3,1.0,1.6,0.0,0.0,0.0,2.7,0.10000000000000007,0.0,0.7000000000000002,1.0,0.1,0.0,5.799999999999999,0.2999999999999998,1.0,0.2999999999999998,1.0,0.2,0.0,4.500000000000001,0.8000000000000003,0.0,1.2000000000000002,0.0,0.10000000000000003,0.0,4.399999999999999,0.09999999999999963,1.0,1.0999999999999996,0.0,0.0,0.0,,,,1.8000000000000007,0.0,,,,,,1.6999999999999993,0.0,,,,,,0.5999999999999996,0.0,,,1.0,0.0,0.0,2.6000000000000014,0.0,0.0,0.0,,,,2.0,0.0,,,,,,1.8000000000000007,0.0,,,,,,1.099999999999998,0.0,,,,,,2.0,0.0,,,,,,1.1999999999999993,0.0,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.10000000000000142,0.0,0.0,0.0,1.0,1.0,3.800197991524684,3.4455170065969467,3.405658426401597,0.5393548387096773,0.16129032258064516,0.16129032258064516,1.3429827179249778,3.1999999999999997,0.3519999999999999
438,1,0,69,100.0,75.0,1,81012,,,0,0,-3,3,121.7,153,36,,,0,2,3.8,0.0,0,Ryan,1.4,4,0,26.8,250,81,False,84.6,284,109,319,,2021-01-01T20:00:19.178821Z,42,0,0,,0,,81012.jpg,2.2,0,0,Fredericks,0.2,False,,a,19,21,61.0,220,58,11,17084,194,48915,730,0.3,2.6,Fredericks,2,West Ham,5.0,15.08081393990592,0.2,1.2000000000000002,,,,5.646446398139813,0.0,0.0,1.1,3.3000000000000003,,,3.0161627879811843,,0.0,0.0,1.2,0.0,0.4,0.0,3.7760071246102007,0.0,0.0,1.6,0.0,0.5,1.0,1.6,0.0,0.0,0.7000000000000002,0.0,0.20000000000000007,0.0,,,,0.2999999999999998,0.0,,,,,,1.2000000000000002,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.8000000000000007,0.0,,,,,,1.6999999999999993,0.0,,,,,,0.5999999999999996,0.0,,,,,,2.6000000000000014,0.0,,,,,,2.0,0.0,,,,,,1.8000000000000007,0.0,,,,,,1.099999999999998,0.0,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,1.1999999999999993,0.0,,,5.626122638850534,0.2,0.0,0.5,1.0,0.0,0.0,,,,0.10000000000000142,0.0,,,3.313061319425267,3.313061319425267,4.2842033735014216,3.2019142357267265,3.0273451486988705,0.7181339971383772,0.7888241236726826,0.7888241236726826,1.4717367424077445,1.3,0.26
439,1,0,62,100.0,100.0,0,86934,,,0,0,-1,1,53.7,241,143,4.0,,0,3,3.8,0.0,0,Manuel,1.4,2,1,17.5,303,142,False,75.2,297,127,227,,2020-12-21T22:30:16.397106Z,64,0,0,3.0,0,,86934.jpg,1.8,0,0,Lanzini,0.1,False,,a,19,21,47.0,262,135,16,11527,389,12470,203,0.2,2.5,Lanzini,1,West Ham,8.888888888888891,15.143899274272695,0.5,2.5,,,,2.509531732506584,0.0,0.0,0.4,1.2000000000000002,,,1.7036886683556782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.2000000000000002,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,1.0,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,1.0,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,,,,2.6000000000000014,0.0,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,1.8000000000000007,0.0,,,1.3,0.0,0.0,1.099999999999998,0.0,0.1,0.0,,,,2.0,0.0,,,3.8694148936170216,0.2,0.0,1.1999999999999993,0.0,0.30000000000000004,1.0,2.0,0.2,0.0,0.5,0.0,0.0,0.0,1.5,0.09999999999999998,0.0,0.10000000000000142,0.0,0.0,0.0,2.4564716312056736,1.7782358156028368,2.0846635257907926,1.7643604947434317,1.7151295474275523,0.2662013544305747,0.3838236923758865,0.2778493461879432,0.6734420769778969,0.9,0.10124999999999998
440,0,0,8,0.0,0.0,0,101537,,,0,0,-4,4,0.4,421,193,,,0,3,0.0,0.0,0,Felipe Anderson,0.0,0,0,0.5,449,192,False,2.4,442,189,2,Joined Porto on loan until the end of the season on 6/10. - Expected back 01 Jul,2020-10-07T10:30:13.510025Z,61,0,0,,0,,101537.jpg,1.0,0,0,Pereira Gomes,0.1,False,,u,19,21,2.0,401,188,2,4674,4,34975,20,0.0,0.3,Felipe Anderson,0,West Ham,2.0,2.5646446398139813,0.0,0.0,,,,0.5646446398139813,0.0,0.0,0.0,0.0,,,1.2823223199069906,1.3011942119122022,0.0,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.7000000000000002,0.0,,,,,,0.2999999999999998,0.0,,,,,,1.2000000000000002,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.8000000000000007,0.0,,,,,,1.6999999999999993,0.0,,,,,,0.5999999999999996,0.0,,,,,,2.6000000000000014,0.0,,,,,,2.0,0.0,,,,,,1.8000000000000007,0.0,,,,,,1.099999999999998,0.0,,,,,,2.0,0.0,,,,,,1.1999999999999993,0.0,,,,,,0.5,0.0,,,,,,0.10000000000000142,0.0,,,,,1.5240798650458078,1.3120143413123548,1.2749469819776442,0.2102167737552444,,,0.5191971311603985,0.0,0.0
441,0,4,113,0.0,0.0,3,103123,,,0,0,-4,4,131.6,138,19,,,0,4,0.0,0.0,0,Sébastien,2.8,12,3,66.2,68,18,False,169.6,185,20,932,Joined Ajax on a permanent deal on 8/1,2021-01-08T17:30:20.025700Z,61,0,0,,0,,103123.jpg,2.6,0,0,Haller,0.3,False,,u,19,21,361.0,39,20,41,60500,15,84834,5298,0.5,6.7,Haller,0,West Ham,15.769230769230768,44.2,2.9,11.6,,,,0.0,0.0,0.0,1.2,3.6,,,2.802926829268293,2.7,0.2,0.0,1.2,0.0,0.3,0.0,1.4,0.09999999999999998,0.0,1.6,0.0,0.0,0.0,1.0,0.0,1.0,0.7000000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.2999999999999998,0.0,0.0,0.0,,,,1.2000000000000002,0.0,,,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.3000000000000003,0.0,0.0,1.8000000000000007,0.0,0.10000000000000003,0.0,3.1,0.2,0.0,1.6999999999999993,1.0,0.09999999999999998,0.0,9.9,1.0,1.0,0.5999999999999996,1.0,0.30000000000000004,0.0,1.0,0.0,0.0,2.6000000000000014,0.0,0.0,0.0,3.0,0.10000000000000007,0.0,2.0,0.0,0.2,0.0,5.199999999999998,0.7999999999999998,0.0,1.8000000000000007,0.0,0.0,0.0,3.8000000000000007,0.20000000000000007,1.0,1.099999999999998,0.0,0.0,0.0,2.4000000000000004,0.10000000000000007,0.0,2.0,0.0,0.0,0.0,2.6,0.0,0.0,1.1999999999999993,0.0,0.2,0.0,2.0,0.0,0.0,0.5,1.0,0.0,0.0,1.7999999999999992,0.19999999999999973,0.0,0.10000000000000142,0.0,0.0,0.0,2.2,3.5222222222222217,3.125309788732128,2.8746661916299154,2.846499195540217,0.4594962015193923,0.3606557377049181,0.5774134790528233,1.1348719007824517,4.1,0.26
442,1,4,179,0.0,0.0,4,105717,,,0,0,-1,1,172.1,92,21,,,1,2,0.0,0.0,0,Arthur,0.0,12,0,37.5,189,54,False,142.6,215,84,850,Knee injury - Unknown return date,2020-12-11T01:00:24.001672Z,44,0,0,,0,,105717.jpg,3.7,0,0,Masuaku,0.6,False,,i,19,21,60.0,226,62,37,220670,18,219429,2073,0.0,8.4,Masuaku,1,West Ham,10.0,36.827260338045726,0.3,1.7999999999999998,,,,11.292892796279626,0.0,0.0,1.6,4.800000000000002,,,3.6827260338045735,,,,,,,,3.307586071978622,0.0,0.0,1.6,0.0,0.5,0.0,10.182892939303569,0.0,0.0,0.7000000000000002,1.0,0.6000000000000001,1.0,4.663272882726872,0.0,0.0,0.2999999999999998,1.0,-0.10000000000000007,0.0,2.104776847648808,0.1,0.0,1.2000000000000002,0.0,0.10000000000000007,0.0,3.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.261195552886345,0.0,0.0,1.8000000000000007,0.0,0.2,0.0,3.9307340962109394,0.2,0.0,1.6999999999999993,1.0,0.0,0.0,6.095246544376106,0.0,0.0,0.5999999999999996,1.0,0.30000000000000004,0.0,1.0,0.0,0.0,2.6000000000000014,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,,,,1.8000000000000007,0.0,,,,,,1.099999999999998,0.0,,,,,,2.0,0.0,,,,,,1.1999999999999993,0.0,,,,,,0.5,0.0,,,,,,0.10000000000000142,0.0,,,,2.8788625591075188,4.870497178000819,3.85061525165036,3.6830594045395735,0.8369831895010393,,0.6542869452517087,1.7556707498367297,1.9000000000000001,0.19
443,0,0,185,0.0,100.0,4,166640,,,0,0,-1,1,7.7,373,137,,,0,2,0.0,0.0,0,Fabián,0.4,16,1,32.4,223,68,False,240.4,120,46,1080,Illness - Unknown return date,2021-01-15T18:00:24.754648Z,44,0,0,,0,,166640.jpg,3.3,0,0,Balbuena,1.8,False,,i,19,21,75.0,202,50,40,294913,7056,187156,16111,0.1,9.1,Balbuena,1,West Ham,12.12121212121212,35.28835490458137,0.6,3.6,,,,13.688354904581365,0.0,0.0,0.0,0.0,,,2.9112892796279626,,,,,,,,,,,,,,,3.9863412151656377,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,6.163272882726872,0.2,0.0,0.2999999999999998,1.0,0.0,0.0,2.8047768476488075,0.09999999999999998,1.0,1.2000000000000002,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.6611955528863458,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,3.3307340962109397,0.10000000000000003,0.0,1.6999999999999993,1.0,0.0,0.0,3.5952465443761064,-0.10000000000000003,0.0,0.5999999999999996,1.0,0.0,0.0,2.297094312857335,0.0,0.0,2.6000000000000014,0.0,0.0,0.0,2.7413411329464514,0.2,0.0,2.0,0.0,0.0,0.0,3.2611955528863454,0.09999999999999998,0.0,1.8000000000000007,0.0,0.0,0.0,,,,1.099999999999998,0.0,,,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,2.2047768476488088,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,,,,0.5,0.0,,,,,,0.10000000000000142,0.0,,,1.8730589902976296,2.606832587276916,3.97765289382167,3.0521618747503667,2.8952135530141505,0.6616566544609005,0.42569522506764307,0.5924619516538444,1.3879027072985062,0.6,0.04950000000000001
444,0,0,0,0.0,0.0,0,167522,,,0,0,0,0,0.0,622,77,,,0,4,0.0,0.0,0,Jordan,0.0,0,0,0.0,625,77,False,0.0,623,75,0,Joined Norwich City on a permanent deal on 24/8,2020-08-24T18:30:13.532593Z,55,0,0,,0,,167522.jpg,0.0,0,0,Hugill,0.0,False,,u,19,21,0.0,621,77,0,426,2,659,6,0.0,0.0,Hugill,0,West Ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,2,5,216,,,5,178186,2.0,,0,0,-2,2,262.8,45,32,,,2,3,4.6,0.0,0,Jarrod,1.8,18,4,95.0,31,20,False,245.8,112,40,1291,,,63,0,0,,0,,178186.jpg,4.0,0,0,Bowen,3.4,False,,a,19,21,440.0,26,15,68,653472,17281,545506,16744,0.3,10.8,Bowen,0,West Ham,17.0,64.66821452195107,3.3,16.5,,,,4.799479438418841,0.0,0.0,1.5,4.5,,,3.8040126189382977,2.8011942119122017,0.1,0.0,1.2,0.0,0.0,0.0,3.7018965179946552,0.30000000000000004,0.0,1.6,0.0,0.0,0.0,7.996585303791409,0.7000000000000001,2.0,0.7000000000000002,1.0,0.0,0.0,4.740818220681718,0.3999999999999999,1.0,0.2999999999999998,1.0,0.0,0.0,3.101194211912203,0.10000000000000007,0.0,1.2000000000000002,0.0,0.1,0.0,2.3328710836980795,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.1652988882215864,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,3.182683524052735,0.2,0.0,1.6999999999999993,1.0,0.0,0.0,5.448811636094028,0.4000000000000001,0.0,0.5999999999999996,1.0,0.30000000000000004,0.0,7.36439215528943,0.19999999999999973,1.0,2.6000000000000014,0.0,0.09999999999999998,1.0,6.535335283236614,0.7000000000000002,0.0,2.0,0.0,0.30000000000000004,0.0,5.143775709413639,0.10000000000000007,0.0,1.8000000000000007,0.0,0.5,1.0,2.8328710836980786,0.09999999999999963,0.0,1.099999999999998,0.0,0.0,0.0,2.135335283236613,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5048374180359576,0.0,0.0,0.10000000000000142,1.0,0.2,0.0,1.9100431753181424,3.885039841000484,4.4589217003035415,3.9256425883571118,3.8524776706257167,0.6038115268156028,0.3031814563997052,0.6166729906349975,1.5155549041413687,4.8,0.2823529411764706
447,0,0,0,0.0,0.0,0,181008,,,0,0,0,0,0.0,623,78,,,0,4,0.0,0.0,0,Albian,0.0,0,0,0.0,626,78,False,0.0,624,76,0,Transferred to Celtic,2020-08-15T12:28:02.359786Z,55,0,0,,0,,181008.jpg,0.0,0,0,Ajeti,0.0,False,,u,19,21,0.0,622,78,0,653,7,790,3,0.0,0.0,Ajeti,0,West Ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1,0,264,,,6,204480,,,0,0,-2,2,199.7,71,49,2.0,,0,3,5.8,0.0,0,Declan,2.4,21,0,56.0,98,54,False,257.8,102,33,1530,,,48,0,0,,0,,204480.jpg,2.5,0,0,Rice,2.6,False,,a,19,21,99.0,166,89,42,167026,10122,319318,5303,0.5,8.8,Rice,1,West Ham,16.8,45.27738251620354,0.6,3.0,,,,4.743014974437443,0.0,0.0,1.2,3.6,,,2.6950822926311635,2.6011942119122016,0.0,0.0,1.2,0.0,0.1,0.0,2.801896517994656,0.0,0.0,1.6,0.0,0.2,0.0,2.4965853037914094,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,3.240818220681718,0.1,0.0,0.2999999999999998,1.0,0.0,0.0,2.3011942119122017,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,2.63287108369808,0.0,0.0,1.0999999999999996,0.0,0.10000000000000003,0.0,1.1652988882215864,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,2.182683524052735,0.0,0.0,1.6999999999999993,1.0,0.0,0.0,4.448811636094026,0.2,0.0,0.5999999999999996,1.0,0.29999999999999993,0.0,2.074273578214334,0.0,0.0,2.6000000000000014,0.0,0.0,0.0,4.158303481116471,0.2,0.0,2.0,0.0,0.0,1.0,3.0652988882215864,0.0,0.0,1.8000000000000007,0.0,0.30000000000000004,0.0,2.8328710836980804,0.09999999999999998,0.0,1.099999999999998,0.0,0.0,0.0,2.135335283236613,0.0,0.0,2.0,0.0,0.0,0.0,2.3011942119122017,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,3.2065306597126333,0.0,0.0,0.5,1.0,0.2,0.0,2.9048374180359584,0.0,0.0,0.10000000000000142,1.0,0.0,0.0,2.636974393224352,3.0141618044713234,3.0682332685086573,2.754013083217676,2.7054657180663324,0.5614754776314924,0.5493696652550734,0.6279503759315257,1.2301311383390228,1.7999999999999998,0.10714285714285712
