id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week4,goals_week4,xPoints week 4,clean_sheet_points,xGA_week4,cleansheet_week4,xA,xA_points,xA_week4,assists_week4,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,next1_xP,next5_xP,next10_xP,value,valuePoints metric
377,1,0,16,,,2,200439,,,-1,1,-2,2,48.2,79,6,,,0,4,2.0,3.0,2,Che,2.5,5,0,21.3,46,16,False,41.4,173,20,322,,,58,0,0,,0,,200439.jpg,2.5,0,0,Adams,1.8,False,,a,16,20,123.0,26,16,10,49486,1809,217670,31828,0.4,1.7,Adams,1,Southampton,4.0,14.600826446280992,1.1,4.4,0.30000000000000004,0.0,3.2,0.0,0.09999999999999963,1.0,0.6,1.7999999999999998,0.0,0.0,3.650206611570248,4.6,0.5,0.0,0.8,0.0,0.2,0.0,1.7999999999999998,0.2,0.0,2.4000000000000004,0.0,0.0,0.0,4.996551724137931,0.10000000000000007,0.0,0.5,1.0,0.4,1.0,3.485765096799692,3.4162433588278978,3.697228757176157,0.6293459675121118,1.5156657981157275
378,0,0,0,,,0,213482,,,0,0,-1,1,0.0,501,197,,,0,2,-0.5,0.5,0,Yan,0.0,0,0,0.0,513,197,False,0.0,509,197,0,,,49,0,0,,0,,213482.jpg,0.0,0,0,Valery,0.1,False,,a,16,20,0.0,483,190,0,482,46,3365,338,0.0,0.0,Valery,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,0,0,8,,,0,214466,,,0,0,0,0,4.1,254,133,,,0,3,0.3,1.3,0,William,0.8,4,0,1.1,328,146,False,7.2,304,133,111,,,45,0,0,,0,,214466.jpg,1.5,0,0,Smallbone,0.5,False,,a,16,20,0.0,415,156,3,22698,336,22914,3549,0.2,0.7,Smallbone,0,Southampton,2.0,3.7734820469090025,0.0,0.0,,,,0.7734820469090025,0.09999999999999963,0.0,0.0,0.0,,,1.8867410234545008,2.4493289641172216,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,0.5,0.0,,,1.765158411937186,1.7990792575544854,1.8526161563827883,0.41927578298988905,0.8894182480183496
380,0,0,0,,,0,214470,,,0,0,0,0,0.0,356,135,,,0,2,-0.5,0.5,0,Jake,0.0,0,0,0.0,377,135,False,0.0,372,135,0,,,40,0,0,,0,,214470.jpg,0.0,0,0,Vokins,1.4,False,,a,16,20,0.0,308,112,0,22414,2404,31414,4521,0.0,0.0,Vokins,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,0,0,2,,,0,220598,,,-1,1,-2,2,0.1,334,45,,,0,4,-0.3,0.7,0,Michael,0.2,0,0,0.1,355,47,False,0.4,351,42,13,,,48,0,0,,0,,220598.jpg,1.0,0,0,Obafemi,1.5,False,,a,16,20,0.0,444,50,1,35521,2452,109143,13451,0.0,0.2,Obafemi,0,Southampton,1.0,1.0,0.0,0.0,,,,0.0,0.09999999999999963,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.20833333333333334,0.45643546458763845
382,1,0,37,,,1,431131,,,0,0,0,0,7.2,238,128,,,0,3,3.0,4.0,5,Moussa,3.5,5,1,8.7,169,83,False,35.4,204,85,233,,,55,0,0,,0,,431131.jpg,3.5,0,0,Djenepo,0.2,False,,a,16,20,46.0,82,46,14,11535,1541,6757,1381,0.6,2.5,Djenepo,1,Southampton,4.0,9.547790540099,0.2,1.0,0.1,1.0,0.5,1.546964093818005,0.09999999999999963,0.0,0.2,0.6000000000000001,0.0,0.0,2.3869476350247494,1.4493289641172216,0.0,0.0,0.8,0.0,0.0,0.0,4.659139005920991,0.1,0.0,2.4000000000000004,0.0,0.2,1.0,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,2.222928503566646,2.2389082555138047,2.364957515206175,0.433990479095409,1.0177978913812133
479,0,0,0,75.0,75.0,0,450527,,,0,0,-1,1,0.0,410,167,,,0,2,-0.4,0.4,0,Mohammed,0.0,0,0,0.0,431,168,False,0.0,426,168,0,Lack of match fitness - 75% chance of playing,2020-09-19T03:00:16.950625Z,44,0,0,,0,,450527.jpg,0.0,0,0,Salisu,0.2,False,,d,16,20,0.0,370,151,0,615,69,13632,1023,0.0,0.0,Salisu,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,0,0,0,,,0,40383,,,0,0,0,0,0.0,343,5,,,0,1,-0.5,0.5,0,Fraser,0.0,0,0,0.0,364,26,False,0.0,359,26,0,,,40,0,0,,0,,40383.jpg,0.0,0,0,Forster,2.4,False,,a,16,20,0.0,292,3,0,126261,26070,29745,7264,0.0,0.0,Forster,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,0,0,7,,,0,203389,,,0,0,0,0,0.3,321,156,,,0,3,0.0,1.0,0,Nathan,0.5,2,0,0.5,338,150,False,2.2,339,153,35,,,45,0,0,,0,,203389.jpg,1.0,0,0,Tella,0.3,False,,a,16,20,3.0,260,129,2,22724,310,13157,2229,0.1,0.4,Tella,0,Southampton,2.0,2.7734820469090025,0.0,0.0,,,,0.7734820469090025,0.09999999999999963,0.0,0.0,0.0,,,1.3867410234545012,,,,,,,,1.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.2651584119371866,1.2990792575544858,1.3526161563827888,0.30816467187877805,0.653715987622834
565,0,0,0,,,0,240143,,,0,0,0,0,0.0,459,184,,,0,3,0.6,1.6,0,Ibrahima,0.0,0,0,0.0,474,183,False,0.0,469,183,0,,,45,0,0,,0,,240143.jpg,0.0,0,0,Diallo,0.0,False,,a,16,20,0.0,426,165,0,211,211,39,39,0.0,0.0,Diallo,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,0,0,51,,,0,37915,,,0,0,0,0,0.0,539,56,,,0,1,2.7,2.2,2,Hugo,2.2,5,0,6.5,218,14,False,65.2,99,13,360,,,55,0,0,,0,,37915.jpg,2.2,0,9,Lloris,5.3,False,,a,17,6,0.0,535,56,9,108114,42383,125757,16940,0.4,1.6,Lloris,0,Tottenham,4.090909090909091,13.806944187112355,0.0,0.0,0.0,0.0,3.4715177646857684,4.806944187112356,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,3.3750308012941312,3.9863878557664254,0.0,0.0,1.4,0.0,0.0,0.0,2.807586071978621,0.0,0.0,1.6,0.0,0.0,0.0,3.626278638962397,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,3.2566161629487316,3.5457299155323336,3.3001066979382343,0.6136419638716603,1.4391179691163174
384,0,0,0,,,0,38290,,,-1,1,-2,2,0.0,466,185,,,0,2,0.5,0.0,0,Danny,0.0,0,0,0.0,480,185,False,0.0,476,185,0,,,48,0,0,,0,,38290.jpg,0.0,0,0,Rose,0.3,False,,a,17,6,0.0,434,173,0,2890,460,16197,1899,0.0,0.0,Rose,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,0,0,22,100.0,100.0,0,45268,,,-1,1,-2,2,17.2,180,110,,,0,3,1.3,0.8,2,Moussa,0.8,2,0,3.7,273,124,False,19.6,257,106,135,,2020-09-27T16:00:17.236494Z,48,0,0,,0,,45268.jpg,1.5,0,0,Sissoko,0.4,False,,a,17,6,0.0,435,170,3,7978,2425,24100,2502,0.2,0.6,Sissoko,0,Tottenham,2.0,3.8875154006470662,0.0,0.0,0.0,0.0,2.6678794411714426,0.5875154006470655,1.0000000000000004,0.0,0.1,0.30000000000000004,0.1,0.0,1.9437577003235331,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.8999999999999999,0.0,,,1.8795825494937652,2.004346564801642,1.9380804804818224,0.4049495209007361,0.8871999489929716
386,0,0,12,,,0,55605,,,0,0,-1,1,11.2,220,66,,,0,2,1.0,0.5,0,Toby,0.5,1,0,3.0,290,107,False,17.0,267,106,90,,,54,0,0,,0,,55605.jpg,2.0,0,0,Alderweireld,1.8,False,,a,17,6,2.0,275,96,2,24649,1504,100419,12984,0.1,0.4,Alderweireld,0,Tottenham,1.0,3.175030801294131,0.0,0.0,,,,1.1750308012941308,1.0000000000000004,0.0,0.0,0.0,,,3.175030801294131,2.9863878557664263,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.8999999999999999,0.0,,,3.056616162948732,3.345729915532334,3.1001066979382337,0.5879686669063205,1.3663157130119732
387,1,0,18,,,0,62974,3.0,,0,0,-1,1,3.5,260,135,2.0,,0,3,1.7,1.2,0,Erik,1.2,3,0,8.4,177,88,False,10.2,290,122,85,,,59,0,0,,0,,62974.jpg,1.7,0,0,Lamela,0.2,False,,a,17,6,70.0,47,23,5,7068,2502,9035,2033,0.2,0.8,Lamela,1,Tottenham,2.9411764705882355,6.764819682526674,0.5,2.5,0.2,0.0,1.0,0.8639932362456847,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,2.30003869205907,,,,,,,,3.9684210526315775,0.3,0.0,1.6,0.0,0.0,1.0,1.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,2.0745299154266874,2.4442266241571167,2.355279233537926,0.3898370664506898,0.9469109443001433
388,6,6,159,,,0,78830,,,1,-1,1,-1,119.0,13,1,1.0,,2,4,11.5,11.0,16,Harry,11.0,4,3,62.3,2,1,True,235.0,2,1,353,,,106,0,0,1.0,0,,78830.jpg,11.0,0,0,Kane,23.2,False,,a,17,6,269.0,3,2,44,903763,385185,455599,25411,1.0,4.2,Kane,0,Tottenham,4.0,43.824958677685956,3.3,12.72,1.4999999999999998,2.0,13.900826446280991,0.0,1.0000000000000004,0.0,2.9,8.7,0.5,1.0,10.956239669421489,4.0,0.2,0.0,1.4,0.0,0.4,0.0,18.07368421052632,0.9000000000000001,1.0,1.6,0.0,1.2000000000000002,4.0,8.59655172413793,0.7,0.0,0.8999999999999999,0.0,0.7999999999999998,1.0,9.722037432031485,11.595772536714016,11.42226054352382,1.0336075159831595,3.3651822638940225
389,1,1,41,100.0,100.0,0,80226,,,0,0,-3,3,13.8,197,53,,,0,2,3.5,3.0,12,Serge,3.0,1,1,14.1,101,26,False,71.0,88,29,90,,2020-09-19T02:30:14.062101Z,52,0,0,,0,,80226.jpg,12.0,0,0,Aurier,2.0,False,,a,17,6,56.0,64,7,12,47268,39880,166607,8867,0.6,2.3,Aurier,0,Tottenham,1.0,9.175857247575124,0.6,3.6,0.6,1.0,9.47234421096676,1.1750308012941308,1.0000000000000004,0.0,0.0,0.0,0.0,1.0,9.175857247575124,,,,,,,,,,,,,,,,,,,,,,8.227726819387705,9.776494423858722,9.414224488153566,1.7645879322259852,4.023879591501143
390,1,5,162,100.0,25.0,0,85971,1.0,,0,0,0,0,171.3,3,3,4.0,,2,3,11.7,2.8,18,Heung-Min,11.2,4,6,60.2,3,2,True,249.0,1,1,297,,2020-09-27T16:00:17.251688Z,90,0,0,2.0,0,,85971.jpg,11.2,0,0,Son,28.3,False,,a,17,6,181.0,8,4,45,1973941,922602,2070137,71236,1.2,5.0,Son,0,Tottenham,4.017857142857143,29.681102920795198,2.0,10.0,0.5,2.0,11.968705887452431,1.1802764745141945,1.0000000000000004,0.0,1.7,5.1,0.8999999999999999,1.0,7.387296726953468,3.6465969639416063,0.1,0.0,1.4,0.0,0.3,0.0,11.601896517994652,1.2999999999999998,4.0,1.6,0.0,0.3,0.0,2.1000000000000005,0.10000000000000007,0.0,0.8999999999999999,0.0,0.20000000000000007,0.0,6.4915107563913015,7.878805610779175,7.695626393004467,0.8208107474392743,2.462432242317823
391,0,0,49,,,0,93264,,,0,0,0,0,3.0,268,89,3.0,,0,2,2.3,1.8,2,Eric,1.8,5,0,7.6,196,60,False,68.8,93,31,360,,,50,0,0,,0,,93264.jpg,1.8,0,0,Dier,1.6,False,,a,17,6,4.0,256,86,7,37731,9234,52643,8562,0.4,1.4,Dier,0,Tottenham,3.888888888888889,12.169564227254956,0.1,0.6000000000000001,0.0,0.0,3.4715177646857684,4.569564227254954,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,3.1293165155798452,2.9863878557664263,0.0,0.0,1.4,0.0,0.0,0.0,1.8075860719786208,0.0,0.0,1.6,0.0,0.0,0.0,4.2262786389623965,0.1,0.0,0.8999999999999999,0.0,0.0,0.0,2.9753426290983587,3.31844154676285,3.067819184106848,0.625863303115969,1.3994728903898628
392,0,1,27,,,1,95715,5.0,,0,0,-1,1,29.0,125,80,,,0,3,4.0,3.5,1,Lucas,3.5,2,1,18.8,56,33,False,42.2,167,70,273,,,69,0,0,,0,,95715.jpg,3.5,0,0,Rodrigues Moura da Silva,2.0,False,,a,17,6,117.0,27,11,14,58330,8694,95043,19255,0.5,2.0,Lucas Moura,0,Tottenham,4.0,13.175030801294133,0.8,4.0,0.0,0.0,1.0,1.1750308012941308,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,3.2937577003235328,2.7465969639416064,0.1,0.0,1.4,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,6.906569659740598,0.7000000000000001,1.0,0.8999999999999999,1.0,0.0,0.0,3.0336774324477327,3.4558597183401383,3.3620520477996534,0.4773561884526859,1.2539121267110889
393,0,0,0,,,0,102884,,,-1,1,-1,1,0.0,387,22,,,0,1,0.5,0.0,0,Paulo,0.0,0,0,0.0,409,43,False,0.0,404,43,0,,,44,0,0,,0,,102884.jpg,0.0,0,0,Gazzaniga,0.3,False,,a,17,6,0.0,345,20,0,1977,761,8588,1403,0.0,0.0,Gazzaniga,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,0,0,8,,,0,108823,,,0,0,-4,4,13.7,199,117,,,0,3,1.0,0.5,1,Bamidele,0.5,0,0,4.8,256,120,False,9.4,292,124,66,,,76,0,0,3.0,0,,108823.jpg,1.0,0,0,Alli,0.7,False,,a,17,6,25.0,152,81,2,13681,1283,222545,6380,0.1,0.3,Alli,0,Tottenham,2.0,3.587515400647065,0.2,1.0,0.1,0.0,1.5,0.5875154006470655,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,1.7937577003235328,1.7465969639416066,0.1,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.8999999999999999,0.0,,,1.6489157365924578,1.8961460986116103,1.8185393611421061,0.23602075004257012,0.6506643050183374
395,1,0,46,,,0,115556,,,0,0,-1,1,49.9,70,15,,,0,2,2.7,2.2,4,Ben,2.2,4,0,13.4,107,31,False,41.8,170,65,287,,,49,0,0,,0,,115556.jpg,2.2,0,0,Davies,1.5,False,,a,17,6,42.0,93,14,9,35944,3953,103510,14825,0.4,1.8,Davies,0,Tottenham,4.090909090909091,13.107770633393347,0.1,0.6000000000000001,0.0,0.0,2.4008264462809916,4.806944187112356,1.0000000000000004,0.0,0.1,0.30000000000000004,0.0,1.0,3.2041217103850403,3.8863878557664258,0.1,0.0,1.4,0.0,0.1,0.0,1.8075860719786208,0.0,0.0,1.6,0.0,0.0,0.0,3.626278638962397,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,3.035002218215962,3.4010948173037954,3.148343189158464,0.653902389874498,1.4474746436015873
396,1,0,64,,,0,132015,,,0,0,-1,1,61.7,47,35,,,0,3,3.0,2.5,5,Pierre-Emile,2.5,5,0,14.8,92,52,False,77.0,72,27,360,,,49,0,0,,0,,132015.jpg,2.5,0,0,Højbjerg,0.8,False,,a,17,6,9.0,210,108,10,24230,7324,42441,5656,0.5,2.0,Højbjerg,1,Tottenham,4.0,11.075857247575124,0.0,0.0,0.0,0.0,4.668705887452433,1.1750308012941308,1.0000000000000004,0.0,0.5,1.5,0.3,1.0,2.768964311893781,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,3.0065696597406,0.0,0.0,0.8999999999999999,0.0,0.2,0.0,2.652931924198888,2.856424305249728,2.782867801047967,0.565094757529343,1.250890569329316
397,0,0,34,,,0,157668,,,-1,1,-1,1,20.2,164,99,,,0,3,1.5,1.0,0,Harry,1.0,4,0,5.4,238,109,False,34.0,208,86,239,,,54,0,0,,0,,157668.jpg,1.3,0,0,Winks,0.2,False,,a,17,6,0.0,529,214,4,2638,307,6317,1191,0.2,0.7,Winks,1,Tottenham,3.0769230769230766,4.903869847149331,0.0,0.0,,,,0.9038698471493316,1.0000000000000004,0.0,0.0,0.0,,,1.5937577003235328,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,1.4065696597405992,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,1.564154040737183,1.6364324788830835,1.575026674484559,0.2951403148747283,0.6858441145825415
398,0,0,30,,,0,173904,,,0,0,-1,1,2.0,277,96,,,0,2,1.7,1.2,2,Davinson,1.2,4,0,12.8,117,32,False,40.0,176,69,270,,,54,0,0,,0,,173904.jpg,1.7,0,0,Sánchez,0.9,False,,a,17,6,86.0,38,1,5,10727,2344,28932,3407,0.2,0.9,Sánchez,0,Tottenham,2.9411764705882355,12.055972944982738,0.6,3.6,0.4,0.0,5.871517764685769,3.4559729449827388,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,4.0990308012941306,,,,,,,,1.8075860719786208,0.0,0.0,1.6,0.0,0.0,0.0,4.826278638962396,0.2,0.0,0.8999999999999999,0.0,0.0,0.0,3.698512794402444,4.415908856627769,4.1306257548759095,0.7590797780174315,1.7639420032226012
399,0,0,0,0.0,,0,184349,,,-1,1,-2,2,0.0,471,187,,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0.0,484,187,False,0.0,480,187,0,Joined Hoffenheim on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T09:30:18.086610Z,48,0,0,,0,,184349.jpg,0.0,0,0,Sessegnon,0.1,False,,n,17,6,0.0,441,175,0,962,151,11479,2163,0.0,0.0,Sessegnon,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0,0,8,75.0,,0,194252,4.0,,0,0,-3,3,33.2,109,73,,,0,3,1.0,0.8,0,Steven,0.8,2,0,6.4,222,104,False,11.4,283,117,81,Knock - 75% chance of playing,2020-10-05T18:00:15.038315Z,72,0,0,,0,,194252.jpg,1.0,0,0,Bergwijn,0.5,False,,d,17,6,19.0,178,98,3,7772,662,72608,6478,0.1,0.4,Bergwijn,0,Tottenham,3.0,5.281273100970598,0.1,0.5,,,,0.8812731009705983,1.0000000000000004,0.0,0.3,0.8999999999999999,,,1.760424366990199,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,1.3,0.0,0.0,1.6,0.0,0.1,0.0,2.1,0.1,0.0,0.8999999999999999,0.0,0.2,0.0,1.6232649568687725,1.8588318572963751,1.7823051820316025,0.24450338430419433,0.6560714256395204
401,0,0,0,,,0,195774,,,0,0,-1,1,0.0,496,200,,,0,3,0.5,0.0,0,Gedson,0.0,0,0,0.0,508,199,False,0.0,504,199,0,,,49,0,0,,0,,195774.jpg,0.0,0,0,Carvalho Fernandes,0.1,False,,a,17,6,0.0,475,186,0,1220,171,3976,526,0.0,0.0,Fernandes,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,0,0,0,75.0,100.0,0,199584,,,0,0,-1,1,0.0,498,196,,,0,2,0.4,0.0,0,Japhet,0.0,0,0,0.0,510,196,False,0.0,506,196,0,Knock - 75% chance of playing,2020-10-05T10:00:16.076802Z,49,0,0,,0,,199584.jpg,0.0,0,0,Tanganga,0.1,False,,d,17,6,0.0,479,189,0,490,155,5202,305,0.0,0.0,Tanganga,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,0,0,10,75.0,75.0,1,200826,2.0,,0,0,-1,1,46.3,81,59,5.0,,0,3,1.0,0.6,0,Giovani,0.8,1,0,10.4,141,75,False,14.4,275,112,121,Thigh injury - 75% chance of playing,2020-10-01T22:30:14.884729Z,69,0,0,,0,,200826.jpg,1.5,0,0,Lo Celso,0.5,False,,d,17,6,43.0,92,49,3,4149,248,26000,3733,0.1,0.4,Lo Celso,1,Tottenham,2.0,4.687515400647066,0.3,1.5,,,,0.5875154006470655,1.0000000000000004,0.0,0.2,0.6000000000000001,,,2.3437577003235326,,,,,,,,0.8,0.1,0.0,1.6,0.0,0.1,0.0,4.206569659740599,0.30000000000000004,0.0,0.8999999999999999,1.0,0.1,0.0,2.0721536020332603,2.511831080312991,2.4164033164654075,0.339675029032396,0.8922533075883202
404,0,0,0,0.0,0.0,0,209042,,,0,0,0,0,0.0,450,176,,,0,3,0.0,0.0,0,Oliver,0.0,0,0,0.0,465,175,False,0.0,460,175,0,Joined Norwich City on loan until the end of the season on 17/8. - Expected back 01 Jul,2020-08-18T09:30:16.995257Z,45,0,0,,0,,209042.jpg,0.0,0,0,Skipp,0.0,False,,n,17,6,0.0,414,155,0,958,66,1611,206,0.0,0.0,Skipp,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,0,0,38,,,0,231372,6.0,,0,0,-1,1,22.0,155,94,,,0,3,2.7,2.2,7,Tanguy,2.2,3,1,12.2,122,64,False,52.4,135,51,140,,,59,0,0,,0,,231372.jpg,2.2,0,0,Ndombele,0.3,False,,a,17,6,47.0,79,43,9,10090,4573,11180,1685,0.4,1.5,Ndombele,1,Tottenham,4.090909090909091,7.201736046778088,0.4,2.0,0.4,1.0,4.367879441171442,1.2017360467780889,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,1.760424366990199,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,1.6181432544623404,1.8614857959509763,1.7842390792163825,0.298377011354271,0.7247552423665317
406,0,0,0,0.0,,0,234908,,,0,0,-1,1,0.0,406,166,,,0,2,0.0,0.0,0,Juan,0.0,0,0,0.0,427,167,False,0.0,422,167,0,Joined Villarreal on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-05T21:30:11.646440Z,44,0,0,,0,,234908.jpg,0.0,0,0,Foyth,0.1,False,,n,17,6,0.0,366,150,0,1291,147,5770,1209,0.0,0.0,Foyth,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,0,0,21,,,0,87835,,,0,0,-1,1,31.4,115,26,,,0,2,1.5,1.0,0,Matt,1.0,4,0,12.2,121,35,False,47.2,147,57,255,,,59,0,0,,0,,87835.jpg,1.3,0,0,Doherty,12.2,False,,a,17,6,43.0,91,13,4,102047,7247,825786,112056,0.2,0.7,Doherty,1,Tottenham,3.0769230769230766,9.715479388597329,0.3,1.7999999999999998,,,,3.6154793885973264,1.0000000000000004,0.0,0.1,0.30000000000000004,,,3.1575308012941314,4.786387855766426,0.3,0.0,1.4,0.0,0.0,0.0,0.8075860719786215,0.0,0.0,1.6,0.0,0.0,0.0,4.526278638962396,0.10000000000000003,0.0,0.8999999999999999,0.0,0.1,0.0,2.8818158777911824,3.4097390064617734,3.1420015152257865,0.5351747120837511,1.2999348589364632
482,0,0,0,100.0,100.0,0,15749,,,-1,1,-1,1,0.0,373,16,,,0,1,0.5,0.0,0,Joe,0.0,0,0,0.0,395,37,False,0.0,389,37,0,,2020-08-20T13:00:12.071870Z,44,0,0,,0,,15749.jpg,0.0,0,0,Hart,0.8,False,,a,17,6,0.0,329,14,0,4260,895,20163,3420,0.0,0.0,Hart,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,0,0,0,,,0,168763,,,0,0,0,0,0.0,353,132,,,0,2,0.5,0.0,0,Cameron,0.0,0,0,0.0,374,132,False,0.0,369,132,0,,,40,0,0,,0,,168763.jpg,0.0,0,0,Carter-Vickers,0.4,False,,a,17,6,0.0,303,107,0,11564,1616,11044,2131,0.0,0.0,Carter-Vickers,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,0,0,13,100.0,100.0,0,199249,,,0,0,0,0,44.3,86,18,,,0,2,1.5,1.0,2,Sergio,1.0,1,0,7.5,200,61,False,16.8,268,107,90,,2020-09-22T08:56:13.068534Z,55,0,0,,0,,199249.jpg,2.0,0,0,Reguilón,1.2,False,,a,17,6,14.0,196,58,2,81061,45174,17022,8445,0.2,0.4,Reguilón,0,Tottenham,1.0,4.375030801294131,0.1,0.6000000000000001,0.1,0.0,4.671517764685769,1.1750308012941308,1.0000000000000004,0.0,0.2,0.6000000000000001,0.2,0.0,4.375030801294131,,,,,,,,,,,,,,,,,,,,,,3.980044233001392,4.689042602880798,4.404537145916347,0.795460145689842,1.8655194018275383
543,0,0,0,50.0,0.0,0,36903,,,0,0,0,0,0.0,572,234,,,0,3,0.2,0.0,0,Gareth,0.0,0,0,0.0,572,234,False,0.0,572,234,0,Lack of match fitness - 50% chance of playing,2020-09-22T08:56:43.846176Z,95,0,0,,0,,36903.jpg,0.0,0,0,Bale,0.3,False,,d,17,6,0.0,572,234,0,34213,15363,14509,4251,0.0,0.0,Bale,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,0,0,0,,,0,245824,,,0,0,0,0,0.0,569,66,,,0,4,2.8,2.3,0,Carlos Vinicius,0.0,0,0,0.0,569,66,False,0.0,569,66,0,,,70,0,0,,0,,245824.jpg,0.0,0,0,Alves Morais,0.0,False,,a,17,6,0.0,568,66,0,862,862,188,188,0.0,0.0,Carlos Vinicius,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0,0,0,,,0,50093,,,0,0,0,0,0.0,346,8,,,0,1,-0.5,-0.5,0,David,0.0,0,0,0.0,367,29,False,0.0,362,29,0,,,40,0,0,,0,,50093.jpg,0.0,0,0,Button,4.7,False,,a,18,35,0.0,295,6,0,65286,13618,70267,12431,0.0,0.0,Button,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
