id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week7,cleansheet_week7,xA,xA_points,xG_week7,goals_week7,xPoints week 7,xA_week7,assists_week7,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
371,0,0,0,0.0,0.0,0,107265,,,0,0,-1,1,0.0,447,34,,,0,1,0.0,0.0,0,Angus,0.0,0,0,0.0,469,55,False,0.0,463,55,0,Joined Stoke City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T22:00:21.540087Z,44,0,0,,0,,107265.jpg,0.0,0,0,Gunn,0.2,False,,n,16,20,0.0,417,31,0,1675,16,12731,678,0.0,0.0,Gunn,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,0,0,0,0.0,0.0,0,128198,,,0,0,-1,1,0.0,575,229,,,0,3,0.0,0.0,0,Sofiane,0.0,0,0,0.0,580,229,False,0.0,575,229,0,Joined Angers on a permanent deal on 5/10,2020-10-05T21:00:12.104758Z,54,0,0,,0,,128198.jpg,0.0,0,0,Boufal,0.0,False,,u,16,20,0.0,570,227,0,582,5,4275,123,0.0,0.0,Boufal,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,0,0,0,0.0,0.0,0,153379,,,0,0,-1,1,0.0,453,181,,,0,3,0.0,0.0,0,Josh,0.0,0,0,0.0,475,181,False,0.0,469,181,0,Joined Doncaster Rovers on loan until January on 16/10. - Expected back 01 Feb,2020-10-16T11:00:15.652806Z,44,0,0,,0,,153379.jpg,0.0,0,0,Sims,0.1,False,,n,16,20,0.0,423,168,0,5594,114,11694,645,0.0,0.0,Sims,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,1,0,125,,,3,158534,,,0,0,0,0,52.7,122,30,,,0,2,2.3,2.3,1,Kyle,2.3,12,0,22.4,103,28,False,134.6,61,17,630,,,45,0,0,,0,,158534.jpg,3.1,0,0,Walker-Peters,10.8,False,,a,16,20,36.0,170,43,22,407532,21634,424101,21298,0.5,4.9,Walker-Peters,3,Southampton,7.096774193548387,18.44160135815639,0.1,0.6000000000000001,9.052831304680453,1.7999999999999998,0.0,0.2,0.6000000000000001,0.0,0.0,1.6611955528863462,0.0,0.0,2.5985892822856735,3.097315856468886,0.0,0.0,0.8,0.0,0.1,0.0,1.831292865789229,0.0,0.0,2.4000000000000004,0.0,0.0,1.0,4.7261226388505335,0.0,0.0,0.5,1.0,0.1,0.0,5.219349672143839,0.1,0.0,0.09999999999999963,1.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,3.681280184142557,0.0,0.0,0.4000000000000004,1.0,0.0,0.0,3.365857836193945,2.918119729337876,2.9081415371607755,2.6777558046325933,0.5774642849523719,1.2249867353485888,0.30000000000000004,0.04227272727272728
376,0,2,122,50.0,,3,171771,,,0,0,0,0,14.4,260,78,,,0,2,1.4,2.7,1,Jan,2.7,9,0,13.6,191,63,False,98.8,118,41,540,Head injury - 50% chance of playing,2020-11-01T14:30:23.365348Z,45,0,0,,0,,171771.jpg,3.3,0,0,Bednarek,2.0,False,,d,16,20,23.0,207,60,23,46503,1846,109511,13045,0.6,5.1,Bednarek,0,Southampton,6.96969696969697,21.99072826478948,0.3,1.7999999999999998,8.890728264789479,1.7999999999999998,0.0,0.1,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,3.1551914466871858,2.7973158564688863,0.0,0.0,0.8,0.0,0.0,0.0,0.3628718131576499,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,6.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,7.41934967214384,0.3,0.0,0.09999999999999963,1.0,0.0,0.0,1.8413411329464509,0.0,0.0,2.0,0.0,0.1,0.0,4.681280184142556,0.0,0.0,0.4000000000000004,1.0,0.0,0.0,4.273618725616676,3.49856283166784,3.4674606147829383,3.23480839343039,0.7011536548193746,1.4873715119295348,0.4,0.05739130434782609
377,3,4,105,,,3,200439,,,0,0,-2,2,94.6,58,5,,,1,4,8.0,8.0,5,Che,8.0,11,2,45.3,27,14,False,144.0,52,11,585,,,58,0,0,,0,,200439.jpg,4.9,0,0,Adams,2.8,False,,a,16,20,213.0,21,14,34,177756,51540,280890,9661,1.4,5.9,Adams,1,Southampton,6.938775510204081,34.26631016042781,2.3,9.2,0.0,1.7999999999999998,0.0,1.5,4.5,0.0,0.0,3.4887700534759363,0.10000000000000007,1.0,4.938379993708714,4.6,0.5,0.0,0.8,0.0,0.2,0.0,1.7999999999999998,0.2,0.0,2.4000000000000004,0.0,0.0,0.0,4.996551724137931,0.10000000000000007,0.0,0.5,1.0,0.4,1.0,3.2,0.30000000000000004,0.0,0.09999999999999963,1.0,0.0,0.0,11.29103448275862,0.8999999999999999,1.0,2.0,0.0,0.7999999999999999,1.0,5.199999999999998,0.2999999999999998,1.0,0.4000000000000004,1.0,0.0,0.0,5.635271252074497,5.294409068951518,4.978953066142613,4.945106414529798,0.8514448265015024,2.0505506813882475,3.8,0.5476470588235294
378,0,0,0,,,0,213482,,,0,0,-2,2,0.0,534,204,,,0,2,0.0,0.0,0,Yan,0.0,0,0,0.0,546,204,False,0.0,541,204,0,,,48,0,0,,0,,213482.jpg,0.0,0,0,Valery,0.1,False,,a,16,20,0.0,520,196,0,823,100,4437,266,0.0,0.0,Valery,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,0,0,8,0.0,0.0,0,214466,,,0,0,0,0,4.1,320,163,,,0,3,0.0,0.0,0,William,0.0,4,0,1.1,386,171,False,7.2,367,163,111,Thigh injury - Expected back 21 Nov,2020-10-23T16:00:20.959746Z,45,0,0,,0,,214466.jpg,1.5,0,0,Smallbone,0.3,False,,i,16,20,0.0,469,182,3,23103,33,34323,1980,0.0,0.7,Smallbone,0,Southampton,2.0,3.6378131146479418,0.0,0.0,0.6378131146479409,1.7999999999999998,0.0,0.0,0.0,,,,,,1.8189065573239704,2.4493289641172216,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,0.5,0.0,,,,,,0.09999999999999963,0.0,,,,,,2.0,0.0,,,,,,0.4000000000000004,0.0,,,,1.89116648355205,1.8954259398201796,1.8385541732943096,0.4042014571831045,0.8574407740189715,0.0,0.0
380,0,0,0,25.0,,0,214470,,,0,0,0,0,0.0,404,157,,,0,2,0.0,0.0,0,Jake,0.0,0,0,0.0,427,158,False,0.0,421,158,0,Knee injury - 25% chance of playing,2020-11-04T12:00:19.654246Z,40,0,0,,0,,214470.jpg,0.0,0,0,Vokins,1.2,False,,d,16,20,0.0,369,139,0,29182,569,47349,3696,0.0,0.0,Vokins,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,0,0,2,,,0,220598,,,-1,1,-3,3,0.1,379,53,,,0,4,0.0,0.0,0,Michael,0.0,0,0,0.1,405,54,False,0.4,396,47,13,,,47,0,0,,0,,220598.jpg,1.0,0,0,Obafemi,1.2,False,,a,16,20,0.0,492,60,1,45201,1106,145189,5099,0.0,0.2,Obafemi,0,Southampton,1.0,1.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.0,0.0,,,,,,0.4000000000000004,0.0,,,1.0,1.0,1.0,1.0,0.2127659574468085,0.46126560401444255,0.0,0.0
382,1,0,37,100.0,0.0,1,431131,,,-1,1,-1,1,7.2,300,161,,,0,3,0.0,0.0,0,Moussa,0.0,5,1,8.7,261,119,False,35.4,272,112,233,,2020-10-15T11:30:20.422823Z,54,0,0,,0,,431131.jpg,3.5,0,0,Djenepo,0.1,False,,a,16,20,46.0,145,79,14,12064,118,15194,387,0.0,2.6,Djenepo,1,Southampton,4.0,9.064396282771817,0.2,1.0,1.2756262292958818,1.7999999999999998,0.0,0.2,0.6000000000000001,,,,,,2.2660990706929542,1.4493289641172216,0.0,0.0,0.8,0.0,0.0,0.0,4.659139005920991,0.1,0.0,2.4000000000000004,0.0,0.2,1.0,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.1,1.0,0.09999999999999963,0.0,0.0,0.0,,,,2.0,0.0,,,,,,0.4000000000000004,0.0,,,1.5532653298563166,2.410487634241191,2.3508382324994717,2.287109405614087,0.41964797605425075,0.9751737735166572,0.4,0.1
479,0,0,0,0.0,0.0,0,450527,,,0,0,-2,2,0.0,427,173,,,0,2,0.0,0.0,0,Mohammed,0.0,0,0,0.0,451,175,False,0.0,445,175,0,Lack of match fitness - Expected back 21 Nov,2020-09-19T03:00:16.950625Z,43,0,0,,0,,450527.jpg,0.0,0,0,Salisu,0.1,False,,i,16,20,0.0,396,159,0,798,27,17193,460,0.0,0.0,Salisu,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,0,0,0,,,0,40383,,,0,0,0,0,0.0,389,6,,,0,1,0.0,0.0,0,Fraser,0.0,0,0,0.0,412,28,False,0.0,406,28,0,,,40,0,0,,0,,40383.jpg,0.0,0,0,Forster,3.3,False,,a,16,20,0.0,351,3,0,214195,9294,52354,4654,0.0,0.0,Forster,0,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,0,0,9,,,0,203389,,,0,0,-1,1,1.8,342,168,,,0,3,0.3,0.3,0,Nathan,0.3,2,0,0.7,390,172,False,3.0,387,172,48,,,44,0,0,,0,,203389.jpg,1.0,0,0,Tella,0.5,False,,a,16,20,3.0,316,157,3,36694,5173,20421,2652,0.1,0.7,Tella,0,Southampton,3.0,3.956719671971912,0.0,0.0,0.9567196719719112,1.7999999999999998,0.0,0.0,0.0,,,,,,1.3189065573239704,,,,,,,,1.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,0.4000000000000004,0.0,,,1.0,1.39116648355205,1.3954259398201794,1.3385541732943098,0.29975149030090237,0.6287640305595515,0.0,0.0
565,0,0,-1,50.0,,0,240143,,,0,0,0,0,11.8,280,155,,,0,3,0.3,0.7,0,Ibrahima,0.7,2,0,2.0,369,165,False,3.4,384,170,18,Dead leg - 50% chance of playing,2020-11-04T12:00:19.976656Z,45,0,0,,0,,240143.jpg,0.7,0,0,Diallo,0.0,False,,d,16,20,4.0,310,154,2,1346,149,591,204,0.2,0.4,Diallo,1,Southampton,2.8571428571428568,2.911161592354201,0.0,0.0,0.9111615923542012,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0189065573239704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4000000000000004,0.0,0.0,0.0,0.6666666666666666,1.0911664835520505,1.095425939820179,1.0385541732943095,0.22642367940532676,0.4803171573861461,0.0,0.0
590,0,0,3,,,0,200088,,,0,0,0,0,0.0,493,57,,,0,4,0.5,0.5,0,Daniel,0.5,0,0,0.0,509,57,False,0.0,504,52,1,,,45,0,0,,0,,200088.jpg,1.0,0,0,N'Lundulu,0.0,False,,a,16,20,0.0,467,56,1,3725,688,1177,646,0.1,0.2,N'Lundulu,0,Southampton,1.0,1.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4000000000000004,,,,,1.0,1.0,1.0,0.2222222222222222,0.4714045207910317,0.0,0.0
383,0,2,103,,,1,37915,,,0,0,0,0,0.0,578,65,,,0,1,5.0,4.5,2,Hugo,4.0,9,0,10.8,224,15,False,107.0,106,17,630,,,55,0,0,,0,,37915.jpg,3.0,0,15,Lloris,5.7,False,,a,17,6,0.0,575,65,21,203617,9934,195672,12655,0.7,3.8,Lloris,0,Tottenham,7.0,25.929383605071173,0.0,0.0,8.929383605071171,0.5,0.0,0.0,0.0,0.0,0.0,4.426122638850534,0.0,0.0,3.704197657867311,3.9863878557664254,0.0,0.0,1.4,0.0,0.0,0.0,2.807586071978621,0.0,0.0,1.6,0.0,0.0,0.0,3.626278638962397,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,3.4715177646857684,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,1.489825713011928,0.0,0.0,2.1,0.0,0.0,0.0,7.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,4.087973478872232,4.816732350146522,3.981964803833972,3.703616779097718,0.6734904832486021,1.5794751883601703,0.0,0.0
384,0,0,0,0.0,0.0,0,38290,,,0,0,-2,2,0.0,516,199,,,0,2,0.0,0.0,0,Danny,0.0,0,0,0.0,530,199,False,0.0,525,199,0,Not included in Spurs' 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:19.169802Z,48,0,0,,0,,38290.jpg,0.0,0,0,Rose,0.2,False,,n,17,6,0.0,496,189,0,3471,11,23149,1110,0.0,0.0,Rose,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,0,0,59,100.0,100.0,1,45268,,,0,0,-2,2,33.7,180,113,,,0,3,3.3,2.8,2,Moussa,2.3,6,0,9.3,251,114,False,59.4,204,79,405,,2020-09-27T16:00:17.236494Z,48,0,0,,0,,45268.jpg,2.0,0,0,Sissoko,0.4,False,,a,17,6,0.0,497,197,10,16979,1828,32688,1884,0.5,2.1,Sissoko,0,Tottenham,5.0,10.894532786619854,0.0,0.0,1.5945327866198522,0.5,0.0,0.1,0.30000000000000004,0.0,0.0,2.606530659712633,0.0,0.0,2.1789065573239705,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.8999999999999999,0.0,,,2.6678794411714426,0.0,0.0,1.0000000000000004,0.0,0.1,0.0,2.122456428252982,0.0,0.0,2.1,0.0,0.0,0.0,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,2.5008492972124228,2.471557661532163,2.248375851465536,2.1811903371547605,0.45393886610916057,0.9945302267852183,0.1,0.02
386,0,2,67,,,1,55605,,,0,0,-1,1,25.2,208,54,,,0,2,4.7,4.2,2,Toby,3.7,5,0,12.0,214,75,False,92.2,133,51,360,,,54,0,0,,0,,55605.jpg,3.2,0,0,Alderweireld,1.8,False,,a,17,6,2.0,331,120,13,43361,4313,122818,3617,0.7,2.4,Alderweireld,0,Tottenham,4.0625,14.48223155651452,0.0,0.0,5.18223155651452,0.5,0.0,0.1,0.30000000000000004,0.0,0.0,4.7261226388505335,0.1,0.0,3.5648569985266514,2.9863878557664263,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.8999999999999999,0.0,,,,,,1.0000000000000004,0.0,,,1.489825713011928,0.0,0.0,2.1,0.0,0.0,0.0,6.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,4.214023663570998,4.695259298360803,3.84265800006242,3.5672656576317507,0.6601587034308614,1.5340701985449643,0.1,0.024615384615384615
387,1,0,30,0.0,100.0,0,62974,3.0,,-1,1,-2,2,33.3,182,115,1.0,,0,3,0.0,1.5,2,Erik,1.0,4,0,14.9,174,88,False,23.8,302,128,187,Unknown - Expected back 21 Nov,2020-11-04T13:30:14.533890Z,58,0,0,,0,,62974.jpg,1.6,0,0,Lamela,0.2,False,,i,17,6,95.0,67,38,8,9545,498,15531,1150,0.2,1.4,Lamela,1,Tottenham,5.0,11.28330284009579,0.7,3.5,1.5945327866198522,0.5,0.0,0.0,0.0,0.09999999999999998,0.0,3.1065306597126336,0.0,0.0,2.256660568019158,,,,,,,,3.9684210526315775,0.3,0.0,1.6,0.0,0.0,1.0,1.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,1.0,0.2,0.0,1.0000000000000004,0.0,0.0,0.0,,,,2.1,0.0,,,1.5,0.09999999999999998,0.0,0.5,0.0,0.0,0.0,1.6516326649281583,2.7041642710368468,2.326423277092986,2.284853676097288,0.3890794082791652,0.9370272986908219,0.7,0.13999999999999999
388,8,9,263,,,1,78830,,,1,-1,5,-5,163.7,17,1,4.0,,3,4,10.0,9.5,6,Harry,9.0,8,6,96.4,2,1,True,399.4,1,1,623,,,110,0,0,1.0,0,,78830.jpg,10.1,0,0,Kane,44.4,False,,a,17,6,400.0,3,2,71,2482580,140437,525967,14068,0.8,6.5,Kane,0,Tottenham,7.029702970297032,62.9501604278075,5.3,20.24,0.0,0.5,0.0,3.4,10.2,1.2999999999999998,1.0,7.5,0.10000000000000007,0.0,8.95488197635008,4.0,0.2,0.0,1.4,0.0,0.4,0.0,18.07368421052632,0.9000000000000001,1.0,1.6,0.0,1.2000000000000002,4.0,8.59655172413793,0.7,0.0,0.8999999999999999,0.0,0.7999999999999998,1.0,13.900826446280991,1.4999999999999998,2.0,1.0000000000000004,0.0,0.5,1.0,9.59103448275862,0.6000000000000001,2.0,2.1,0.0,0.3000000000000003,1.0,3.8685185185185182,0.10000000000000007,0.0,0.5,1.0,0.09999999999999963,1.0,8.691386234339213,10.002604300038168,8.956867202151898,9.130182757901034,0.8140801796681891,2.699998505224494,8.7,1.2376056338028163
389,1,1,60,75.0,100.0,0,80226,,,0,0,-3,3,30.0,191,47,,,0,2,1.0,0.8,0,Serge,0.3,4,1,18.4,133,38,False,94.2,127,46,180,Knock - 75% chance of playing,2020-11-04T13:30:14.555513Z,52,0,0,,0,,80226.jpg,6.5,0,0,Aurier,2.2,False,,d,17,6,60.0,111,17,13,130517,2622,241429,26036,0.1,2.5,Aurier,0,Tottenham,2.0,12.540022512067699,0.6,3.6,2.5512524585917635,0.5,0.0,0.4,1.2000000000000002,,,,,,6.2700112560338495,,,,,,,,,,,,,,,,,,,,,,9.47234421096676,0.6,1.0,1.0000000000000004,0.0,0.0,1.0,2.689825713011928,0.0,0.0,2.1,0.0,0.4,0.0,,,,0.5,0.0,,,6.081084961989343,7.96324319384867,6.548878707996496,6.366590358191782,1.2057713953911249,2.749581826624913,1.0,0.5
390,2,10,236,100.0,100.0,2,85971,1.0,,1,-1,6,-6,226.9,5,5,6.0,,4,3,9.7,9.2,2,Heung-Min,8.7,5,8,88.2,3,2,True,350.8,2,1,550,,2020-09-27T16:00:17.251688Z,96,0,0,2.0,0,,85971.jpg,10.1,0,0,Son,59.7,False,,a,17,6,303.0,10,5,71,4324852,132307,2133817,20918,0.9,7.4,Son,0,Tottenham,7.029702970297032,48.0193584802194,3.0,15.0,2.241818373267515,0.5,0.0,1.8,5.4,0.20000000000000007,0.0,3.606530659712634,0.0,0.0,6.8309228260593775,3.6465969639416063,0.1,0.0,1.4,0.0,0.3,0.0,11.601896517994652,1.2999999999999998,4.0,1.6,0.0,0.3,0.0,2.1000000000000005,0.10000000000000007,0.0,0.8999999999999999,0.0,0.20000000000000007,0.0,11.968705887452431,0.5,2.0,1.0000000000000004,0.0,0.8999999999999999,1.0,8.213490911011602,0.5,1.0,2.1,1.0,0.10000000000000007,1.0,7.106530659712633,0.2999999999999998,1.0,0.5,1.0,0.0,0.0,6.599051623577862,7.81120943616062,6.901695052970132,6.94825907626315,0.7115544610478518,2.2046708620463393,4.8,0.6828169014084504
391,0,0,89,100.0,100.0,1,93264,,,0,0,-1,1,4.1,322,111,5.0,,0,2,3.7,3.2,2,Eric,2.7,6,0,11.5,219,78,False,106.2,108,35,540,,2020-10-14T11:30:18.535866Z,49,0,0,,0,,93264.jpg,2.5,0,0,Dier,1.2,False,,a,17,6,4.0,313,109,15,55374,5105,94230,2848,0.6,3.1,Dier,0,Tottenham,6.0,19.25375737577529,0.1,0.6000000000000001,7.653757375775291,0.5,0.0,0.0,0.0,0.0,0.0,4.426122638850534,0.0,0.0,3.2089595626292162,2.9863878557664263,0.0,0.0,1.4,0.0,0.0,0.0,1.8075860719786208,0.0,0.0,1.6,0.0,0.0,0.0,4.2262786389623965,0.1,0.0,0.8999999999999999,0.0,0.0,0.0,3.4715177646857684,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,,,,2.1,0.0,,,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,4.137510420337309,4.345689973472409,3.4867725546790425,3.2124270163982693,0.6548897066590237,1.4496601624694376,0.1,0.016666666666666666
392,0,1,31,,,1,95715,,,-1,1,-2,2,40.7,157,98,,,0,3,1.7,1.2,0,Lucas,0.7,5,1,20.5,117,64,False,43.6,236,96,339,,,68,0,0,,0,,95715.jpg,2.7,0,0,Rodrigues Moura da Silva,1.5,False,,a,17,6,121.0,49,28,16,70822,1275,146100,8485,0.1,2.4,Lucas Moura,0,Tottenham,5.925925925925926,15.8898166359939,0.8,4.0,1.8898166359938988,0.5,0.0,0.0,0.0,,,,,,2.6814065573239705,2.7465969639416064,0.1,0.0,1.4,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,6.906569659740598,0.7000000000000001,1.0,0.8999999999999999,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,2.4766424149351494,3.122861330700663,2.7511578048770065,2.7085875822674383,0.3943244937241133,1.0282724751666226,0.8,0.135
393,0,0,0,,,0,102884,,,0,0,-1,1,0.0,445,33,,,0,1,1.0,0.5,0,Paulo,0.0,0,0,0.0,467,54,False,0.0,461,54,0,,,44,0,0,,0,,102884.jpg,0.0,0,0,Gazzaniga,0.3,False,,a,17,6,0.0,415,30,0,3051,169,12138,610,0.0,0.0,Gazzaniga,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,0,0,8,,,0,108823,,,0,0,-5,5,13.7,264,150,,,0,3,1.0,0.5,0,Bamidele,0.0,0,0,4.8,328,154,False,9.4,356,159,66,,,75,0,0,3.0,0,,108823.jpg,1.0,0,0,Alli,0.6,False,,a,17,6,25.0,202,106,2,16933,447,236305,2126,0.0,0.3,Alli,0,Tottenham,2.0,3.6378131146479418,0.2,1.0,0.6378131146479409,0.5,0.0,0.0,0.0,,,,,,1.8189065573239704,1.7465969639416066,0.1,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.8999999999999999,0.0,,,1.5,0.1,0.0,1.0000000000000004,0.0,0.0,0.0,,,,2.1,0.0,,,,,,0.5,0.0,,,1.5,2.218018823213692,1.8885775742314657,1.8390030003248068,0.24252087430986272,0.6641707676269347,0.2,0.1
395,1,0,71,,,1,115556,,,0,0,-2,2,54.7,119,29,,,0,2,3.3,2.8,1,Ben,2.3,4,0,15.0,171,53,False,49.6,221,93,382,,,48,0,0,,0,,115556.jpg,2.7,0,0,Davies,1.2,False,,a,17,6,46.0,143,33,16,57135,2880,150541,6367,0.5,3.3,Davies,0,Tottenham,5.925925925925926,18.648036597451533,0.1,0.6000000000000001,7.559266543975595,0.5,0.0,0.1,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,3.1468561758199463,3.8863878557664258,0.1,0.0,1.4,0.0,0.1,0.0,1.8075860719786208,0.0,0.0,1.6,0.0,0.0,0.0,3.626278638962397,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,2.400826446280992,0.0,0.0,1.0000000000000004,0.0,0.0,1.0,,,,2.1,0.0,,,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,2.8633069310234807,4.296138115668207,3.424692950525416,3.1524237020934236,0.6555950366291555,1.4363367606008564,0.2,0.03375
396,1,0,99,,,1,132015,,,0,0,-1,1,83.0,79,55,,,0,3,3.3,2.8,2,Pierre-Emile,2.3,9,0,22.0,105,56,False,125.2,75,29,630,,,49,0,0,,0,,132015.jpg,2.4,0,0,Højbjerg,0.8,False,,a,17,6,11.0,260,130,17,45109,3471,64831,4403,0.5,3.5,Højbjerg,1,Tottenham,7.083333333333334,18.247691501187393,0.0,0.0,2.2589214477114576,0.5,0.0,0.6,1.7999999999999998,0.0,0.0,2.606530659712633,0.0,0.0,2.576144682520573,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,3.0065696597406,0.0,0.0,0.8999999999999999,0.0,0.2,0.0,4.668705887452433,0.0,0.0,1.0000000000000004,0.0,0.3,1.0,2.422456428252982,0.0,0.0,2.1,0.0,0.09999999999999998,0.0,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,3.0621586589742567,2.9157639462941467,2.645702972000049,2.586286990220501,0.5257438127593006,1.1637835398423386,0.6,0.08470588235294117
397,0,0,36,,,0,157668,,,-1,1,-2,2,20.4,234,139,,,0,3,1.3,0.8,0,Harry,0.3,7,0,5.5,311,145,False,35.0,274,113,256,,,53,0,0,,0,,157668.jpg,1.2,0,0,Winks,0.1,False,,a,17,6,0.0,563,224,5,3134,75,9314,556,0.1,0.9,Winks,1,Tottenham,4.166666666666667,6.3287773221832095,0.0,0.0,1.3287773221832102,0.5,0.0,0.0,0.0,,,,,,1.5189065573239704,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,1.4065696597405992,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,,,,1.0000000000000004,0.0,,,1.0,0.0,0.0,2.1,0.0,0.0,0.0,,,,0.5,0.0,,,1.2032848298702996,1.7970402303937727,1.5883483438156356,1.5187613376315718,0.2865861428913152,0.6597708478523456,0.0,0.0
